,120天最高價,120天最低價,120天最高價預測
1215_20140310,0.6174863387978142,-0.046448087431694,0.1871054578438623
1225_20140709,0.4,-0.245,0.25424433006350344
1235_20140617,0.3075965130759652,-0.5006226650062267,0.37064861481873435
1409_20140729,0.0837004405286344,-0.0969162995594713,0.20515141491119965
1437_20140103,0.0399999999999999,-0.1844444444444443,0.28160588252361657
1540_20140708,0.0,-0.1895910780669144,0.2585050190322853
1604_20140826,0.0,-0.1569343065693429,0.20694818289545483
1708_20140521,0.1621271076523995,-0.1478599221789882,0.39976691183098007
1732_20141021,0.0,-0.3157894736842105,0.2638268806867913
1777_20140526,0.1083437110834371,-0.2764632627646325,0.44912000015812154
1788_20140318,0.0787037037037037,-0.1981481481481482,0.4078130291442502
1906_20140812,0.0629629629629629,-0.2074074074074074,0.21249020522379794
2059_20140227,0.332421340629275,-0.0506155950752394,0.5252408217012638
2109_20140211,0.1685912240184758,-0.0831408775981523,0.48375278387982806
2206_20140220,0.125,-0.55,0.37965692982881233
2316_20140207,0.2006688963210702,-0.0602006688963209,0.11736355993431594
2360_20140423,0.1543287327478042,-0.1079046424090339,0.2172081347015581
2364_20140226,0.17425431711146,-0.4631083202511774,0.22296518583037786
2368_20140609,0.3993871297242084,-0.0704800817160367,0.5175767941266923
2404_20140107,0.0811855670103094,-0.1945876288659793,0.295159963940731
2408_20140527,10.917404129793509,-0.0265486725663717,0.5944893053196122
2444_20140303,0.0931174089068826,-0.2809716599190283,0.6434166767007071
2451_20140508,0.0657276995305164,-0.1192488262910798,0.3081072436725632
2456_20140103,0.0445468509984639,-0.2887864823348694,0.5248700189452914
2459_20140717,0.3183098591549295,-0.0887323943661971,0.3938613365072329
2467_20140305,0.3583333333333334,-0.0458333333333333,0.16148998000372547
2486_20140325,0.0,-0.2425373134328358,0.2706910962758507
2493_20140630,0.0205371248025276,-0.1548183254344391,0.2326362599585206
2530_20140421,0.1301939058171743,-0.296398891966759,0.7309465128444126
2607_20140103,0.0,-0.205240174672489,0.347551141083444
2613_20140103,0.0,-0.1895424836601306,0.15201033075663525
2614_20140303,0.0205278592375365,-0.4240469208211144,0.33263259614281576
2881_20140709,0.1610738255033556,-0.0212527964205817,0.30928564604341724
2883_20140716,0.024390243902439,-0.1151219512195121,0.19730384230614467
2887_20140611,0.0960264900662252,-0.0927152317880795,0.3973586074219775
2924_20140326,0.0157384987893463,-0.2699757869249394,0.3276035271733246
3011_20140108,0.3805309734513273,-0.1061946902654868,0.47227843335088576
3022_20140113,0.1752577319587629,-0.2766323024054983,0.28779649059630136
3059_20140120,0.1738410596026491,-0.2317880794701987,0.469523404073033
3089_20140123,0.7681818181818181,-0.0454545454545454,0.41440046926560303
3094_20140225,0.8702290076335878,-0.0534351145038167,0.32711009568577715
3224_20140303,0.0515247108307045,-0.3964248159831756,0.6059780515151512
3232_20140227,0.7125603864734301,-0.1364734299516908,0.5316057199045332
3294_20141002,0.1538461538461538,-0.1126373626373626,0.2989105004079281
3303_20140318,0.092250922509225,-0.1789667896678967,0.37315999141358863
3305_20140305,0.012443438914027,-0.2262443438914027,0.32912770484534787
3317_20140107,0.2042553191489362,-0.174468085106383,0.43211347969626274
3322_20140711,0.0,-0.3333333333333333,0.16371412395523025
3325_20140307,0.3557046979865771,-0.1409395973154363,0.28886119502206137
3363_20140402,0.0495283018867924,-0.3903301886792452,0.2887501139917948
3372_20140311,0.3263157894736841,-0.0621052631578947,0.12316065516537629
3454_20140307,0.0,-0.6051162790697674,0.31989939063538136
3491_20140107,0.2629246676514032,-0.0768094534711965,0.4931679248804309
3498_20140213,0.1428571428571428,-0.4385714285714286,0.6814348043069316
3501_20140217,0.2288135593220339,-0.135593220338983,0.43664028053091025
3512_20140502,0.7367424242424244,-0.043560606060606,0.32743746957779196
3518_20140106,0.4975124378109453,-0.0630182421227196,0.567922868060937
3522_20140804,0.060759493670886,-0.3493670886075949,0.37142009031372986
3537_20140307,0.7367088607594935,-0.2569620253164557,0.20006869556651255
3593_20140307,0.3005464480874317,-0.1311475409836065,0.3579895762878532
3617_20140314,0.0,-0.2941176470588235,0.3985476606770458
4127_20140704,0.0,-0.33115823817292,0.22111488280163272
4162_20140505,0.2305025996533795,-0.3760831889081455,0.41647040148055786
4721_20140320,0.2595541401273885,-0.0923566878980891,0.2450912529637256
4736_20140226,0.5274725274725275,-0.0582417582417582,0.3627503425104078
4743_20140528,0.1466666666666666,-0.4053333333333333,0.4152184439636889
4905_20140708,0.0050251256281407,-0.2613065326633165,0.2855403467341201
4911_20140107,1.3209549071618036,-0.0782493368700266,0.3705571282453082
4952_20140107,0.0727496917385944,-0.1615289765721331,0.4024231776658528
4960_20140107,0.0217129071170084,-0.2038600723763571,0.1882229005765264
5202_20141114,0.0504201680672268,-0.3340336134453782,0.6400077745372588
5225_20140110,0.0695847362514029,-0.3423120089786756,0.4083685220212148
5356_20140106,0.1105527638190953,-0.1055276381909548,0.3519100324118421
5398_20140103,0.2347417840375587,-0.1150234741784037,0.4632317532383104
5460_20140214,0.1768488745980707,-0.157556270096463,0.19377651079668545
5487_20140702,0.0,-0.3835021707670042,0.26378979809794834
5607_20140103,0.0241379310344827,-0.296551724137931,0.3422405242858452
6021_20140113,0.0,-0.2608695652173912,0.38911136377567745
6113_20141111,0.0569620253164556,-0.3670886075949367,0.3109732843831043
6164_20140103,0.1678486997635934,-0.1252955082742316,0.41773953413369297
6165_20140812,0.0508474576271186,-0.1779661016949153,0.16163541883510796
6185_20140320,0.4626474442988204,-0.0458715596330275,0.27459465448229525
6187_20140211,0.7639593908629442,-0.0761421319796954,0.5310838064415633
6205_20140403,0.1175675675675676,-0.1675675675675675,0.32099997980158934
6206_20140306,0.0684410646387832,-0.1711026615969581,0.37019147652711626
6208_20140221,0.5634674922600621,-0.0773993808049534,0.29902359937907386
6214_20140107,0.0615384615384616,-0.2447552447552447,0.31240026867118326
6223_20140224,0.3625997719498289,-0.1698973774230331,0.29393213988713013
6224_20140109,0.2256267409470752,-0.0835654596100278,0.23610706008798787
6243_20140619,0.2679856115107913,-0.3992805755395683,0.42001038697168186
6259_20141126,0.3109843081312413,-0.637660485021398,0.5472529154840253
6271_20140303,0.1058823529411764,-0.1558823529411764,0.4513376332482528
6282_20140220,0.5013774104683196,-0.0537190082644626,0.31444530923562636
8042_20140107,0.2007168458781362,-0.086021505376344,0.40377178993401935
8107_20140219,0.1325757575757575,-0.0946969696969697,0.35651041911678816
8215_20140103,0.4680232558139535,-0.0436046511627907,0.7824174448917137
8933_20140207,0.087557603686636,-0.2718894009216589,0.2793959963968962
8996_20140311,0.0535506402793945,-0.2083818393480792,0.3980294588558322
9925_20140430,0.0314769975786926,-0.1162227602905568,0.25355674268286443
9935_20140506,0.032,-0.4768,0.26079619256464737
