,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
1537,廣隆,20151007,142.0,,,0.035211267605633804,-0.15845070422535212,153557.0,3.065,3.26,-0.19499999999999984,23.71,38.19,44.42,36.01,0.361,12.8,22.28,0.1621,0.8423,1.0776,0.8748,71.7,66.59,80.27,66.64,5.762,7.324,7.378,22.091,40.95,13.629999999999995,5.109999999999999,13.693,7.284,115.0,6.407,-4.043000000000001,13.777000000000001,-11.701,18.208000000000002,0.08199999999999996,7.959999999999994,8.32,-24.949999999999996,-17.150000000000006,0.23478260869565218
1539,巨庭,20151007,36.8,,,0.10054347826086965,-0.30434782608695643,87013.0,1.69,7.83,-6.140000000000001,64.99,61.4,70.85,55.74,0.555,6.33,43.05,0.3259,1.0198,0.8359,0.8797,42.5,35.47,54.28,53.5,1.872,0.594,10.389,84.745,93.841,0.7800000000000011,7.030000000000001,6.963,0.5540000000000003,25.7,6.332,-34.912,74.742,-65.929,86.05399999999999,0.11300000000000004,2.4200000000000017,0.9500000000000028,7.589999999999996,-13.300000000000004,0.4319066147859921
1541,錩泰,20151102,67.8,,,0.03834808259587033,-0.43952802359882004,204458.0,39.64,24.95,14.690000000000001,78.78,84.66,83.28,56.46,0.554,60.33,181.67,0.6203,1.8395,1.8197,1.1444,74.63,69.69,90.65,87.02,15.13,28.924,280.115,228.694,323.675,3.6300000000000097,4.939999999999998,32.653,28.915999999999997,22.1,9.533000000000001,-17.109,193.12099999999998,283.19100000000003,325.468,0.12100000000000005,6.290000000000006,3.569999999999993,-13.069999999999993,13.840000000000003,2.0678733031674206
1589,永冠-KY,20151007,215.5,,,0.14617169373549885,-0.21577726218097448,851487.0,15.645,8.024999999999999,7.620000000000001,54.2,59.3,55.21,45.5,0.453,14.03,28.94,0.2289,1.3199,1.1686,1.1,77.91,63.09,65.69,51.48,20.37,14.359,5.673,24.86,58.735,14.21,14.819999999999993,20.728,14.319000000000003,166.5,22.199,11.876999999999999,-3.306000000000001,-17.461,-31.108999999999995,-0.019999999999999962,22.71,8.959999999999994,-10.039999999999992,13.68,0.29429429429429427
1599,宏佳騰,20151030,63.8,,,0.17398119122257066,-0.37931034482758613,286815.0,17.369999999999997,52.129999999999995,-34.76,68.02,72.92,70.64,44.62,0.44,35.27,76.08,0.2824,-0.4724,-0.1518,0.2503,52.32,48.45,80.57,74.46,9.513,37.851,116.668,103.555,81.171,6.109999999999999,3.8699999999999974,42.411,37.842,62.8,16.064,42.198,120.41000000000001,116.387,100.444,0.179,6.489999999999995,3.049999999999997,-9.420000000000002,14.550000000000004,0.01592356687898089
1702,南僑,20151007,72.9,,,0.00411522633744852,-0.21536351165980797,69063.0,4.24,-0.8399999999999999,5.08,18.96,34.68,34.91,31.96,0.321,2.3,19.29,0.1357,0.4114,0.9933,0.8652,87.68,82.34,57.76,61.92,-0.576,-5.538,21.03,20.613,35.526,-4.160000000000004,5.340000000000003,0.831,-5.577999999999999,72.1,-0.30099999999999993,-11.81,6.334999999999999,21.397000000000002,20.885000000000005,-0.015000000000000013,5.710000000000001,0.020000000000003126,-26.92,3.030000000000001,0.011095700416088924
1707,葡萄王,20151007,192.5,,,0.12727272727272726,-0.10649350649350649,1291479.0,14.555,12.745000000000001,1.8099999999999987,48.21,66.28,65.66,40.11,0.4,5.44,25.82,0.2207,0.9346,1.654,0.9968,68.06,51.33,58.73,44.18,13.899,11.368,2.735,39.936,55.986,14.549999999999997,16.730000000000004,17.737,11.328,158.0,19.785,19.658,25.861,-38.515,69.253,0.14400000000000002,20.57,7.890000000000001,-32.309999999999995,12.68,0.21835443037974683
1752,南光,20151007,47.2,,,0.1483050847457627,-0.11228813559322043,159345.0,12.975,52.39,-39.415,48.18,47.39,51.9,42.4,0.422,13.43,25.31,0.224,1.2477,0.9503,0.9955,46.38,46.32,67.19,58.64,0.338,15.164,20.346,21.316,48.535,8.549999999999997,0.060000000000002274,21.533,15.124000000000002,44.9,5.934,14.379,-8.197000000000003,24.194,66.15299999999999,0.19799999999999998,6.030000000000001,5.130000000000003,2.539999999999999,-16.18,0.05122494432071279
2108,南帝,20151007,28.5,,,0.09473684210526313,-0.20175438596491227,105533.0,20.66,28.53,-7.870000000000001,39.94,47.84,50.01,38.13,0.381,11.55,40.5,0.2642,1.1369,1.2351,0.9107,74.35,69.5,81.05,72.21,-1.245,5.1,15.776,73.012,83.616,8.840000000000003,4.849999999999994,11.469,5.06,23.8,-3.281,-10.109,66.718,-33.25,117.744,0.23500000000000001,6.189999999999998,4.989999999999995,-15.620000000000005,-7.899999999999999,0.19747899159663862
2228,劍麟,20151007,172.5,,,0.3710144927536232,-0.13043478260869565,100408.0,15.739999999999998,11.09,4.649999999999999,48.22,52.08,55.15,42.86,0.429,18.27,30.78,0.1624,0.6293,1.3543,1.1911,74.34,65.77,80.02,66.85,4.416,21.826,24.942,35.827,33.587,13.170000000000002,8.570000000000007,28.196,21.787000000000003,156.0,4.5840000000000005,13.505,40.711999999999996,17.086,33.587,,8.950000000000003,7.219999999999992,-6.68,-5.280000000000001,0.10576923076923077
2231,為升,20151007,437.5,,,0.0,-0.18628571428571428,392444.0,26.634999999999998,25.78,0.8549999999999969,32.62,44.5,47.74,38.25,0.384,21.76,25.45,0.1421,0.4512,1.1475,1.1939,89.44,82.42,91.37,79.56,10.094,12.517,25.454,24.505,25.244,11.810000000000002,7.019999999999996,18.886,12.477,424.0,7.818,-3.8560000000000016,24.416,22.598,-294.6,-0.08599999999999997,7.75,7.1200000000000045,-21.32,3.229999999999997,0.031839622641509434
2313,華通,20151007,22.9,,,0.03930131004366822,-0.2030567685589519,766869.0,36.85,26.49,10.360000000000003,39.33,46.07,46.0,35.09,0.35,3.86,21.02,0.1461,0.1265,1.0327,1.1353,34.07,45.53,80.53,81.28,-8.701,-9.386,28.161,26.559,32.23,-0.75,-11.46,-3.017,-9.426,21.75,-8.85,-28.358999999999998,19.709000000000003,26.085,6.837999999999997,0.021999999999999964,-3.0600000000000023,0.7000000000000028,-13.490000000000002,3.8299999999999983,0.05287356321839074
2316,楠梓電,20151007,27.5,,,0.2054545454545454,-0.12363636363636359,201076.0,-12.235,-7.045,-5.1899999999999995,34.6,42.57,46.72,38.49,0.384,12.59,41.34,0.3266,0.3808,0.8562,0.9114,84.76,83.11,66.78,53.07,6.345,14.121,16.578,60.38,106.807,13.71,1.6500000000000057,20.49,14.081,17.95,5.167,7.679,23.827000000000005,-20.696,98.684,0.09900000000000003,16.32,9.36,-14.32,-16.979999999999997,0.5320334261838441
2327,國巨,20151007,54.2,,,0.04243542435424349,-0.06642066420664208,182953.0,-1.775,-3.06,1.2850000000000001,29.57,39.86,35.79,38.16,0.379,9.96,6.96,0.1085,0.1046,0.4375,0.8011,68.18,64.45,79.0,67.4,1.519,1.998,20.305,-0.017,21.274,11.599999999999994,3.730000000000004,8.367,1.958000000000001,51.7,2.5469999999999997,-17.951,-18.334,29.833,,,10.340000000000003,8.140000000000008,-19.229999999999997,-1.1300000000000026,0.048355899419729204
2330,台積電,20151104,144.5,,,0.12802768166089964,-0.08650519031141868,10841452.0,-8.515,12.025,-20.54,21.12,27.41,33.84,26.64,0.265,10.58,6.16,0.0643,1.4062,1.2639,1.2804,65.9,51.78,87.11,77.48,2.506,2.823,1.794,11.117,14.421,9.629999999999995,14.120000000000005,9.47,2.8150000000000004,142.0,3.526,1.001,8.165000000000001,-5.882,-1.8000000000000007,0.05600000000000002,3.8100000000000023,3.950000000000003,-12.080000000000002,-7.599999999999998,0.017605633802816902
2345,智邦,20151104,20.95,,,0.8615751789976134,0.0,336603.0,18.21,21.6,-3.3900000000000006,40.16,32.39,32.2,23.91,0.239,32.74,42.22,0.1642,0.9686,0.6411,0.712,79.13,83.17,94.09,91.29,-0.224,24.983,56.87,51.015,45.643,2.799999999999997,-4.040000000000006,31.629,24.974,20.8,-9.347,15.343,57.298,56.087999999999994,49.979,-0.01100000000000001,0.5700000000000074,1.710000000000008,18.259999999999998,4.740000000000002,0.0072115384615383925
2354,鴻準,20151007,98.3,,,0.0,-0.4008138351983723,1100145.0,38.125,55.71,-17.585,34.53,47.26,49.77,34.99,0.351,3.53,11.18,0.1644,1.5715,1.5383,1.3093,70.04,56.43,70.07,56.04,-0.653,1.511,-5.933,26.336,37.295,14.029999999999994,13.610000000000007,7.88,1.471,92.7,-2.75,-8.799000000000001,18.665999999999997,-38.482,38.281,0.16399999999999998,10.669999999999995,6.890000000000001,-23.39,0.19999999999999574,0.06040992448759433
2383,台光電,20151007,73.6,,,0.012228260869565296,-0.2853260869565217,232484.0,18.12,11.28,6.840000000000002,28.5,50.56,50.36,41.32,0.41,6.1,45.13,0.3712,0.7869,1.3174,1.1243,44.33,45.92,80.34,80.39,-3.7,-2.798,26.081,48.218,117.925,-0.04999999999999716,-1.5900000000000034,3.571,-2.8379999999999996,42.1,-3.987,-21.557000000000002,7.665000000000006,-0.9100000000000001,77.321,0.22399999999999998,0.75,0.45999999999999375,-38.03,-5.449999999999996,0.7482185273159143
2404,漢唐,20151210,44.85,,,0.2017837235228539,-0.08807134894091422,83280.0,50.45,132.525,-82.075,47.36,38.64,35.7,25.06,0.249,14.64,36.6,0.2395,1.1828,0.7178,0.7226,52.07,53.78,80.97,81.78,7.297,26.685,38.193,53.134,72.149,-0.8100000000000023,-1.7100000000000009,22.928,26.684,41.95,8.116999999999999,30.807,42.388,24.738,95.035,0.016999999999999987,-0.21000000000000796,-0.28000000000000114,29.39,8.080000000000002,0.06912991656734203
2426,鼎元,20151126,15.9,,,0.08805031446540883,-0.27672955974842767,60402.0,-14.285,-22.315,8.030000000000001,45.03,42.74,43.25,43.64,0.436,10.68,16.97,0.1934,0.3594,0.7763,1.1937,55.48,59.68,80.86,81.81,-0.416,6.695,48.114,23.011,36.064,-0.9500000000000028,-4.200000000000003,3.716,6.692,13.9,-3.189,-7.078999999999999,3.2079999999999984,59.482,27.959,-0.018000000000000016,-0.9099999999999966,-0.21999999999999886,2.780000000000001,-15.280000000000001,0.14388489208633093
2455,全新,20151007,40.9,,,0.42053789731051355,-0.1320293398533007,100757.0,-5.125,23.825,-28.95,38.12,47.52,65.05,46.22,0.465,0.74,14.31,0.1864,0.792,1.5341,1.4178,58.88,53.91,63.4,47.34,2.478,4.926,-17.846,20.181,45.855,16.059999999999995,4.970000000000006,11.295,4.886,40.3,4.893000000000001,4.471,-1.6559999999999988,-71.0,51.586999999999996,0.21700000000000003,18.369999999999997,11.480000000000004,-17.42,-28.410000000000004,0.014888337468982667
2456,奇力新,20151007,46.95,,,0.5548455804046858,-0.028753993610223672,159326.0,14.725,26.095,-11.37,43.32,52.24,66.33,55.07,0.55,0.1,4.0,0.2533,1.5032,1.6544,1.5383,61.65,54.08,48.37,39.38,1.825,3.655,-15.766,-2.106,57.472,8.989999999999995,7.57,10.024,3.6149999999999993,36.45,2.685,-2.576,-87.03399999999999,-25.989,37.588,0.14600000000000002,9.939999999999998,5.840000000000003,-16.54,-28.869999999999997,0.28806584362139914
2474,可成,20151007,354.0,,,0.02824858757062147,-0.384180790960452,2239482.0,38.93000000000001,44.41,-5.47999999999999,38.52,49.71,50.53,39.96,0.398,4.35,15.09,0.1527,1.5378,1.3937,1.4038,79.6,77.99,74.88,61.45,-2.982,6.211,2.24,11.712,35.013,13.429999999999993,1.6099999999999994,12.58,6.171,312.5,-5.917,-0.44599999999999973,-6.0390000000000015,-14.421000000000001,-35.553000000000004,0.059,8.649999999999991,7.270000000000003,-20.339999999999996,5.439999999999998,0.1328
2485,兆赫,20151029,41.2,,,0.6262135922330095,-0.024271844660194174,420510.0,42.75,51.58,-8.829999999999998,36.84,38.33,44.81,34.94,0.349,14.73,24.57,0.1711,-0.8082,0.7824,0.8404,64.02,57.57,80.33,75.2,6.475,6.503,15.578,50.217,48.409,5.1299999999999955,6.449999999999996,11.898,6.494,40.7,8.529,-8.025,57.242,-14.472999999999999,58.31,0.046999999999999986,0.5100000000000051,1.9500000000000028,-3.759999999999998,-13.18,0.012285012285012284
2731,雄獅,20151007,157.0,,,0.0,-0.38917197452229296,208713.0,12.56,24.86,-12.299999999999999,33.85,61.61,56.81,42.21,0.42,-2.18,23.48,0.2287,-0.3989,0.9169,0.8849,23.4,30.06,66.87,60.98,-10.692,-7.363,-2.691,48.797,64.601,5.890000000000008,-6.66,-0.993,-7.402,133.0,-8.113,-18.088,37.437,-56.482,57.703,0.10399999999999998,-2.280000000000001,2.9499999999999957,-47.410000000000004,9.25,0.18045112781954886
2881,富邦金,20151007,53.3,,,0.054409005628517935,-0.3330206378986867,957417.0,30.770000000000003,16.345,14.425000000000004,26.78,35.88,34.05,28.42,0.284,-2.77,0.16,0.1083,1.1551,0.9751,1.1773,60.13,48.7,50.67,45.71,0.061,-4.066,-5.871,9.757,22.172,4.960000000000001,11.43,2.303,-4.106,51.9,3.484,-1.161,0.5600000000000005,-19.566000000000003,12.200000000000001,0.09499999999999997,5.539999999999999,3.1400000000000006,-16.659999999999997,8.100000000000001,0.026974951830443135
3005,神基,20151007,21.85,,,0.08466819221967953,-0.14645308924485137,59121.0,18.515,12.225000000000001,6.289999999999999,27.68,39.66,46.0,36.39,0.364,8.98,20.61,0.2082,0.9668,1.3204,0.995,68.15,63.16,78.97,64.38,0.719,6.584,2.717,32.415,52.329,14.590000000000003,4.990000000000009,12.953,6.544,18.1,-0.89,-3.681000000000001,15.253,-28.336000000000002,51.174,0.129,7.560000000000002,7.999999999999993,-21.509999999999998,-12.120000000000005,0.20718232044198892
3008,大立光,20151007,2740.0,,,0.08211678832116788,-0.30656934306569344,3893746.0,41.7,39.985,1.7150000000000034,67.07,64.98,65.22,46.36,0.463,-8.6,-1.93,0.1577,1.9684,1.6137,1.573,43.88,32.02,29.8,29.51,0.654,-3.682,-12.943,10.691,24.121,0.28999999999999915,11.86,2.687,-3.722,2640.0,7.075,-2.1799999999999997,0.038000000000000256,-42.811,-100.61800000000001,0.07200000000000001,7.390000000000001,1.6700000000000017,2.5799999999999983,7.410000000000004,0.03787878787878788
3017,奇鋐,20151007,27.4,,,0.2408759124087592,-0.09489051094890504,665025.0,8.440000000000001,0.795,7.645000000000001,52.23,61.78,63.06,47.09,0.47,23.51,18.6,0.1798,1.5949,1.6444,1.4646,82.51,78.75,85.11,68.08,4.052,21.049,13.676,9.806,40.034,17.03,3.760000000000005,27.419,21.01,26.65,1.8909999999999996,3.001999999999999,-18.594,14.369,16.416999999999998,0.12799999999999995,7.980000000000004,8.759999999999998,-18.130000000000003,-0.11999999999999744,0.028142589118198877
3023,信邦,20151007,56.9,,,0.195079086115993,-0.03339191564147625,139459.0,7.0,1.99,5.01,30.45,39.09,45.44,32.88,0.329,13.11,22.54,0.2152,0.6637,1.2943,1.0182,55.07,50.05,82.36,72.85,-2.577,-1.126,14.319,24.341,56.337,9.510000000000005,5.020000000000003,5.243,-1.1659999999999995,50.5,-6.271,-26.449,-2.3669999999999973,8.054000000000002,38.581,0.07300000000000001,3.7099999999999937,5.019999999999996,-16.360000000000003,-5.549999999999997,0.1267326732673267
3029,零壹,20151007,21.7,,,0.0069124423963134625,-0.26728110599078336,294998.0,15.3,27.875,-12.575,43.03,62.04,64.57,46.93,0.467,12.46,25.0,0.2182,1.0441,1.4621,1.2008,74.68,59.29,66.75,48.6,12.151,16.267,-3.341,47.66,52.68,18.15,15.390000000000008,22.636,16.227,21.2,10.905999999999999,15.899999999999999,29.368999999999996,-54.071,51.353,0.15000000000000002,17.270000000000003,9.910000000000004,-33.17999999999999,-11.979999999999997,0.02358490566037736
3030,德律,20151007,59.3,,,0.025295109612141653,-0.2622259696458684,112117.0,-55.805,-1.7700000000000005,-54.035,40.5,41.69,44.08,31.97,0.32,9.73,10.17,0.0887,1.0496,0.8427,0.6799,69.91,55.69,72.49,55.16,7.803,9.473,-5.809,16.143,28.069,17.33,14.219999999999999,15.842,9.433,57.4,8.224,5.246,4.7940000000000005,-27.432000000000002,6.0859999999999985,0.06,14.249999999999993,9.989999999999995,-2.270000000000003,-2.490000000000002,0.033101045296167225
3152,璟德,20151007,221.0,,,0.1583710407239819,-0.23755656108597284,174352.0,41.685,32.57,9.115000000000002,55.08,60.7,76.43,49.4,0.493,8.08,34.2,0.3464,1.801,1.6996,1.1054,47.13,43.38,70.13,61.22,2.668,1.699,2.388,57.57,84.589,8.909999999999997,3.75,8.069,1.660000000000001,167.5,11.11,-28.395999999999997,43.807,-58.041000000000004,85.772,0.20600000000000002,7.789999999999992,5.579999999999998,-12.150000000000006,-20.83,0.3194029850746269
3205,佰研,20151007,237.0,,,0.4767932489451477,-0.12025316455696203,229670.0,186.91000000000003,125.66,61.25000000000003,79.97,84.98,83.65,60.63,0.596,66.71,245.22,0.9342,0.0288,1.3571,1.224,90.67,88.6,90.43,84.14,6.714,78.031,103.5,561.188,692.724,6.290000000000006,2.0700000000000074,84.4,77.991,36.9,-8.947,61.768,528.4929999999999,-73.435,691.2660000000001,0.16599999999999998,0.9000000000000057,2.5700000000000074,-7.140000000000001,7.990000000000009,5.4227642276422765
3234,光環,20151007,102.5,,,0.17560975609756097,-0.23024390243902434,680377.0,140.405,75.71000000000001,64.695,52.01,64.95,77.91,60.9,0.607,33.63,86.2,0.7086,1.25,1.7315,1.6807,82.72,83.18,83.9,69.51,9.901,34.89,18.327,86.108,284.655,14.39,-0.46000000000000796,41.259,34.85,36.8,6.855,20.667,-14.945999999999998,-48.116,266.871,0.246,5.3500000000000085,7.520000000000003,-22.119999999999997,-20.599999999999994,1.785326086956522
3289,宜特,20151007,101.5,,,0.19704433497536947,-0.18719211822660098,118410.0,11.059999999999999,-1.475,12.534999999999998,56.3,61.5,73.41,54.09,0.542,17.49,23.44,0.2134,1.9826,1.8315,1.8051,67.44,63.5,75.2,61.24,9.747,17.696,3.411,27.071,27.517,13.96,3.9399999999999977,24.065,17.656000000000002,97.3,9.369,-6.785999999999998,28.496000000000002,-21.003,-221.409,0.12000000000000005,11.800000000000004,9.39,-10.710000000000008,-17.760000000000005,0.04316546762589931
3324,雙鴻,20151203,42.8,,,1.1378504672897198,-0.10163551401869146,451141.0,25.505000000000003,39.935,-14.43,75.9,61.91,54.63,44.05,0.433,70.23,106.57,0.4452,1.6096,0.9346,0.8495,89.8,85.37,87.51,84.8,21.61,55.27,137.023,139.92,160.541,2.710000000000008,4.429999999999993,52.319,55.268,34.8,-3.2070000000000007,46.614000000000004,148.81799999999998,124.28099999999999,190.548,0.062,1.1600000000000108,1.0,42.38,22.75,0.2298850574712644
3376,新日興,20151007,100.0,,,0.325,-0.055,85917.0,-5.63,0.08000000000000007,-5.71,39.68,51.33,51.16,36.14,0.364,15.86,26.04,0.1666,0.4732,1.2211,0.9322,68.65,72.78,84.39,71.2,-4.746,8.217,16.77,34.029,45.171,13.189999999999998,-4.1299999999999955,14.586,8.177,97.1,-9.541,0.5920000000000005,23.260000000000005,4.57,30.049999999999997,0.08599999999999997,0.980000000000004,5.719999999999999,-21.15,4.039999999999999,0.029866117404737446
3450,聯鈞,20151008,146.5,,,0.3037542662116041,-0.2150170648464164,427040.0,-2.695,-8.01,5.3149999999999995,52.78,57.93,60.34,51.07,0.511,13.24,31.81,0.2901,1.8452,1.6973,1.6818,63.8,65.45,78.49,68.32,-1.332,10.971,17.04,37.715,71.573,10.170000000000002,-1.6500000000000057,16.525,10.93,146.0,-0.7550000000000001,2.0329999999999995,15.128000000000004,-12.574000000000002,22.975999999999992,0.09200000000000003,2.339999999999989,5.989999999999995,-10.869999999999997,-5.109999999999999,0.003424657534246575
3479,安勤,20151209,77.9,,,0.17201540436456983,-0.22721437740693198,238404.0,25.130000000000003,25.79,-0.6599999999999966,82.79,64.66,54.03,34.7,0.342,37.07,57.0,0.2552,2.5973,1.1052,0.7937,65.66,76.92,85.37,87.24,-3.456,49.519,85.916,77.004,71.356,-1.8699999999999903,-11.260000000000005,44.742,49.518,57.1,-10.077,33.614999999999995,81.319,84.466,66.708,0.10800000000000001,-6.739999999999995,-1.3400000000000034,49.42000000000001,33.5,0.3642732049036778
