,120天最高價,120天最低價,120天最高價預測
1101_20180419,0.2066326530612243,-0.0573979591836734,0.2841165692283818
1216_20180103,0.1506646971935007,-0.0457902511078287,0.03910233375835319
1229_20180103,0.0778364116094987,-0.0633245382585751,0.22987383123751404
1402_20180502,0.3054101221640489,-0.038394415357766,0.14983924398484974
1417_20180611,0.075221238938053,-0.3820058997050147,0.8985643914266478
1439_20180403,0.7384370015948962,-0.2248803827751196,0.4519289234560856
1513_20180409,0.0,-0.2024291497975708,0.267793677286165
1611_20180112,0.3198198198198199,-0.1576576576576576,0.347560971837067
1742_20180425,0.0995934959349593,-0.3577235772357723,0.8990640691481876
1815_20180103,0.0425963488843813,-0.3793103448275861,0.5266504810481734
1904_20180823,0.184331797235023,-0.1474654377880184,0.29591738538093143
2013_20180331,0.4300699300699299,-0.1433566433566434,0.678829234402673
2031_20180330,0.4189189189189189,-0.0918918918918918,0.35928177501175584
2033_20180207,0.0919220055710307,-0.403899721448468,0.6749479799208613
2109_20180117,0.1096774193548386,-0.1709677419354839,0.11828759996280633
2208_20180329,1.4044943820224716,-0.1685393258426966,0.5529281542207783
2221_20180302,0.3123209169054441,-0.1891117478510028,0.19212951720833707
2303_20180502,0.1068249258160235,-0.2225519287833828,0.39754031749335483
2340_20180601,0.3105924596050268,-0.4865350089766607,0.30317370378505654
2342_20180412,0.4114832535885168,-0.3480861244019138,0.19669989013652092
2349_20180509,1.911111111111111,-0.1037037037037037,0.9256870075368933
2363_20180129,0.3574660633484162,-0.3031674208144796,0.602992291068169
2365_20180521,0.0806451612903225,-0.3467741935483871,0.19704604243773202
2371_20180108,0.2743362831858406,-0.1283185840707965,0.41756272106118353
2375_20180103,0.9390862944162436,-0.2182741116751269,0.19519815721472245
2388_20180212,2.1477272727272725,-0.0880681818181818,0.34415066357950164
2409_20180129,0.0,-0.176470588235294,0.26785845420328497
2425_20180223,0.4010791366906475,-0.1618705035971223,0.8522093268787986
2454_20180418,0.0040214477211796,-0.3632707774798928,0.30097349177405985
2477_20180201,0.0,-0.4635135135135135,0.363537444298513
2480_20180614,0.0497512437810945,-0.1169154228855722,0.16783452565207646
2481_20180104,0.9205479452054792,-0.1808219178082192,0.29290576115057276
2515_20180607,0.0574971815107104,-0.2435174746335963,0.4860498074428707
2524_20181206,0.0,-0.1945854483925549,0.34179017927109373
2548_20180129,0.0162822252374491,-0.1451831750339213,0.39627930102137104
2702_20180720,0.2565905096660809,-0.4762741652021089,0.5290687391193842
2704_20181205,0.0,-0.2392857142857142,0.2619852012517574
2881_20180115,0.0128913443830571,-0.0966850828729281,0.155730380126312
2913_20181204,0.0193370165745855,-0.1629834254143647,0.47697098715876474
2915_20180605,0.3053435114503817,-0.2045801526717557,0.3799461979271966
3018_20180104,0.0430939226519337,-0.1878453038674033,0.5337166553063742
3035_20180124,0.2210834553440704,-0.1698389458272327,0.4289806912648996
3040_20180309,0.0614617940199334,-0.4368770764119601,0.19097870808912853
3048_20180112,0.0,-0.2844444444444444,0.35887885085375887
3050_20180601,0.0664451827242524,-0.5089700996677742,0.10368420618568097
3055_20180109,0.3078260869565218,-0.1408695652173913,0.4050441882616096
3090_20180103,1.5301204819277108,-0.144578313253012,0.33994353836468005
3218_20180123,0.0492753623188406,-0.2463768115942029,0.0014297247131874209
3313_20180426,0.1434782608695652,-0.5119565217391304,0.27879862829852
3432_20180710,0.062200956937799,-0.4449760765550239,0.6537868232279136
3527_20180412,0.8611111111111112,-0.1988888888888889,0.5103859735132611
3537_20180402,0.5521172638436482,-0.1938110749185667,0.560559253794582
3622_20180103,0.0286343612334802,-0.3127753303964757,0.18617089366965767
3661_20180129,0.25,-0.281060606060606,0.479851653443289
4111_20180417,0.2142857142857143,-0.181184668989547,0.08189956853410352
4147_20180419,0.2920517560073937,-0.3345656192236599,0.7156696768774444
4944_20180607,0.2093023255813953,-0.5395348837209302,0.3608950399442906
5203_20180521,0.0,-0.2764705882352941,0.6149156497465216
5211_20180307,0.0,-0.3383742911153118,0.35793441879834714
5269_20180614,0.3385826771653543,-0.1991001124859392,0.4351575960402069
5310_20180801,0.6753246753246753,-0.0909090909090909,0.2892515161386331
5324_20180529,0.2060606060606059,-0.3181818181818182,0.6071748027897618
5439_20180130,0.3365921787709499,-0.1201117318435753,0.34762389146899003
5478_20180517,0.03,-0.361,0.607474911292443
5521_20180119,0.0497076023391811,-0.4988304093567252,0.1067450393831619
6120_20180103,0.0312500000000001,-0.578125,0.6273176312885976
6123_20180119,0.1773879142300195,-0.111111111111111,0.2653927730170786
6127_20180103,0.948,-0.1959999999999999,0.39985446027595273
6129_20180611,0.017391304347826,-0.4773913043478261,0.6185090265729164
6147_20180115,0.1169230769230768,-0.1338461538461539,0.30739508599550974
6153_20180504,0.4235074626865671,-0.4095149253731344,0.574782571671039
6161_20180306,0.3581661891117478,-0.148997134670487,0.31587384470137914
6163_20180111,0.0164473684210526,-0.2532894736842105,0.31770688305870726
6191_20180511,0.2152317880794703,-0.2947019867549668,0.25034841387501106
6207_20180606,0.3740831295843522,-0.323960880195599,0.4522786667925929
6215_20180115,0.231404958677686,-0.2417355371900825,0.3592838172226777
6242_20180420,0.0,-0.4657375145180022,0.2907919683993604
6290_20180116,0.1121372031662269,-0.5521108179419525,0.4956237789007674
6446_20180212,0.1396648044692737,-0.0893854748603352,0.4358374513869648
6499_20180314,0.2774193548387096,-0.1935483870967742,0.4631338624853776
6531_20180309,0.1383928571428571,-0.4464285714285714,0.38230680569374126
8027_20180103,0.105549510337323,-0.1915125136017411,0.16131352926509537
8043_20180126,2.109697933227345,-0.1732909379968203,0.2199977489822605
8091_20180119,0.0,-0.3144927536231884,0.3101390166734287
8111_20180611,0.2152777777777777,-0.4548611111111111,0.07983688468864429
8463_20180524,0.2928082191780822,-0.1712328767123287,0.35967940157331707
9933_20180410,0.0,-0.1857923497267758,0.28873279763294685
9958_20180103,2.85546875,-0.0761718750000001,0.6819293741153643
