股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
1216,統一,20120706,50.3,50.3,49.2,0.0223577235772356,0,2.2357723577235653,20120706,50.3,0.0934393638170974,-0.0765407554671967,49.3,9.2,16.19,0.1696,0.9643,0.6093,0.8156,85.93,73.28,12.650000000000006,82.04,74.77,7.27000000000001,3.736,3.356,27.014,8.791,45.922,7.784,2.3,1.173,-6.064,-25.793000000000003,0.0,0.019880715705765408,81.54,69.54,337704.2,0.429,0.173,0.884,1.2339,1.9693,2.1296,48.69,0.033066338057095905,47.0925,0.06811063332802454,-9.975
1321,大洋,20120829,27.1,27.1,25.5,0.0627450980392157,0,6.274509803921574,20120829,27.1,0.1900369003690036,-0.1937269372693726,27.0,27.06,30.78,0.1159,0.3202,0.5282,0.5448,85.85,74.56,11.289999999999992,87.35,73.44,13.909999999999997,21.584,24.087,23.646,29.437,32.442,27.83,23.02,20.394,21.104,25.872,0.0,0.003690036900369056,69.17,54.62,32544.15,1.026,0.417,1.2243,1.5008,1.3805,1.0934,25.1,0.0796812749003984,22.7575,0.19081621443480176,-8.985
1410,南染,20120920,25.9,25.9,24.45,0.0593047034764825,0,5.930470347648259,20120920,25.9,0.1505791505791506,-0.2162162162162161,25.2,58.54,64.31,0.2166,1.5051,0.9125,0.7764,93.84,92.09,1.75,87.65,75.94,11.710000000000008,24.537,59.248,64.883,64.624,68.192,63.226,59.056,15.616999999999999,53.437999999999995,68.72099999999999,0.0,0.027027027027027,58.32,44.37,47567.7,1.748,0.53,1.7162,2.8651,2.5959,1.8544,22.91,0.1305106940200785,18.8225,0.37601275069730355,-2.7650000000000006
1569,濱川,20120208,74.5,74.5,70.0,0.0642857142857142,0,6.428571428571428,20120208,74.5,0.1060402684563759,-0.3395973154362415,73.3,24.02,45.48,0.4251,1.0394,0.853,1.0739,85.44,85.77,-0.3299999999999983,67.49,52.26,15.229999999999997,9.388,25.243,22.546,16.489,114.771,35.768,25.243000000000002,7.77,42.976,-68.00699999999999,0.0,0.016107382550335607,77.7,69.17,196854.0,3.415,1.15,1.6087,7.2201,6.4755,5.8339,69.9,0.06580829756795413,60.395,0.23354582332974577,-5.255000000000003
2330,台積電,20120130,79.5,79.5,77.2,0.0297927461139896,0,2.97927461139896,20120130,79.5,0.1295597484276729,-0.0628930817610062,78.3,5.07,10.83,0.0959,0.767,0.7236,0.8166,64.98,64.6,0.38000000000000966,83.62,79.07,4.550000000000011,0.206,-0.916,10.4,23.613,26.601,3.826,-0.9159999999999999,1.9649999999999999,-0.09200000000000008,19.866,0.0,0.015094339622641546,80.39,71.62,3039389.45,0.463,0.09,1.2484,0.8771,1.4147,3.64,76.76,0.03569567483064089,76.035,0.04557111856381934,-5.42
2493,揚博,20120208,24.7,24.7,23.9,0.0334728033472803,0,3.347280334728037,20120208,24.7,0.2712550607287449,-0.0890688259109311,24.45,15.17,20.56,0.2087,0.2675,1.1122,1.0183,84.12,83.63,0.4900000000000091,75.04,60.42,14.620000000000005,3.085,6.425,1.918,24.946,53.249,16.95,6.424999999999999,3.039,7.061999999999999,-6.622,0.0,0.010121457489878543,67.95,59.28,69936.05,0.384,0.124,0.6256,1.2936,1.2656,1.376,23.59,0.04705383637134376,21.77,0.13458888378502526,-2.6049999999999995
2820,華票,20120319,12.95,12.95,12.45,0.0401606425702811,0,4.016064257028113,20120319,12.95,0.0231660231660232,-0.1969111969111968,12.8,17.32,23.38,0.1375,0.8787,0.7273,0.729,88.25,82.58,5.670000000000002,91.27,85.68,5.589999999999989,5.645,13.942,10.694,21.896,37.354,15.836,13.941,-2.0150000000000006,17.523,8.253,0.0,0.011583011583011473,78.11,64.6,178858.85,0.219,0.06,0.2131,0.5497,0.6434,0.5749,12.41,0.043513295729250535,11.5875,0.11758360302049613,-7.395000000000001
2901,欣欣,20121003,47.45,47.45,45.25,0.0486187845303868,0,4.86187845303868,20121003,47.45,0.0,-0.2391991570073762,32.0,55.92,75.55,0.271,-0.2655,0.2427,0.4501,91.66,92.09,-0.4300000000000068,89.72,86.15,3.569999999999993,6.737,62.313,77.275,79.403,84.195,65.455,62.271,-34.443,61.0,77.772,0.0,0.3256059009483667,79.67,68.82,27102.15,4.152,1.166,1.4218,6.8083,5.6359,4.4688,44.43,0.06797209092955217,34.88,0.3603784403669725,-1.135
3265,台星科,20120221,36.0,36.0,34.2,0.0526315789473683,0,5.263157894736834,20120221,36.0,0.0125,-0.2319444444444444,34.9,51.3,41.27,0.1442,0.8605,1.3859,1.327,87.85,85.84,2.009999999999991,86.08,73.22,12.86,10.724,39.226,41.452,93.55,18.944,48.734,39.226,-3.7430000000000003,27.926,119.423,0.0,0.030555555555555596,52.87,39.45,83193.8,1.756,0.324,1.9923,3.3693,4.0733,3.3852,32.31,0.11420612813370466,28.22,0.2756909992912828,-14.585
5314,世紀,20120229,18.0,18.0,16.4,0.0975609756097562,0,9.75609756097562,20120229,18.0,0.0527777777777777,-0.35,17.4,27.79,35.11,0.3356,1.2861,1.3213,1.0951,75.51,65.12,10.39,73.92,60.56,13.36,10.584,26.097,3.383,50.44,63.854,34.137,26.097,6.707,37.787,39.327999999999996,0.0,0.03333333333333341,58.25,48.84,59503.45,1.619,0.523,1.1342,1.0942,1.3035,1.7395,15.69,0.14722753346080308,14.3075,0.258081425825616,-24.715
