,120天最高價,120天最低價,120天最高價預測
1101_20200807,0.0,-0.1587802313354363,0.221748610898021
1102_20200103,0.0,-0.2945891783567133,0.10087043310648258
1210_20200715,0.1059322033898305,-0.1207627118644068,0.0718587868426884
1304_20200910,0.4322766570605187,-0.1210374639769453,0.32954641019557573
1308_20200616,0.0858585858585858,-0.154040404040404,0.3671484794453836
1309_20200810,1.1229946524064174,-0.0882352941176469,0.44512066765141994
1315_20200219,0.1349911190053286,-0.2877442273534635,0.11254403356736546
1325_20200204,6.272727272727273,-0.1481481481481481,0.3785537010100559
1336_20200914,0.2752941176470589,-0.2447058823529411,0.2741180054395815
1339_20200103,0.0,-0.4833333333333333,0.14626522075442425
1409_20201225,0.7777777777777777,-0.1616161616161616,0.25465621506680586
1417_20200707,0.182648401826484,-0.2136986301369863,0.4154071072569467
1440_20201118,1.241269841269841,-0.2095238095238095,0.15321719074206624
1444_20200921,0.148550724637681,-0.217391304347826,0.6628011695291446
1449_20200623,0.7805486284289278,-0.3665835411471322,0.5153011548081021
1457_20201225,0.3451327433628319,-0.1799410029498524,0.23089375810287097
1466_20200714,0.6388888888888888,-0.25,0.7987865586094408
1467_20200601,1.480132450331126,-0.0165562913907284,0.8246018801733258
1474_20200608,0.6969696969696969,-0.1401515151515151,0.11037661476634487
1504_20200522,0.0578231292517007,-0.096938775510204,0.3293085067663766
1513_20200103,0.1644100580270792,-0.2379110251450677,0.2266718571757742
1582_20200103,0.0119047619047618,-0.3452380952380953,-0.0005105468984543623
1593_20200706,0.0,-0.291492329149233,0.5284080845059784
1611_20201230,0.1144781144781145,-0.3616161616161615,0.05501956345461317
1717_20200526,0.2029850746268655,-0.1402985074626865,0.24803692411430087
1722_20200702,0.1522157996146435,-0.0539499036608862,0.10791590023717516
1730_20200203,0.0071942446043165,-0.5087358684480987,0.3107535071844175
1731_20200618,0.3374613003095977,-0.1362229102167182,0.14481495836097233
1784_20200713,0.0,-0.3897306397306397,0.4685715618553588
1789_20200309,0.08,-0.4,0.4098203607100011
1903_20200619,0.4764890282131662,-0.1567398119122257,0.38473963574238146
1905_20201229,1.3220973782771537,-0.2719101123595505,0.17397456224891894
1907_20200814,1.0673400673400673,-0.0269360269360269,0.16076610216384235
2006_20200902,0.4397163120567376,-0.0425531914893616,0.021902370874240757
2009_20201130,3.7875,-0.0437499999999999,0.5908110364586772
2034_20201221,0.3676731793960924,-0.1332149200710479,0.219180698205608
2038_20201215,1.9085714285714288,-0.1514285714285714,0.6991311941718742
2107_20200828,0.2652068126520681,-0.070559610705596,0.0856187663852834
2108_20200508,0.8125770653514182,-0.1713933415536374,0.25600120841268253
2207_20200702,0.0350877192982456,-0.2105263157894736,0.392930319187997
2301_20200611,0.0406976744186046,-0.1317829457364341,-0.08848829185658791
2308_20200622,0.5532544378698225,-0.0355029585798816,0.35036108301190777
