股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
2059,川湖,20070627,226.5,226.5,210.5,0.0760095011876484,0,7.600950118764846,20070627,226.5,0.1346578366445916,-0.2980132450331126,223.0,35.16,35.55,0.087,0.6528,0.8715,0.5928,79.47,72.35,7.1200000000000045,83.52,67.25,16.269999999999996,8.943,35.882,27.949,21.669,23.692,44.268,35.115,9.014999999999999,33.411,24.892,0.0,0.01545253863134658,48.37,32.58,263652.95,7.335,0.675,8.6522,18.6348,22.2075,16.4466,211.3,0.07193563653573112,194.325,0.1655731377846392,-1.8649999999999998
2201,裕隆,20070718,44.3,44.3,42.4,0.0448113207547169,0,4.481132075471695,20070718,44.3,0.0270880361173815,-0.3623024830699773,42.75,12.88,18.49,-0.0579,0.8416,1.1832,1.0195,71.25,69.03,2.219999999999999,80.83,70.18,10.649999999999991,5.848,3.84,-4.044,-5.516,-20.317,14.474,2.5440000000000005,10.48,8.92,6.164,0.0,0.03498871331828436,73.99,65.56,440872.3,1.201,0.16,0.7007,1.0468,1.7506,1.3896,42.1,0.05225653206650821,40.7675,0.08664990494879497,-16.21
2206,三陽工業,20070622,25.2,25.2,24.3,0.0370370370370369,0,3.703703703703698,20070622,25.2,0.1746031746031747,-0.1646825396825396,25.1,22.14,28.73,0.1081,-0.3227,0.2961,1.0083,85.21,81.1,4.109999999999999,73.41,58.68,14.729999999999997,4.577,19.194,15.133,-9.67,34.32,27.226,18.57,7.865,28.272,-52.84,0.0,0.003968253968253884,68.63,61.78,387556.4,0.759,0.196,0.6253,1.9914,1.592,1.5524,24.15,0.04347826086956525,21.8025,0.15583075335397323,-16.48
2302,麗正,20070801,8.57,8.57,8.01,0.069912609238452,0,6.9912609238452,20070801,8.57,0.0093348891481913,-0.5040840140023337,8.19,31.87,52.58,0.313,0.026,-0.0349,0.6739,80.34,72.43,7.909999999999997,78.72,68.45,10.269999999999996,26.119,29.838,13.019,32.908,104.816,29.936,28.118,23.501,26.357,-11.220999999999997,0.0,0.044340723453909076,78.04,68.45,58837.5,0.853,0.256,0.5038,0.4537,0.6295,0.6145,7.518,0.1399308326682629,6.921,0.2382603669989886,-42.895
2308,台達電,20070112,112.5,112.5,106.5,0.056338028169014,0,5.633802816901409,20070112,112.5,0.2,-0.1519999999999999,109.0,12.28,29.77,0.1901,1.1648,0.9301,1.092,64.48,57.09,7.390000000000001,89.28,81.95,7.329999999999998,6.576,9.572,7.17,7.312,65.441,13.636,9.570999999999998,5.2989999999999995,4.863999999999999,-34.741,0.0,0.03111111111111111,85.2,77.77,483030.5,0.906,0.003,2.7568,1.8061,5.0256,5.3203,107.0,0.0514018691588785,106.025,0.06107050224003767,-64.13499999999999
2313,華通,20070726,19.75,19.75,18.65,0.0589812332439679,0,5.898123324396791,20070726,19.75,0.0,-0.5124050632911392,19.6,33.74,36.85,0.0339,0.0688,0.3681,1.1188,76.56,60.64,15.920000000000002,78.78,69.82,8.960000000000008,21.634,20.252,22.814,8.372,10.164,28.155,18.508000000000003,28.719,17.256999999999998,8.452,0.0,0.007594936708860687,64.68,53.72,888089.95,0.606,0.16,1.0341,1.033,1.5089,1.1919,17.86,0.10582306830907058,16.61,0.1890427453341361,-23.675
2321,東訊,20070604,17.5,17.5,16.45,0.0638297872340426,0,6.3829787234042605,20070604,17.5,0.9657142857142856,-0.06,17.25,15.38,28.03,0.052,0.1112,0.6067,0.7698,69.28,57.9,11.380000000000003,86.34,79.01,7.329999999999998,5.016,5.523,19.027,14.335,11.153,8.359,5.516,0.7439999999999998,-4.7059999999999995,16.438000000000002,0.0,0.014285714285714285,82.69,68.74,85858.7,1.863,0.41,0.6107,0.4602,0.9628,0.8744,16.35,0.07033639143730877,15.95,0.09717868338557999,-41.725
2323,中環,20070726,17.4,17.4,17.0,0.0235294117647058,0,2.35294117647058,20070726,17.4,0.1436781609195402,-0.425287356321839,17.3,52.99,70.52,0.1795,-1.1151,0.0769,0.8584,85.81,83.31,2.5,89.37,79.8,9.570000000000007,8.796,51.73,53.555,40.305,61.908,59.633,49.986000000000004,-3.9619999999999997,42.483,32.637,0.0,0.005747126436781487,69.7,58.19,1575922.95,2.501,0.37,0.5495,2.1795,2.2674,1.7828,16.35,0.06422018348623836,13.9575,0.2466415905427189,-29.745
2327,國巨,20070604,15.8,15.8,15.1,0.0463576158940398,0,4.63576158940398,20070604,15.8,0.0443037974683543,-0.3132911392405064,15.65,14.24,21.82,0.0179,0.87,1.292,1.2934,86.15,81.26,4.890000000000001,66.07,49.52,16.54999999999999,12.178,17.165,3.52,1.389,8.163,20.0,17.157,11.259,23.73,-14.776,0.0,0.009493670886075972,78.72,70.59,300420.4,0.595,0.389,0.6986,0.5894,0.4316,0.6132,14.55,0.0859106529209622,13.7775,0.14679731446198518,-4.255
2328,廣宇,20070706,106.0,106.0,99.7,0.0631895687061183,0,6.318956870611832,20070706,106.0,0.4764150943396226,-0.4443396226415094,105.5,27.92,52.1,0.2838,0.6295,0.7954,1.5038,79.62,62.44,17.180000000000007,74.28,69.72,4.560000000000002,22.181,13.581,16.318,-11.125,139.872,24.088,12.489,26.884,0.3829999999999991,-162.144,0.0,0.0047169811320754715,72.55,65.58,1160399.65,2.338,1.143,7.3805,6.0174,7.1314,6.3325,94.0,0.1276595744680851,86.25,0.2289855072463768,-20.075
2330,台積電,20070116,70.5,70.5,69.1,0.020260492040521,0,2.0260492040521068,20070116,70.5,0.0368794326241134,-0.1021276595744681,70.0,9.25,17.79,-0.0045,1.3523,1.4913,1.2744,75.43,59.94,15.490000000000009,89.13,82.21,6.920000000000002,6.489,4.961,-0.805,6.366,2.41,8.321,4.962,7.349,4.117,9.455,0.0,0.0070921985815602835,76.29,62.43,2695108.35,0.524,0.129,2.3164,1.6071,2.6271,3.7939,67.72,0.04105138806851744,66.61,0.05839963969373969,-14.295
2332,友訊,20070112,45.85,45.85,43.7,0.0491990846681921,0,4.919908466819218,20070112,45.85,0.886586695747001,-0.0468920392584514,44.25,15.99,34.16,0.051,0.7251,0.1809,0.9854,82.73,76.62,6.109999999999999,89.39,83.44,5.950000000000003,6.88,10.401,19.621,29.974,20.409,14.466,10.401,6.446,11.651,37.856,0.0,0.03489640130861508,72.07,53.98,127632.3,0.783,0.106,1.0534,1.3075,2.4155,3.6848,43.68,0.04967948717948722,42.03,0.09088746133714014,-58.12
2342,茂矽,20070329,37.95,37.95,36.05,0.0527045769764218,0,5.27045769764218,20070329,37.95,0.673254281949934,-0.0500658761528328,37.65,18.87,88.26,0.637,1.6096,1.4951,1.1088,81.09,68.02,13.070000000000007,80.55,66.18,14.36999999999999,14.685,16.38,7.805,149.518,385.338,15.701,16.38,14.335,12.866,73.342,0.0,0.00790513833992106,86.11,79.78,988190.05,15.84,4.096,1.6067,1.533,2.0551,6.6167,35.06,0.08243011979463777,33.395,0.1363976643210061,-38.480000000000004
2364,倫飛,20070328,7.55,7.55,6.85,0.1021897810218978,0,10.218978102189784,20070328,7.55,0.1920529801324503,-0.2370860927152318,7.4,37.39,91.18,0.2624,1.6802,1.6921,1.037,90.37,83.24,7.13000000000001,82.28,71.75,10.530000000000001,24.386,42.096,31.533,163.401,87.9,40.656,42.097,13.261999999999999,33.788999999999994,194.654,0.0,0.019867549668874104,72.08,55.87,34211.15,9.051,3.872,0.561,0.6153,0.5663,1.1267,6.58,0.14741641337386013,5.679,0.3294594118682866,-12.215
2369,菱生,20070320,15.1,15.1,14.6,0.0342465753424657,0,3.4246575342465757,20070320,15.1,0.3112582781456954,-0.2417218543046358,14.9,16.15,36.66,0.0534,0.7255,0.6463,1.1197,72.95,69.31,3.6400000000000006,81.22,74.63,6.590000000000003,4.338,16.749,21.96,46.931,10.929,15.811,16.749,0.5670000000000002,13.675999999999998,71.14699999999999,0.0,0.013245033112582735,73.12,55.65,133582.25,0.297,0.043,0.2905,0.5558,0.8808,1.6149,14.29,0.056682995101469597,13.6475,0.10642974903828531,-3.785
2373,震旦行,20070419,23.1,23.1,21.75,0.0620689655172414,0,6.206896551724145,20070419,23.1,0.5714285714285712,-0.2012987012987013,21.0,15.6,22.84,0.09,-0.989,0.8167,0.4904,76.48,62.4,14.080000000000005,49.16,35.23,13.93,19.152,17.081,12.646,9.216,12.437,19.035,17.081,19.77,16.427,3.483999999999999,0.0,0.09090909090909097,67.0,58.69,31626.45,0.276,0.177,1.2133,0.9209,0.7265,0.6584,20.5,0.12682926829268298,19.3325,0.1948790896159318,-63.5
2374,佳能,20070316,36.8,36.8,35.0,0.0514285714285713,0,5.142857142857134,20070316,36.8,0.8750000000000001,-0.0720108695652173,36.15,28.58,44.53,0.0444,0.7912,0.6692,1.0026,79.1,81.32,-2.219999999999999,82.95,79.86,3.0900000000000034,0.336,32.727,45.905,58.583,8.485,31.579,32.727000000000004,-9.048,25.578999999999997,88.88,0.0,0.017663043478260834,68.64,50.71,547609.3,1.153,0.145,0.6384,3.2415,3.4811,3.3523,34.63,0.06266243141784564,31.2175,0.17882597901817876,-0.9649999999999999
2375,凱美,20070414,10.4,10.4,9.92,0.0483870967741935,0,4.838709677419359,20070414,10.4,0.1923076923076923,-0.248076923076923,9.8,21.56,40.13,0.0531,-1.2048,1.0065,1.0049,91.8,87.55,4.25,66.23,48.18,18.050000000000004,15.972,22.658,20.893,47.228,11.614,28.931,22.658,14.209999999999999,21.447000000000003,69.885,0.0,0.057692307692307654,78.67,67.38,83706.3,1.198,0.587,0.521,0.6432,0.4561,0.6581,9.392,0.10732538330494047,8.5515,0.21616090744313857,-21.54
2390,云辰,20070511,12.1,12.1,11.3,0.070796460176991,0,7.079646017699106,20070511,12.1,0.2809917355371901,-0.1570247933884297,8.9,30.57,58.7,0.1914,-0.0457,0.3998,0.6775,75.71,59.1,16.609999999999992,78.39,69.68,8.709999999999994,22.105,26.581,50.181,59.52,48.723,25.926,26.581,25.772,15.776,64.436,0.0,0.2644628099173553,85.73,76.54,37408.6,0.456,0.128,0.7212,0.605,1.0347,0.9848,10.968,0.1032093362509117,10.213,0.18476451581317935,-18.34
2397,友通,20070201,67.7,67.7,63.2,0.0712025316455696,0,7.120253164556961,20070201,67.7,1.0384047267355982,-0.0664697193500738,65.4,15.37,31.16,0.2472,0.0192,-0.1196,0.3326,77.29,70.18,7.109999999999999,78.25,65.3,12.950000000000003,11.896,15.355,6.191,11.783,67.77,13.793,15.354999999999999,9.716000000000001,12.120000000000001,-35.690999999999995,0.0,0.033973412112259925,84.46,80.61,43969.35,0.617,0.202,2.2947,2.1473,2.9913,2.3138,63.18,0.0715416270971827,60.175,0.1250519318653927,-5.07
2401,凌陽,20070410,75.6,75.6,73.0,0.0356164383561643,0,3.561643835616431,20070410,75.6,0.4417989417989419,-0.2447089947089946,52.2,7.92,22.81,0.0039,0.6023,0.7213,0.8506,22.13,37.74,-15.610000000000003,57.44,61.33,-3.8900000000000006,-6.175,-3.766,10.945,17.927,-9.754,2.579,-3.7659999999999996,6.655,-21.147,39.004999999999995,0.0,0.3095238095238094,68.26,56.63,,1.387,-0.33,1.5867,20.0119,15.5494,12.4345,76.18,-0.007613546862693784,59.5225,0.2701079423747321,-39.38
2421,建準,20070115,26.4,26.4,25.6,0.0312499999999998,0,3.124999999999989,20070115,26.4,0.1382575757575758,-0.231060606060606,26.05,27.0,66.07,0.237,1.5483,1.532,0.5878,56.73,43.7,13.029999999999994,92.55,89.28,3.269999999999996,8.939,22.171,43.504,76.605,81.928,25.416,22.17,15.312999999999999,16.134,72.211,0.0,0.013257575757575678,86.82,73.39,151469.45,0.438,-0.02,1.0768,0.9621,2.4993,3.334,24.41,0.08152396558787375,24.1175,0.09464082098061569,-7.615
2423,固緯,20070326,34.75,34.75,33.5,0.0373134328358208,0,3.731343283582089,20070326,34.75,0.3035971223021582,-0.2345323741007194,20.9,50.31,93.22,0.322,0.9333,0.8408,0.6098,96.73,95.32,1.4100000000000108,95.76,90.5,5.260000000000005,12.495,46.6,70.086,96.463,123.733,46.316,46.599000000000004,-2.1160000000000014,36.767,87.28699999999999,0.0,0.39856115107913676,89.05,79.19,44771.75,0.825,0.196,1.6387,3.19,3.6563,3.7153,31.86,0.09070935342121784,27.4325,0.2667456484097329,-3.7399999999999993
