股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
1110,東泥,20061225,13.3,13.3,12.6,0.0555555555555556,0,5.555555555555564,20061225,13.3,0.0,-0.3007518796992481,13.15,45.8,82.7,0.2941,2.8958,1.8035,0.8609,83.33,75.06,8.269999999999996,86.8,83.11,3.6899999999999977,18.4,45.063,75.029,74.348,112.01,48.018,45.063,19.947,39.992000000000004,57.76,0.0,0.01127819548872183,72.15,56.6,113422.45,0.794,0.15,0.5288,1.0065,1.5514,1.5039,12.13,0.0964550700741962,10.6785,0.2454932808915111,-22.534999999999997
1210,大成,20060503,14.0,14.0,13.1,0.0687022900763359,0,6.870229007633591,20060503,14.0,0.1892857142857142,-0.157142857142857,12.05,23.08,35.45,0.1524,1.0922,1.0143,0.9248,76.16,72.57,3.5900000000000034,78.57,62.7,15.86999999999999,5.846,16.83,16.304,19.079,34.467,25.562,16.830000000000002,2.895,14.837999999999997,8.388,0.0,0.13928571428571423,78.91,69.93,39227.2,0.144,0.018,0.44,0.713,0.8709,0.8875,13.17,0.06302201974183752,12.38,0.13085621970920833,-6.92
1321,大洋,20061221,24.5,24.5,22.2,0.1036036036036036,0,10.360360360360364,20061221,24.5,0.0,-0.3061224489795918,24.0,42.17,63.08,0.2993,1.6762,1.4704,1.1378,79.6,80.57,-0.9699999999999989,81.62,78.52,3.1000000000000085,15.22,51.068,59.315,18.203,117.57,55.326,51.067,8.775,57.254,-54.358000000000004,0.0,0.02040816326530612,55.84,46.7,77508.8,1.801,0.418,1.2472,2.7288,2.4352,2.3363,21.72,0.12799263351749546,18.45,0.3279132791327914,-1.4100000000000001
1402,遠東新,20060425,27.25,27.25,25.95,0.0500963391136801,0,5.009633911368018,20060425,27.25,0.1266055045871559,-0.1743119266055046,27.2,13.86,24.76,0.1046,-0.5648,0.9957,1.1418,78.83,77.74,1.0900000000000034,75.43,67.38,8.050000000000011,4.306,7.909,13.512,29.024,31.276,18.625,7.909000000000001,0.34399999999999986,13.396,25.321,0.0,0.001834862385321127,69.69,57.24,363075.5,0.282,0.112,0.8056,1.3406,1.1096,1.6672,25.4,0.0728346456692914,23.9075,0.13980968315382208,-4.340000000000001
1416,廣豐,20061106,6.86,6.86,6.2,0.1064516129032258,0,10.645161290322584,20061106,6.86,0.6472303206997084,-0.0962099125364431,6.8,42.4,57.6,0.2613,0.5427,0.8347,0.8677,78.61,68.76,9.849999999999994,88.97,80.1,8.870000000000005,18.138,30.517,50.443,45.52,88.304,32.278,30.515,22.121000000000002,8.480999999999998,1.4540000000000006,0.0,0.008746355685131267,66.37,53.33,61462.05,0.437,0.058,0.3828,0.3851,0.7828,0.6181,6.166,0.1125527084009082,5.676,0.20859760394644117,-62.760000000000005
1419,新紡,20060502,18.75,18.75,17.5,0.0714285714285714,0,7.142857142857142,20060502,18.75,0.5173333333333333,-0.0666666666666666,18.6,49.74,52.46,0.1766,-1.1688,0.4451,0.5458,96.08,94.05,2.030000000000001,81.49,62.37,19.119999999999997,18.601,48.05,48.011,35.585,44.417,56.904,48.04900000000001,4.848999999999998,47.145999999999994,30.206000000000003,0.0,0.007999999999999924,70.07,54.11,71598.5,0.986,0.383,1.1634,1.9919,1.4982,1.0834,16.93,0.10750147666863558,13.8725,0.3515948819607136,-17.96
1440,南紡,20061204,13.7,13.7,13.6,0.0073529411764705,0,0.7352941176470562,20061204,13.7,0.2262773722627738,-0.0474452554744524,12.9,57.28,86.67,0.2106,-0.5816,0.8294,0.8805,93.25,83.87,9.379999999999995,94.34,89.23,5.109999999999999,31.672,46.122,80.776,61.586,72.112,52.9,46.122,33.446,30.545,64.19,0.0,0.058394160583941535,80.56,62.35,216443.7,0.61,0.181,1.0968,1.1287,1.5439,1.365,12.1,0.13223140495867766,10.4775,0.30756382724886666,-37.394999999999996
1504,東元,20061218,16.85,16.85,16.3,0.0337423312883436,0,3.37423312883436,20061218,16.85,0.1008902077151334,-0.1454005934718101,16.5,22.46,50.68,0.1884,1.5164,0.7959,0.9682,75.88,69.68,6.199999999999989,90.03,86.46,3.5700000000000074,2.622,16.139,41.511,34.006,62.489,21.168,16.137999999999998,-2.705,7.8149999999999995,16.583000000000002,0.0,0.02077151335311581,84.36,75.35,320979.95,0.365,0.021,0.3415,0.695,1.5045,1.7367,15.98,0.05444305381727165,15.2925,0.10184731077325493,-3.605
1517,利奇,20061226,14.9,14.9,13.85,0.0758122743682311,0,7.581227436823109,20061226,14.9,0.2818791946308725,-0.1375838926174497,14.5,81.4,135.53,0.2948,1.818,1.0797,0.8424,93.79,89.39,4.400000000000006,94.83,90.48,4.349999999999994,18.065,105.409,153.214,149.532,95.386,109.452,105.40899999999999,13.964000000000002,101.31500000000001,170.103,0.0,0.02684563758389264,72.76,47.11,188104.45,0.901,0.136,0.7787,1.931,2.4788,2.2848,13.66,0.09077598828696927,11.2715,0.3219181120525219,-2.57
1611,中電,20060411,19.4,19.4,18.55,0.0458221024258758,0,4.582210242587589,20060411,19.4,0.2603092783505155,-0.229381443298969,18.6,26.71,51.74,0.2422,1.8904,1.3142,1.2349,89.63,78.08,11.549999999999997,74.58,60.42,14.159999999999997,20.672,19.921,25.342,43.274,90.402,24.027,19.921,17.490000000000002,0.7829999999999977,16.163,0.0,0.04123711340206171,76.21,66.46,66281.85,0.323,0.206,1.3087,1.2293,1.1987,2.0465,17.22,0.12659698025551683,15.655,0.23922069626317466,-1.3799999999999994
