股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
2545,皇翔,20080325,97.5,97.5,92.5,0.054054054054054,0,5.405405405405405,20080325,97.5,0.1179487179487179,-0.6846153846153846,95.0,35.72,34.46,0.1074,0.8471,0.8773,0.8547,81.93,72.61,9.320000000000007,85.08,83.5,1.5799999999999983,8.083,5.477,114.216,35.793,22.028,11.617,5.477000000000001,0.0259999999999998,-8.155,59.303,0.0,0.02564102564102564,60.75,45.18,194829.85,1.279,0.303,4.1687,5.1755,13.4731,12.2234,88.54,0.10119719900609886,81.44,0.19720039292730848,-28.195
2880,華南金,20080306,26.2,26.2,25.55,0.0254403131115459,0,2.544031311154593,20080306,26.2,0.234732824427481,-0.1755725190839694,25.85,14.46,16.01,0.002,1.0652,0.9247,0.969,83.62,80.06,3.5600000000000023,85.66,73.83,11.829999999999998,0.035,-1.98,18.821,25.138,-0.563,10.851,-1.9799999999999986,0.516,-22.093,48.202,0.0,0.013358778625954117,74.11,60.2,270416.15,0.251,0.029,0.476,0.8678,1.5086,1.2816,25.27,0.03680253264740798,24.3975,0.07388052054513776,-11.875
2889,國票金,20080324,12.5,12.5,11.9,0.0504201680672268,0,5.042016806722685,20080324,12.5,0.092,-0.38,12.45,6.27,15.81,0.0861,0.2875,0.3329,0.5297,63.07,55.43,7.640000000000001,79.37,81.78,-2.4099999999999966,-6.394,-9.331,11.029,20.861,15.279,0.0,-9.331,-6.982,-10.491,27.157,0.0,0.0040000000000000565,65.14,51.76,81653.0,0.034,-0.007,0.1691,0.1418,0.7226,0.7057,11.82,0.05752961082910319,11.87,0.05307497893850049,-37.51
2892,第一金,20080115,28.6,28.6,27.7,0.0324909747292419,0,3.249097472924196,20080115,28.6,0.3566433566433565,-0.1433566433566434,27.0,17.16,25.61,0.0699,0.9707,0.8191,0.7883,89.76,77.91,11.850000000000009,64.24,46.37,17.869999999999997,9.471,15.339,29.629,34.008,18.029,19.167,15.339000000000002,-0.4659999999999993,9.923,48.400000000000006,0.0,0.05594405594405599,73.95,63.48,598685.55,0.214,0.154,1.4896,1.2381,0.9753,1.2576,26.0,0.10000000000000006,24.415,0.17141101781691592,-26.785
5512,力麒,20080411,29.0,29.0,27.8,0.0431654676258992,0,4.316546762589925,20080411,29.0,0.1568965517241378,-0.8110344827586207,28.55,41.78,48.35,0.1731,0.8351,0.6421,0.8562,83.46,74.2,9.259999999999991,86.34,84.17,2.1700000000000017,15.93,25.625,97.183,66.884,19.44,31.925,25.626,21.238,-0.8230000000000004,103.947,0.0,0.01551724137931032,62.82,43.43,379166.75,0.599,0.081,1.2619,2.1001,3.9754,3.9871,26.69,0.08654926938928433,24.1475,0.2009524795527487,-49.825
5523,豐謙,20080421,31.95,31.95,30.25,0.0561983471074379,0,5.619834710743799,20080421,31.95,0.1721439749608765,-0.7840375586854459,31.0,26.16,36.07,0.1551,0.7984,0.5331,0.5,78.47,74.63,3.8400000000000034,82.83,77.37,5.459999999999994,4.734,12.274,20.316,65.815,17.727,18.824,12.275000000000002,-2.649,-4.8930000000000025,107.12,0.0,0.02973395931142408,60.56,46.3,62882.45,1.689,0.411,0.8304,1.6405,2.759,3.0639,29.33,0.08932833276508698,26.995,0.1835525097240229,-68.815
5533,皇鼎,20080325,34.45,34.45,32.75,0.0519083969465649,0,5.190839694656497,20080325,34.45,0.1175616835994193,-0.6516690856313498,33.0,33.89,47.21,0.2728,0.1661,0.6367,0.7372,85.46,75.57,9.89,84.74,79.13,5.609999999999999,3.455,18.627,64.991,52.295,54.689,24.767,18.627,-10.593,22.393,62.010000000000005,0.0,0.042089985486211984,53.95,38.61,94485.75,0.574,0.144,1.4126,2.072,3.4041,3.2299,31.46,0.09504132231404964,28.6075,0.2042296600541816,-77.765
5534,長虹,20080415,107.0,107.0,97.1,0.101956745623069,0,10.195674562306907,20080415,107.0,0.0373831775700934,-0.7467289719626169,103.0,24.79,57.28,0.2808,0.9141,0.9543,0.8998,85.59,74.56,11.030000000000001,78.03,73.56,4.469999999999999,11.975,30.647,35.435,84.203,85.506,40.0,30.646,8.578,46.384,96.066,0.0,0.037383177570093455,75.66,55.85,304101.1,1.039,0.295,4.3651,5.9597,7.86,14.5972,97.66,0.0956379275035839,91.055,0.17511394212289266,-39.145
5607,遠雄港,20080122,29.5,29.5,25.95,0.1368015414258189,0,13.680154142581893,20080122,29.5,0.9152542372881356,-0.1525423728813559,26.7,37.6,35.15,0.1948,0.3737,0.3934,0.5834,85.23,84.01,1.2199999999999989,73.37,56.24,17.130000000000003,19.674,51.756,60.626,47.723,52.92,47.23,51.757,2.875,47.679,48.306,0.0,0.09491525423728817,50.01,41.34,26897.75,1.74,0.604,1.377,2.9227,2.1866,1.5947,26.35,0.11954459203036047,22.21,0.3282305267897343,-23.97
6005,群益證,20080324,24.5,24.5,24.5,0.0,0,0.0,20080324,24.5,0.073469387755102,-0.5122448979591837,23.9,29.78,38.85,0.1679,1.0911,1.2746,1.3258,82.61,70.82,11.790000000000006,93.87,87.56,6.310000000000002,2.685,8.175,65.407,34.355,53.994,17.506,8.175,-4.702999999999999,0.5620000000000003,23.878999999999998,0.0,0.024489795918367405,70.41,61.06,292337.25,0.458,0.063,1.0602,0.916,2.5703,2.2074,22.65,0.08167770419426056,21.6725,0.13046487484138888,-2.2149999999999963
6276,安鈦克,20080424,22.65,22.65,21.0,0.0785714285714285,0,7.85714285714285,20080424,22.65,0.0066225165562914,-0.8609271523178809,18.7,33.78,49.4,0.2908,0.3081,0.3289,0.401,89.64,84.1,5.540000000000006,83.69,72.79,10.899999999999991,24.093,28.415,25.975,69.234,50.171,29.825,28.415,17.323,23.365,98.225,0.0,0.17439293598233993,77.94,73.82,32386.4,3.733,1.738,0.9383,1.8871,1.5676,1.5488,20.81,0.08841902931283037,17.735,0.27713560755568084,-22.97
