,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
2379,瑞昱,20160804,125.0,,,0.064,-0.2,921479.0,41.64,33.135,8.505000000000003,44.21,40.45,38.4,40.03,0.398,25.54,57.08,0.3134,1.7241,0.9101,1.197,89.41,81.54,90.1,84.89,6.555,21.608,26.011,35.341,136.041,5.209999999999994,7.86999999999999,24.623,19.75,121.5,-1.0570000000000004,10.120000000000001,-25.455,20.514,167.567,0.051000000000000045,2.049999999999997,2.0700000000000074,7.560000000000002,13.350000000000001,0.02880658436213992
2383,台光電,20160803,79.5,,,0.44025157232704404,0.0,967659.0,9.01,4.41,4.6,36.89,30.94,28.74,37.83,0.377,13.9,23.14,0.1158,0.6138,0.3712,1.1036,71.03,58.2,85.08,83.64,10.112,2.891,28.448,25.814,21.139,1.4399999999999977,12.829999999999998,5.906,0.9449999999999994,77.4,10.592,-7.162000000000001,28.198999999999998,27.136,-80.41300000000001,0.018000000000000016,6.659999999999997,1.1099999999999994,12.219999999999999,5.060000000000002,0.027131782945736357
2395,研華,20160907,284.5,,,0.01757469244288225,-0.13005272407732865,125482.0,4.0,9.014999999999999,-5.014999999999999,25.67,24.18,26.97,29.79,0.296,11.78,24.71,0.0924,-0.3239,0.8966,0.9589,88.58,86.42,88.56,85.07,6.188,10.564,7.261,17.861,23.319,3.490000000000009,2.1599999999999966,12.4,9.690000000000001,283.0,6.951,13.868,8.247,0.46799999999999997,22.118,-0.08200000000000002,2.269999999999996,1.9099999999999966,0.8000000000000007,-2.2300000000000004,0.00530035335689046
2404,漢唐,20160614,50.5,,,0.037623762376237595,-0.08019801980198014,204962.0,41.620000000000005,71.9,-30.28,19.14,22.72,23.54,28.42,0.282,3.49,23.79,0.2429,0.5026,0.8692,0.7783,53.31,42.52,61.58,47.65,6.327,1.239,-3.319,12.01,66.023,13.93,10.79,7.725,1.1999999999999993,46.8,9.868,3.3070000000000004,-36.481,-18.661,57.931,0.10899999999999999,18.03,7.269999999999996,-5.52,-1.3500000000000014,0.07905982905982913
2412,中華電,20160614,113.0,,,0.11061946902654868,-0.07079646017699115,687369.0,-1.6749999999999998,0.59,-2.2649999999999997,9.51,10.89,11.51,10.91,0.109,1.68,10.41,0.0918,0.2338,0.2567,0.2574,75.61,81.5,80.93,82.52,0.751,-6.487,7.624,7.853,29.274,-1.5899999999999892,-5.890000000000001,0.0,-6.525,101.0,0.16900000000000004,-15.221,-10.700999999999999,4.215999999999999,24.555,0.037000000000000005,-5.219999999999999,-0.7000000000000028,-2.8200000000000003,-1.25,0.1188118811881188
2419,仲琦,20160620,22.8,,,0.028508771929824497,-0.14912280701754393,438223.0,3.3850000000000007,3.4450000000000003,-0.05999999999999961,53.3,48.01,50.6,45.03,0.449,14.03,37.94,0.2703,1.9406,1.4279,0.8081,69.07,58.46,76.89,61.38,14.039,7.841,2.994,49.646,82.538,15.509999999999998,10.609999999999992,13.924,7.792,22.7,18.658,-3.1290000000000004,27.425,-46.234,110.074,0.14500000000000002,17.89,10.75,8.57,1.9299999999999997,0.004405286343612398
2421,建準,20160803,28.1,,,0.09786476868327401,-0.18149466192170824,259451.0,6.315,4.42,1.8950000000000005,41.16,33.64,32.41,41.64,0.411,25.98,47.31,0.2615,0.6101,0.7351,0.9898,82.14,87.01,83.5,69.97,6.98,26.481,22.507,23.672,90.516,13.530000000000001,-4.8700000000000045,29.496,24.534999999999997,24.45,4.764,23.872,-26.673,22.177000000000003,111.74600000000001,0.19499999999999998,4.540000000000006,7.68,17.769999999999996,-0.1599999999999966,0.1492842535787322
2428,興勤,20160902,60.7,,,0.18945634266886324,-0.028006589785832006,89236.0,1.3449999999999998,8.265,-6.920000000000001,34.13,26.68,26.5,30.18,0.298,13.6,20.36,0.1574,-0.5983,0.1764,0.6813,74.57,82.89,87.09,82.54,2.251,16.981,20.009,2.543,42.332,4.549999999999997,-8.320000000000007,16.085,15.933000000000002,56.0,0.7429999999999999,18.179000000000002,-31.131,30.742,37.178,0.044999999999999984,-1.509999999999991,2.280000000000001,18.840000000000003,-5.030000000000001,0.08392857142857148
2449,京元電子,20160729,31.1,,,0.0385852090032153,-0.18006430868167206,1057145.0,19.009999999999998,10.33,8.679999999999998,29.49,28.5,29.65,30.61,0.305,6.54,26.71,0.1468,-0.6317,0.4427,0.6343,78.37,68.81,55.26,49.81,6.951,3.338,-0.046,28.877,39.745,5.449999999999996,9.560000000000002,7.005,1.5759999999999996,30.7,3.6649999999999996,8.815999999999999,19.823,-27.03,41.763999999999996,0.01200000000000001,15.899999999999999,2.730000000000004,5.629999999999999,-4.020000000000003,0.013029315960912122
2464,盟立,20160615,36.9,,,0.4444444444444444,-0.05420054200542006,35703.0,19.945,21.03,-1.0850000000000009,25.52,29.01,28.06,31.19,0.311,1.19,16.52,0.1837,0.8227,0.6757,0.8343,36.12,50.97,60.28,45.06,0.437,2.747,-7.539,1.386,50.658,15.219999999999999,-14.850000000000001,9.61,2.7039999999999997,36.4,3.6149999999999998,4.598,-46.663,-13.161,56.789,0.124,6.840000000000003,7.609999999999999,-4.199999999999999,-9.749999999999996,0.013736263736263736
2481,強茂,20160805,17.6,,,0.0,-0.21022727272727276,291740.0,-22.465,-22.975,0.5100000000000016,24.39,28.99,32.57,42.11,0.421,7.5,25.74,0.2306,0.7319,1.2291,1.2443,63.38,62.42,50.78,39.75,6.011,6.279,-2.387,24.221,76.162,11.030000000000001,0.9600000000000009,10.593,4.333,16.95,6.005,14.566,-11.272000000000002,-27.489,105.30600000000001,0.09599999999999997,15.829999999999998,5.509999999999998,-6.75,-10.640000000000004,0.03834808259587033
2488,漢平,20160614,51.0,,,0.31176470588235305,-0.1529411764705882,25309.0,52.03,40.0,12.030000000000001,40.91,45.33,48.55,47.1,0.467,17.08,61.04,0.4085,1.2214,1.0599,1.0463,54.22,64.99,84.4,85.83,-0.932,8.775,45.104,102.425,97.398,-1.4299999999999926,-10.769999999999996,15.262,8.737,40.8,-4.9670000000000005,1.6310000000000002,100.215,-2.777000000000001,96.362,0.10200000000000004,-4.589999999999989,-1.5499999999999972,-8.930000000000007,0.269999999999996,0.2500000000000001
2489,瑞軒,20160706,23.2,,,0.09913793103448279,-0.09051724137931026,632335.0,45.155,53.900000000000006,-8.745000000000005,27.08,20.69,18.22,23.09,0.229,14.38,35.46,0.1708,0.0537,0.1592,0.4755,87.48,78.39,77.0,69.65,14.056,14.749,20.43,38.071,54.188,7.349999999999994,9.090000000000003,14.5,13.379999999999999,23.1,12.568,18.949,23.759999999999998,6.831999999999999,64.805,0.015000000000000013,19.130000000000003,7.550000000000004,17.849999999999998,-12.080000000000002,0.004329004329004236
2492,華新科,20160614,30.25,,,0.3619834710743803,-0.047933884297520636,62509.0,18.525,13.934999999999999,4.59,42.95,55.89,58.62,52.15,0.518,9.53,59.48,0.3945,0.546,1.125,1.4808,30.17,40.2,78.24,75.78,-1.236,5.827,9.464,53.016,95.486,2.4599999999999937,-10.030000000000001,12.313,5.788,21.3,2.3630000000000004,-3.3789999999999996,17.053999999999995,-30.083,89.345,0.15300000000000002,-0.8800000000000097,1.1700000000000017,-24.429999999999993,-4.82,0.42018779342723
2723,美食-KY,20160614,283.5,,,0.2716049382716049,-0.059964726631393295,35635.0,14.95,14.355,0.5949999999999989,30.57,40.14,44.43,44.69,0.442,2.07,31.78,0.3084,-0.0296,0.1613,0.4928,20.25,34.08,56.64,67.21,-0.223,-13.665,16.84,21.15,97.166,-10.569999999999993,-13.829999999999998,-7.179,-13.704,271.0,4.892,-32.335,-45.74700000000001,12.858,136.497,0.09700000000000003,-7.709999999999994,-5.510000000000005,-16.97,-3.8200000000000003,0.046125461254612546
2912,統一超,20160715,260.0,,,0.032692307692307694,-0.11538461538461539,257605.0,4.775,7.085,-2.3099999999999996,22.36,20.45,22.12,25.29,0.252,6.38,16.45,0.0921,0.7746,0.7792,0.8355,84.24,81.12,83.92,79.86,-1.19,3.078,6.707,13.447,24.688,4.060000000000002,3.1199999999999903,7.069,0.9969999999999999,259.0,-1.685,6.805,3.2249999999999996,1.2960000000000003,25.447,0.010000000000000009,3.3200000000000074,2.030000000000001,2.620000000000001,-4.690000000000001,0.003861003861003861
3005,神基,20160817,27.1,,,0.8062730627306273,-0.012915129151291565,510724.0,0.9799999999999998,7.875,-6.8950000000000005,35.81,27.56,24.29,27.66,0.277,20.45,33.78,0.1474,-0.1255,0.3235,0.8119,84.83,79.92,91.15,88.38,9.199,18.804,20.194,29.503,36.764,2.7700000000000102,4.909999999999997,20.679,17.366,26.25,10.59,16.157999999999998,28.222,9.008999999999999,-10.68,-0.057999999999999996,-0.01999999999999602,0.7800000000000011,19.46,7.649999999999999,0.032380952380952434
3008,大立光,20160808,3945.0,,,0.16096324461343473,-0.1520912547528517,4651554.0,-26.755,-25.155,-1.5999999999999979,48.45,45.12,42.57,54.61,0.544,25.05,44.31,0.0867,3.2342,1.9474,1.8157,80.8,77.94,88.67,86.28,7.924,26.801,51.061,48.856,23.876,2.3900000000000006,2.8599999999999994,32.696,25.067,3715.0,3.8240000000000007,31.153,61.693,44.558,-13.919999999999998,0.11600000000000005,2.989999999999995,2.1599999999999966,8.800000000000004,5.099999999999994,0.06191117092866756
3023,信邦,20160614,75.0,,,0.07866666666666675,-0.12799999999999992,105685.0,9.21,8.52,0.6900000000000013,24.66,34.04,29.97,34.11,0.342,7.45,25.01,0.1703,0.8149,0.3773,0.9001,64.63,58.44,76.29,74.53,2.009,-7.287,15.552,19.222,41.78,1.7600000000000051,6.189999999999998,-0.8,-7.325,67.5,3.428,-29.766,0.7360000000000007,12.777,3.9840000000000018,0.08900000000000002,5.290000000000006,2.3400000000000034,-16.49,11.619999999999997,0.1111111111111111
3032,偉訓,20160614,39.7,,,0.34005037783375314,-0.08312342569269532,35986.0,49.635,24.21,25.424999999999997,45.64,47.5,54.71,42.0,0.418,5.65,61.26,0.3484,1.4634,1.7534,1.2169,54.62,60.35,60.9,53.05,4.599,16.951,24.635,80.538,116.986,7.850000000000001,-5.730000000000004,23.438,16.912999999999997,31.8,7.3260000000000005,34.918,55.431,-34.206,136.479,0.11199999999999999,11.479999999999997,4.579999999999998,3.1099999999999994,-5.740000000000002,0.2484276729559749
3045,台灣大,20160614,114.5,,,0.017467248908296942,-0.07860262008733625,254114.0,0.6200000000000001,-0.71,1.33,11.97,11.63,12.8,15.54,0.155,6.06,11.79,0.0746,0.2323,0.2628,0.2946,93.53,88.13,94.19,89.77,2.523,-2.867,13.129,11.011,23.394,4.420000000000002,5.400000000000006,3.62,-2.9050000000000002,113.0,2.8680000000000003,-14.521999999999998,1.8259999999999987,13.854,11.861999999999998,-0.025999999999999995,2.8999999999999915,2.2099999999999937,0.41000000000000014,-4.289999999999999,0.01327433628318584
3078,僑威,20160614,27.65,,,0.27124773960216997,-0.0054249547920433485,138119.0,29.224999999999998,4.085,25.139999999999997,36.48,36.69,35.24,41.93,0.419,8.34,36.02,0.2415,0.5727,1.0337,1.2722,71.07,55.79,57.83,53.87,12.671,3.191,19.968,18.68,73.66,3.960000000000001,15.279999999999994,9.677,3.1519999999999992,26.65,17.536,-5.157000000000001,-31.473,22.182,71.731,0.07400000000000001,27.59,7.399999999999999,-1.0800000000000054,5.259999999999998,0.0375234521575985
3092,鴻碩,20160707,39.55,,,0.03160556257901391,-0.2035398230088495,472299.0,35.94,9.405,26.534999999999997,82.35,74.62,68.42,56.85,0.562,53.06,112.74,0.4514,3.2882,1.7672,1.3159,76.92,76.52,82.45,80.38,16.175,34.696,108.655,152.789,151.295,2.0700000000000074,0.4000000000000057,34.247,33.199,28.6,12.199000000000002,5.2819999999999965,140.72199999999998,97.899,186.307,0.13500000000000006,0.21000000000000796,2.1199999999999903,14.289999999999992,16.190000000000005,0.3828671328671327
3105,穩懋,20160614,67.6,,,0.43639053254437876,-0.13313609467455612,507181.0,13.46,13.835,-0.375,35.57,40.32,38.51,51.6,0.518,6.81,34.01,0.1531,1.15,1.0185,1.5898,70.21,62.82,73.74,61.17,4.877,5.806,17.126,34.167,46.183,12.569999999999993,7.3899999999999935,12.292,5.7669999999999995,54.5,5.01,4.68,24.309,-0.09299999999999997,2.966000000000001,0.16600000000000004,10.769999999999996,5.969999999999999,-8.920000000000002,0.7000000000000028,0.24036697247706412
3141,晶宏,20160614,56.8,,,0.005281690140845146,-0.42341549295774644,565685.0,37.545,31.37,6.175000000000001,66.16,60.29,63.92,61.12,0.606,35.08,89.32,0.4342,1.9288,2.0542,1.4803,73.5,71.0,83.86,77.59,8.365,39.529,70.51,117.121,142.375,6.269999999999996,2.5,46.015,39.49,27.75,-5.036999999999999,39.662000000000006,92.112,43.57900000000001,161.019,0.15199999999999997,4.769999999999996,2.530000000000001,16.779999999999994,-14.610000000000007,1.0468468468468468
3221,台嘉碩,20160630,32.1,,,0.0,-0.27258566978193144,175428.0,17.56,7.11,10.45,53.16,51.4,51.44,52.46,0.519,13.56,47.54,0.2931,1.7198,1.768,1.2124,58.47,52.71,72.39,64.88,5.343,3.145,14.429,45.565,76.607,7.510000000000005,5.759999999999998,4.679,2.031,32.0,4.069,-17.003,21.581999999999997,-14.412999999999998,104.288,0.09900000000000003,1.25,3.0799999999999983,2.9499999999999957,-5.399999999999999,0.0031250000000000444
3289,宜特,20160614,120.5,,,0.11203319502074689,-0.23485477178423234,120082.0,23.845,11.99,11.854999999999999,40.56,42.22,44.89,53.87,0.539,1.4,21.37,0.2432,1.1051,1.0193,1.4878,55.66,62.87,59.49,58.03,-1.294,7.04,5.946,24.18,49.226,1.4600000000000009,-7.210000000000001,13.527,7.001999999999999,116.5,-3.037,19.265,1.8500000000000014,-2.5220000000000002,40.571,0.11000000000000004,1.8100000000000023,1.9600000000000009,-0.29999999999999716,-6.410000000000004,0.034334763948497854
3293,鈊象,20160614,283.0,,,0.09187279151943463,-0.43462897526501765,380401.0,97.895,118.68,-20.78500000000001,47.53,63.16,68.65,63.12,0.628,0.48,83.98,0.5552,2.2666,1.8402,1.4829,26.68,34.57,60.97,62.63,-0.541,3.845,8.555,197.635,192.965,-1.6600000000000037,-7.890000000000001,10.331,3.805999999999999,183.5,7.946,11.143,186.81799999999998,-138.25199999999998,221.799,0.137,-1.009999999999998,-0.529999999999994,-28.319999999999993,-10.86,0.5422343324250681
3324,雙鴻,20160614,71.7,,,0.6945606694560669,-0.057182705718270686,392162.0,27.62,42.48,-14.859999999999996,48.93,63.12,64.58,59.73,0.591,6.05,74.96,0.6659,1.3044,2.2732,1.1717,80.69,71.16,58.2,42.69,8.535,25.717,-19.95,80.534,327.205,15.510000000000005,9.530000000000001,32.203,25.678000000000004,44.25,7.878,44.012,-68.97099999999999,-138.016,357.94899999999996,0.25399999999999995,17.400000000000006,8.18,-20.660000000000004,-10.759999999999998,0.6203389830508476
3522,御頂,20160805,53.4,,,0.151685393258427,-0.23408239700374533,204204.0,-10.475,-23.89,13.415000000000001,92.72,82.26,71.79,48.56,0.48,81.27,243.89,0.724,-0.9471,0.687,0.5521,88.21,85.66,90.23,87.88,8.726,42.829,230.878,402.237,472.866,2.3500000000000085,2.549999999999997,47.143,40.883,20.95,-5.860999999999999,-34.293,384.46500000000003,180.91299999999998,516.029,0.15699999999999997,2.1899999999999977,1.1700000000000017,27.340000000000003,38.74,1.5489260143198094
3526,凡甲,20160615,42.8,,,1.1098130841121496,-0.0397196261682242,262615.0,9.68,20.15,-10.469999999999999,39.97,62.37,60.87,48.15,0.478,11.27,58.05,0.3101,0.2414,1.5437,0.9613,75.1,70.77,49.84,47.41,7.374,14.775,26.5,93.398,100.586,2.430000000000007,4.329999999999998,21.637,14.731000000000002,41.8,2.149,13.903,84.577,-24.691000000000003,112.507,0.035999999999999976,7.490000000000002,1.2199999999999989,-45.599999999999994,1.4199999999999946,0.023923444976076555
