,120天最高價,120天最低價,120天最高價預測
1101_20080304,0.0429553264604811,-0.4914089347079037,0.15330938539346922
1102_20080519,0.0216666666666666,-0.73,0.2038139925251958
1104_20080325,0.3953488372093023,-0.2511627906976743,0.08172345423484338
1109_20080520,0.0,-0.6024844720496895,0.23734779133597136
1110_20080414,0.2580645161290322,-0.5425806451612903,0.18080905386411314
1215_20080515,0.0334128878281622,-0.6572792362768497,0.14972658740135056
1219_20080421,0.2721893491124261,-0.6325443786982248,0.13045529255518054
1225_20080307,0.7,-0.1666666666666666,0.18342564106060277
1227_20080507,0.5040650406504065,-0.3231707317073172,0.17153910900715397
1229_20080304,0.0747474747474748,-0.4222222222222222,0.06525790783846758
1232_20080304,0.2558441558441559,-0.2155844155844156,0.20819039753493823
1234_20080417,0.0074626865671641,-0.5323383084577115,0.138007056043876
1301_20080115,0.0242718446601941,-0.3902912621359223,0.2846444583612919
1304_20080513,0.0080645161290322,-0.690725806451613,0.10413063533433924
1305_20080507,0.2453531598513011,-0.6579925650557621,0.1441958927343786
1308_20080505,0.0957095709570957,-0.5528052805280528,0.16355743531776246
1314_20080409,0.1888888888888888,-0.625,0.10885348377591127
1315_20080409,0.0485436893203883,-0.5922330097087378,0.17650729622332195
1402_20080116,0.1685166498486378,-0.2835519677093844,0.17149323368357414
1419_20080416,0.0836762688614539,-0.6364883401920439,0.2211865208420452
1503_20080305,0.1138014527845037,-0.271186440677966,0.11691981389899479
1504_20080414,0.0628019323671498,-0.4903381642512077,0.13809700300538572
1516_20081021,0.1252955082742317,-0.4799054373522458,0.12673190236978704
1519_20080521,0.0,-0.6735197368421052,0.08681223023600075
1535_20080610,0.0054844606946983,-0.4296160877513711,0.17107749516107246
1537_20080324,0.0270880361173815,-0.4853273137697516,0.278291261460461
1603_20080416,0.2327586206896552,-0.5146551724137931,0.10184607926908955
1608_20080326,0.1046931407942239,-0.5444043321299639,0.22940986961354723
1709_20080425,0.1128205128205127,-0.5,0.10258889243898903
1712_20080415,0.450479233226837,-0.4472843450479233,0.2269954545148715
1714_20080522,0.0,-0.601840490797546,0.058730353550568576
1722_20080107,0.7984409799554566,-0.0657015590200444,0.48741408726190594
1723_20080714,0.0,-0.5544041450777202,0.24668275312721094
1727_20080425,0.3425925925925926,-0.5388888888888889,0.11146925525627543
2002_20080515,0.0264150943396226,-0.6377358490566037,0.02996256590777703
2006_20080415,0.0697674418604651,-0.5863787375415282,0.10130524564431828
2008_20080415,0.1553784860557768,-0.547410358565737,0.2175979683917002
2010_20080516,0.065340909090909,-0.5681818181818182,0.10104178384940678
2012_20080520,0.0,-0.5714285714285714,0.06431554743062937
2013_20080516,0.1346801346801348,-0.6447811447811448,0.13639053388695332
2014_20080225,0.4496314496314495,-0.1400491400491401,0.16612501516122732
2015_20080115,0.7666666666666667,-0.2716666666666666,0.24118685832598813
2017_20080416,0.396078431372549,-0.5066666666666667,0.23695975216446458
2022_20080409,0.5867944621938231,-0.3982960596379126,0.3062982984732
2023_20080520,0.0,-0.5709677419354838,0.2928843115658792
2024_20080512,0.1483050847457627,-0.6745762711864407,-0.04047540279692106
2028_20080408,1.16,-0.2933333333333333,0.1725192569004604
2031_20080226,0.5245901639344261,-0.2773224043715847,0.14836090459550816
2033_20080521,0.8795180722891566,-0.291566265060241,0.10858293539739337
2201_20080226,0.0711159737417943,-0.4507658643326039,0.13081449890357916
2371_20080305,0.1666666666666666,-0.5252525252525253,0.11607918824548917
2501_20080411,0.049828178694158,-0.6962199312714776,0.11984051359862152
2504_20080324,0.1459694989106754,-0.5655773420479302,0.08425863558140574
2511_20080328,0.2249527410207939,-0.6937618147448016,0.13440226557004453
2520_20080327,0.481958762886598,-0.4587628865979381,0.282646285601246
2524_20080411,0.342134213421342,-0.6622662266226622,0.1383977393783677
2534_20080327,0.1536050156739811,-0.6394984326018809,0.24194896639315566
2535_20080325,0.463768115942029,-0.3792270531400966,0.21041947033025227
2536_20080225,0.344758064516129,-0.3810483870967742,0.11808973288145097
2545_20080325,0.1179487179487179,-0.6846153846153846,0.18857031550349415
2548_20080118,0.4973544973544973,-0.2275132275132275,0.09312081345372772
2607_20080303,0.5424836601307189,-0.1503267973856208,0.09591170863601328
