股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
1788,杏昌,20140318,108.0,108.0,101.5,0.064039408866995,0,6.403940886699508,20140318,108.0,0.0787037037037037,-0.1981481481481482,99.8,16.74,24.01,0.0711,0.4311,0.5298,0.7954,73.66,59.53,14.129999999999995,78.63,66.82,11.810000000000002,15.964,16.835,12.354,18.051,26.287,18.889,16.835,19.819,17.094,12.169999999999998,0.0,0.07592592592592595,72.81,66.44,50397.75,1.346,0.679,5.7263,3.8414,2.6813,2.6862,97.46,0.10814693207469739,93.555,0.15440115440115432,-5.890000000000001
1799,易威,20140320,44.6,44.6,40.5,0.1012345679012346,0,10.12345679012346,20140320,44.6,0.2578475336322869,-0.2556053811659192,26.8,33.49,77.34,0.217,0.7563,1.0675,0.8768,85.35,72.85,12.5,74.3,64.44,9.86,27.011,34.504,37.432,103.679,66.224,35.357,34.504,29.255,,120.783,0.0,0.3991031390134529,86.02,77.99,,1.992,0.741,2.5757,3.8326,6.1582,6.4213,39.64,0.1251261352169526,35.405,0.2597090806383279,-8.845
1906,寶隆,20140812,13.5,13.5,12.8,0.0546874999999999,0,5.468749999999995,20140812,13.5,0.0629629629629629,-0.2074074074074074,10.45,16.85,32.88,0.1905,1.7158,0.9958,0.4719,46.23,54.55,-8.32,65.91,68.06,-2.1500000000000057,-3.633,20.935,21.466,5.611,48.797,17.431,19.555,-23.04,17.476,-32.134,0.0,0.22592592592592597,70.51,66.46,28846.35,0.443,0.034,0.3076,0.9327,0.9412,0.8875,12.58,0.07313195548489665,11.95,0.12970711297071136,-27.450000000000003
2059,川湖,20140227,365.5,365.5,348.0,0.050287356321839,0,5.028735632183908,20140227,365.5,0.332421340629275,-0.0506155950752394,351.5,7.44,33.74,0.2559,-0.4492,0.1403,0.5378,68.74,64.05,4.689999999999998,62.76,64.49,-1.7299999999999969,5.755,3.942,11.913,30.686,74.955,6.033,3.9410000000000003,3.791,3.552,-0.9559999999999995,0.0,0.038303693570451436,87.56,84.31,174732.0,3.626,1.595,6.7007,7.0807,13.1998,33.6075,342.0,0.06871345029239766,333.725,0.09521312457862005,-6.285
2109,華豐,20140211,21.65,21.65,20.7,0.0458937198067632,0,4.589371980676325,20140211,21.65,0.1685912240184758,-0.0831408775981523,20.4,11.91,51.26,0.3908,0.229,0.3416,0.213,69.08,62.69,6.390000000000001,73.94,74.17,-0.23000000000000398,7.521,8.575,17.71,44.733,160.377,7.417,8.575,5.942,5.6,-31.124000000000002,0.0,0.05773672055427252,92.58,88.69,39666.15,0.315,0.08,0.695,0.4438,2.8647,2.8527,20.1,0.07711442786069637,19.695,0.09926377253109918,-22.840000000000003
2206,三陽工業,20140220,56.0,56.0,53.0,0.0566037735849056,0,5.660377358490567,20140220,56.0,0.125,-0.55,55.3,11.99,46.81,0.3619,0.5641,1.6591,0.8713,84.82,83.89,0.9299999999999926,62.4,48.66,13.740000000000002,7.328,16.263,9.074,67.008,122.905,15.139,16.262999999999998,0.9880000000000004,15.720000000000002,31.759999999999998,0.0,0.012500000000000051,85.96,85.71,107370.5,1.089,0.518,0.9666,2.4334,2.3349,3.5715,52.44,0.06788710907704047,48.855,0.1462491044928872,-4.59
2316,楠梓電,20140207,14.95,14.95,14.6,0.023972602739726,0,2.3972602739726003,20140207,14.95,0.2006688963210702,-0.0602006688963209,14.9,12.1,19.0,0.0582,0.7905,0.7317,0.5819,81.18,73.63,7.550000000000011,80.09,71.58,8.510000000000005,4.763,14.495,15.813,18.589,13.485,13.027,14.495,3.184,18.102,21.894,0.0,0.0033444816053510994,76.5,62.35,111290.0,0.337,0.08,0.3098,0.6083,0.5897,0.7073,14.45,0.03460207612456748,13.7125,0.09024612579762982,-10.565000000000001
2360,致茂,20140423,79.7,79.7,74.5,0.0697986577181208,0,6.979865771812084,20140423,79.7,0.1543287327478042,-0.1079046424090339,78.3,12.51,25.56,0.0783,1.0916,0.1173,0.5768,71.31,58.48,12.830000000000005,79.49,72.62,6.86999999999999,9.409,9.43,22.499,14.598,16.427,13.857,9.43,11.49,12.724,13.606000000000002,0.0,0.017565872020075354,82.51,70.42,119081.55,0.817,0.25,2.6598,1.6998,3.1925,5.6697,74.64,0.06779206859592715,73.26,0.08790608790608787,-4.245
2364,倫飛,20140226,6.37,6.37,5.64,0.1294326241134752,0,12.943262411347526,20140226,6.37,0.17425431711146,-0.4631083202511774,4.42,55.64,91.8,0.3053,0.4608,0.1126,0.446,72.59,77.72,-5.1299999999999955,80.41,75.72,4.689999999999998,7.688,39.663,106.649,102.687,97.013,39.693,39.663,-21.205000000000002,-4.275000000000006,106.18299999999999,0.0,0.30612244897959184,58.64,48.72,32548.4,9.174,1.699,0.2515,0.7654,1.0529,0.9085,6.358,0.0018873859704310247,5.1915,0.2270056823654051,-3.4299999999999997
2368,金像電,20140609,9.79,9.79,9.15,0.0699453551912566,0,6.9945355191256695,20140609,9.79,0.3993871297242084,-0.0704800817160367,9.65,20.0,32.71,0.0625,0.3159,0.6711,0.9712,87.48,80.51,6.969999999999999,85.03,74.21,10.820000000000007,11.342,17.844,16.367,31.87,24.032,20.916,17.838,4.019,17.138,39.636,0.0,0.014300306435137774,89.58,80.31,43978.1,0.268,0.142,0.4136,0.5041,0.3271,0.5446,9.014,0.08608830707787885,8.294,0.1803713527851457,-2.6799999999999997
2404,漢唐,20140107,38.8,38.8,37.7,0.029177718832891,0,2.917771883289109,20140107,38.8,0.0811855670103094,-0.1945876288659793,38.0,11.79,31.61,0.1957,-0.2096,0.9056,0.5107,54.72,41.55,13.170000000000002,87.59,86.0,1.5900000000000034,5.217,6.289,21.728,25.353,55.625,8.017,6.286999999999999,8.195,-5.176,2.719000000000001,0.0,0.020618556701030855,89.93,82.65,64987.45,0.42,-0.045,0.6392,0.4596,2.3908,2.8362,37.28,0.040772532188841096,37.0875,0.04617458712504209,-17.490000000000002
2408,南亞科,20140527,6.78,6.78,6.6,0.0272727272727273,0,2.7272727272727364,20140527,6.78,10.917404129793509,-0.0265486725663717,6.58,45.25,46.47,0.1161,1.693,1.217,1.0483,88.09,76.69,11.400000000000006,91.05,78.06,12.989999999999995,16.855,38.046,37.625,66.494,12.8,41.25,38.035,22.322,13.038,97.13499999999999,0.0,0.029498525073746337,60.22,47.27,81377.05,2.878,0.307,0.3674,0.4099,0.8268,0.7647,6.156,0.10136452241715409,5.7195,0.18541830579596122,-9.67
2443,億麗,20140415,13.5,13.5,12.95,0.0424710424710425,0,4.247104247104253,20140415,13.5,0.0,-0.262962962962963,8.0,44.37,115.1,0.4222,-1.908,-0.2463,0.2137,79.59,84.8,-5.209999999999994,86.0,85.5,0.5,11.268,36.699,87.525,99.193,267.252,39.336,36.699,4.557,12.660999999999998,,0.0,0.4074074074074074,90.14,84.03,30625.35,1.028,0.164,0.3033,1.1296,1.8686,2.0206,12.95,0.042471042471042525,11.2335,0.20176258512484985,-10.31
2444,兆勁,20140303,12.35,12.35,11.05,0.1176470588235293,0,11.764705882352931,20140303,12.35,0.0931174089068826,-0.2809716599190283,9.5,49.7,78.08,0.2557,-0.6193,0.1388,0.4293,90.79,81.91,8.88000000000001,89.2,81.43,7.769999999999996,23.017,35.119,58.522,100.172,76.878,36.766,35.119,9.863,11.361999999999998,112.205,0.0,0.23076923076923075,82.45,67.52,35359.1,1.136,0.377,0.7969,1.0134,1.2968,1.311,11.2,0.10267857142857147,9.6345,0.2818516788624216,-0.6600000000000001
2451,創見,20140508,106.5,106.5,101.0,0.0544554455445544,0,5.445544554455446,20140508,106.5,0.0657276995305164,-0.1192488262910798,105.5,10.95,17.14,0.0272,1.229,0.7903,0.5541,65.01,51.04,13.970000000000006,83.89,79.72,4.170000000000002,5.341,5.49,12.116,7.491,3.775,5.97,5.484999999999999,3.8930000000000002,-4.002000000000001,10.665,0.0,0.009389671361502348,78.35,62.42,67023.05,0.627,-0.01,2.7347,1.6613,4.5399,5.6039,101.04,0.05403800475059376,100.5,0.05970149253731343,-7.65
2456,奇力新,20140103,32.55,32.55,30.3,0.0742574257425741,0,7.425742574257415,20140103,32.55,0.0445468509984639,-0.2887864823348694,30.75,17.86,58.95,0.2484,-0.0681,0.332,0.8817,72.87,62.0,10.870000000000005,76.08,69.14,6.939999999999998,11.914,20.304,36.717,83.047,80.864,22.139,20.302,13.931999999999999,23.622999999999998,86.459,0.0,0.05529953917050683,88.11,79.5,120529.1,0.839,0.238,1.4337,1.4205,1.9577,5.0337,29.98,0.08572381587725139,28.625,0.1371179039301309,-2.905
2459,敦吉,20140717,35.5,35.5,34.05,0.0425844346549193,0,4.258443465491933,20140717,35.5,0.3183098591549295,-0.0887323943661971,34.2,23.33,25.27,0.1321,-1.4328,0.0458,0.4865,82.53,69.4,13.129999999999995,83.66,71.82,11.840000000000003,21.883,21.414,15.444,10.213,29.892,23.228,19.745,21.313,21.901,-5.884000000000002,0.0,0.03661971830985907,63.91,56.92,51377.1,0.717,0.354,1.628,1.2723,1.0601,0.854,32.69,0.08595900887121452,31.13,0.1403790555734019,-18.520000000000003
2467,志聖,20140305,24.0,24.0,23.65,0.0147991543340381,0,1.4799154334038116,20140305,24.0,0.3583333333333334,-0.0458333333333333,23.8,14.59,18.01,0.0786,0.7612,0.4751,0.4006,82.25,82.98,-0.730000000000004,74.16,62.79,11.369999999999997,2.428,13.904,15.879,10.38,16.459,18.362,13.903999999999998,-3.9610000000000003,13.391,5.409000000000001,0.0,0.008333333333333304,67.11,55.16,28781.2,0.536,0.186,0.2408,1.2621,0.952,0.7514,23.6,0.01694915254237282,21.625,0.10982658959537572,-7.395000000000001
2486,一詮,20140325,26.8,26.8,25.55,0.0489236790606653,0,4.892367906066536,20140325,26.8,0.0,-0.2425373134328358,25.8,24.76,35.54,0.0982,-0.5005,0.7086,0.5231,86.39,82.08,4.310000000000002,83.16,76.83,6.329999999999998,14.274,24.583,31.751,45.831,19.047,25.908,24.582,7.8389999999999995,24.363,65.257,0.0,0.03731343283582089,71.48,55.76,161301.15,1.037,0.361,1.1047,1.6046,1.4585,1.7127,24.71,0.08458114123836502,22.2925,0.2021980486710777,-0.245
2493,揚博,20140630,31.65,31.65,29.85,0.0603015075376883,0,6.030150753768834,20140630,31.65,0.0205371248025276,-0.1548183254344391,31.4,13.35,23.98,0.0655,1.5169,1.3041,0.5146,68.7,55.78,12.920000000000002,92.23,87.38,4.8500000000000085,6.791,7.17,14.426,25.035,9.884,10.664,6.8709999999999996,9.412,-1.532,37.604,0.0,0.007898894154818327,77.45,58.56,58325.45,0.266,0.022,0.857,0.5576,1.3296,1.8368,29.94,0.05711422845691373,29.44,0.0750679347826086,-0.16500000000000004
2530,華建,20140421,18.05,18.05,17.25,0.0463768115942029,0,4.637681159420295,20140421,18.05,0.1301939058171743,-0.296398891966759,13.35,33.73,49.71,0.2543,0.4128,0.1434,0.3869,92.95,85.94,7.010000000000005,92.56,85.44,7.1200000000000045,20.49,32.382,49.532,41.634,71.794,36.742,32.381,18.909999999999997,35.036,23.601,0.0,0.2603878116343491,89.46,80.41,32642.3,0.659,0.238,1.1165,1.1762,1.2391,1.1321,16.22,0.11282367447595573,14.655,0.23166154895939964,-39.105
2607,榮運,20140103,22.9,22.9,21.85,0.0480549199084666,0,4.805491990846669,20140103,22.9,0.0,-0.205240174672489,22.2,10.0,13.64,0.0118,0.3489,0.662,0.8073,71.5,68.01,3.489999999999995,61.1,52.47,8.630000000000003,7.147,7.571,9.939,13.682,-1.87,9.406,7.569000000000001,4.348000000000001,5.345,28.039,0.0,0.03056768558951962,68.56,57.18,142531.4,0.343,0.147,0.7014,0.6946,0.5292,0.7144,21.2,0.08018867924528299,20.405,0.12227395246263158,-0.655
2613,中櫃,20140103,22.95,22.95,22.3,0.0291479820627802,0,2.91479820627802,20140103,22.95,0.0,-0.1895424836601306,22.75,9.92,16.21,0.001,0.792,0.8869,0.9927,69.91,65.39,4.519999999999996,64.97,55.19,9.780000000000001,3.346,9.111,19.283,21.248,-4.361,10.945,9.108,-2.0969999999999995,8.663,43.663,0.0,0.008714596949891037,69.77,56.2,45109.45,0.436,0.102,0.5938,0.8577,0.9223,1.3824,21.83,0.05130554283096661,20.955,0.09520400858983542,-0.875
2614,東森,20140303,17.05,17.05,15.75,0.0825396825396825,0,8.253968253968258,20140303,17.05,0.0205278592375365,-0.4240469208211144,16.65,11.76,59.82,0.2788,0.7713,0.8103,0.6867,81.4,75.34,6.060000000000002,69.94,59.19,10.75,9.321,15.02,6.951,54.327,79.334,16.667,15.020000000000001,7.803,18.241,39.289,0.0,0.023460410557184876,89.03,80.26,317058.3,0.315,0.141,0.5398,0.6716,0.5532,4.7569,16.01,0.0649594003747657,15.1075,0.12857852060234987,-13.1
2881,富邦金,20140709,44.7,44.7,43.75,0.0217142857142857,0,2.171428571428578,20140709,44.7,0.1610738255033556,-0.0212527964205817,44.25,9.88,10.71,0.0134,-0.2349,0.8719,1.0556,90.05,86.15,3.8999999999999915,92.7,84.2,8.5,3.543,4.369,5.727,-3.891,1.71,7.94,3.4770000000000003,5.587,-0.23800000000000043,-9.344000000000001,0.0,0.010067114093959795,77.14,69.42,759992.4,0.474,0.045,0.6787,0.5149,1.4871,1.2234,43.37,0.030666359234494015,43.0725,0.03778512972314133,-10.035
2883,開發金,20140716,10.25,10.25,10.05,0.0199004975124377,0,1.9900497512437736,20140716,10.25,0.024390243902439,-0.1151219512195121,10.2,14.42,20.24,0.0419,0.3147,0.7892,0.8844,80.09,74.6,5.490000000000009,91.04,89.93,1.1099999999999994,7.236,12.426,14.752,5.735,10.062,15.488,10.940999999999999,7.491,12.499,2.2110000000000003,0.0,0.004878048780487874,82.98,74.29,590521.55,0.191,0.035,0.2133,0.2023,0.4355,0.3898,9.858,0.03976465814566844,9.7545,0.05079706801988824,-8.73
2887,台新金,20140611,15.1,15.1,14.95,0.0100334448160535,0,1.0033444816053536,20140611,15.1,0.0960264900662252,-0.0927152317880795,15.0,6.97,9.78,0.0711,0.1506,0.3161,0.6674,92.56,88.31,4.25,90.67,79.57,11.100000000000009,1.517,3.647,1.796,-6.367,12.962,7.473,3.637,1.156,2.832,-24.996000000000002,0.0,0.006622516556291367,83.13,77.1,268105.8,0.123,0.017,0.1241,0.2479,0.3966,0.3438,14.89,0.01410342511752848,14.605,0.03389250256761377,-3.12
2924,東凌-KY,20140326,82.6,82.6,80.0,0.0324999999999999,0,3.2499999999999933,20140326,82.6,0.0157384987893463,-0.2699757869249394,77.6,13.03,40.87,0.1639,0.3439,0.6138,0.3188,81.79,72.31,9.480000000000004,79.65,71.26,8.39,9.18,9.647,8.423,45.024,46.676,11.233,9.647,7.865,2.245,45.175000000000004,0.0,0.060532687651331726,76.34,59.55,53714.35,1.86,0.594,1.9815,2.5243,3.0632,8.2934,78.56,0.051425661914460186,74.775,0.1046472751588096,-5.529999999999999
3011,今皓,20140108,11.3,11.3,10.5,0.0761904761904762,0,7.619047619047626,20140108,11.3,0.3805309734513273,-0.1061946902654868,10.7,47.79,43.37,0.1107,-0.4776,-0.3864,0.5406,94.86,90.67,4.189999999999998,59.63,37.48,22.150000000000006,34.018,51.326,46.826,40.415,25.145,53.576,51.324,19.634,54.152,53.614,0.0,0.05309734513274349,49.45,31.74,25778.25,0.793,0.406,0.8058,1.2936,0.8259,0.6058,9.964,0.13408269771176237,7.888,0.43255578093306296,-12.335
3022,威強電,20140113,58.2,58.2,54.7,0.0639853747714808,0,6.39853747714808,20140113,58.2,0.1752577319587629,-0.2766323024054983,55.7,38.45,52.95,0.1525,-0.3668,0.3166,0.6708,86.75,87.44,-0.6899999999999977,88.33,84.46,3.8700000000000045,11.747,41.196,55.146,59.588,43.74,43.456,41.195,-6.611000000000001,42.558,72.512,0.0,0.0429553264604811,71.08,55.91,365900.2,4.087,1.282,1.4881,5.6854,4.502,3.5746,52.84,0.10143830431491292,44.2175,0.3162209532424945,-6.51
3059,華晶科,20140120,30.2,30.2,28.6,0.0559440559440558,0,5.594405594405587,20140120,30.2,0.1738410596026491,-0.2317880794701987,29.7,48.66,65.84,0.2213,1.2285,1.6173,1.1058,95.89,89.34,6.549999999999997,84.86,68.32,16.540000000000006,30.09,53.943,44.465,80.514,80.451,56.477,53.943999999999996,29.33,46.771,82.66199999999999,0.0,0.016556291390728478,70.98,60.39,220822.65,2.244,0.777,1.9496,2.9462,2.8349,2.746,27.65,0.09222423146473782,23.08,0.3084922010398614,-11.815000000000001
3089,億杰,20140123,44.0,44.0,42.3,0.0401891252955083,0,4.0189125295508346,20140123,44.0,0.7681818181818181,-0.0454545454545454,43.1,11.39,47.33,0.3669,-0.265,0.8353,0.4197,77.62,71.31,6.310000000000002,77.67,64.49,13.180000000000007,7.163,8.476,8.855,62.684,120.847,10.115,8.476,6.017,2.8160000000000007,38.041,0.0,0.020454545454545423,88.83,86.36,45873.25,1.943,0.527,1.1723,0.907,1.7308,2.6517,41.01,0.07290904657400639,39.9025,0.10268780151619564,-19.46
3094,聯傑,20140225,26.2,26.2,25.0,0.0479999999999999,0,4.799999999999997,20140225,26.2,0.8702290076335878,-0.0534351145038167,24.9,23.08,36.71,0.1096,0.1267,-0.0347,1.1214,81.07,61.17,19.89999999999999,71.85,65.44,6.409999999999997,21.634,16.708,39.215,40.368,18.015,16.444,16.708,24.951,7.891999999999998,54.659000000000006,0.0,0.04961832061068705,69.09,54.12,42729.35,0.374,0.228,1.5239,1.13,1.6786,1.6842,23.64,0.10829103214890011,22.3975,0.16977341221118422,-17.84
3224,三顧,20140303,47.55,47.55,44.8,0.0613839285714285,0,6.138392857142858,20140303,47.55,0.0515247108307045,-0.3964248159831756,21.1,62.09,153.87,0.7599,0.4797,2.0309,0.8654,92.79,89.4,3.3900000000000006,92.42,83.46,8.960000000000008,10.098,50.027,102.707,103.936,605.469,51.675,50.028,-16.076999999999998,35.213,-133.797,0.0,0.5562565720294427,92.61,85.98,33980.15,3.972,0.974,2.1046,5.4027,9.431,8.2537,43.79,0.08586435259191592,36.19,0.31389886709035647,-4.165
3232,昱捷,20140227,41.4,41.4,39.0,0.0615384615384615,0,6.15384615384615,20140227,41.4,0.7125603864734301,-0.1364734299516908,18.65,118.58,210.23,0.4083,-0.8969,-0.2657,0.933,93.76,92.71,1.0500000000000114,96.61,92.19,4.420000000000002,15.043,68.63,303.115,249.197,211.542,70.722,68.63,-18.476,-36.028000000000006,260.843,0.0,0.5495169082125604,67.17,45.48,38278.45,4.903,0.596,1.7594,5.9571,9.3996,7.7135,38.56,0.07365145228215758,30.6425,0.3510646977237497,-72.59
3294,英濟,20141002,18.2,18.2,17.5,0.0399999999999999,0,3.999999999999996,20141002,18.2,0.1538461538461538,-0.1126373626373626,17.85,29.54,32.64,0.0877,0.9682,0.9006,1.0696,91.06,84.17,6.890000000000001,71.31,56.7,14.61,24.432,35.487,38.329,33.7,24.227,30.97,35.428,18.707,35.875,42.307,0.0,0.019230769230769114,71.58,56.38,31269.75,0.713,0.364,1.2512,1.3145,0.9422,0.8071,16.19,0.12415071031500913,14.22,0.27988748241912786,-10.445
3303,岱稜,20140318,27.1,27.1,25.4,0.0669291338582678,0,6.692913385826784,20140318,27.1,0.092250922509225,-0.1789667896678967,26.4,25.52,32.52,-0.0462,1.5155,0.7045,0.9982,80.75,69.71,11.040000000000006,83.87,76.56,7.310000000000002,17.23,23.993,32.977,20.862,11.346,26.046,23.992,20.453,24.494999999999997,29.177,0.0,0.02583025830258313,70.55,52.85,72198.75,0.603,0.158,1.4218,1.3267,1.6048,1.5374,24.81,0.09230149133413958,23.3375,0.16122121049812546,-2.7650000000000006
3305,昇貿,20140305,44.2,44.2,42.55,0.0387779083431258,0,3.877790834312586,20140305,44.2,0.012443438914027,-0.2262443438914027,44.0,18.61,32.64,0.1286,0.4433,0.2138,0.4399,78.41,74.18,4.22999999999999,90.5,85.61,4.890000000000001,2.822,7.913,29.854,29.936,31.59,12.371,7.913,-4.543,-4.879,29.374,0.0,0.004524886877828118,82.19,69.77,55392.95,0.968,0.088,0.545,1.5584,3.4482,3.1856,42.55,0.03877790834312587,40.6625,0.0869966185059945,-9.7
