股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
2451,創見,20150306,114.0,114.0,106.0,0.0754716981132075,0,7.547169811320755,20150306,114.0,0.0701754385964912,-0.4026315789473684,113.5,9.81,11.54,0.0804,0.8083,0.4526,0.6634,73.85,71.18,2.6699999999999875,69.21,60.04,9.169999999999995,7.0,3.709,3.522,6.296,19.989,5.714,3.7090000000000005,6.501,0.3660000000000001,-5.348999999999999,0.0,0.0043859649122807015,58.3,52.69,59197.8,1.125,0.397,2.245,2.5371,2.9724,2.8125,107.6,0.05947955390334578,104.025,0.09589041095890405,-4.65
2483,百容,20150106,26.9,26.9,25.5,0.0549019607843136,0,5.490196078431367,20150106,26.9,0.0594795539033457,-0.3401486988847583,26.2,33.49,30.5,0.1325,-0.2262,0.5997,0.6573,94.7,89.77,4.930000000000007,89.24,79.32,9.920000000000002,16.66,28.733,33.848,33.701,26.547,27.014,28.733,5.795999999999999,20.402,36.367,0.0,0.02602230483271373,68.86,56.07,27446.05,0.771,0.35,1.5775,1.8201,1.6943,1.2518,24.48,0.09885620915032672,21.645,0.24278124278124275,-2.92
2841,台開,20150309,15.4,15.4,15.4,0.0,0,0.0,20150309,15.4,0.1655844155844155,-0.4012987012987012,12.35,33.53,41.05,0.1592,-0.62,-0.1607,0.124,97.88,93.78,4.099999999999994,92.25,84.52,7.730000000000004,32.024,32.996,33.984,35.039,38.328,34.498,32.995999999999995,30.146,37.065000000000005,34.752,0.0,0.1980519480519481,64.68,49.63,31672.7,0.568,0.33,1.2528,1.1142,0.7218,0.6371,13.56,0.13569321533923304,11.9725,0.2862810607642514,-66.505
2881,富邦金,20150123,52.0,52.0,50.7,0.0256410256410255,0,2.5641025641025585,20150123,52.0,0.3269230769230769,-0.0384615384615384,51.9,1.48,12.47,0.0328,1.3172,1.4104,1.2766,70.59,64.54,6.049999999999997,61.89,61.5,0.39000000000000057,-0.598,-2.401,-3.298,5.693,11.061,1.702,-2.401,-0.732,-1.44,-2.469000000000001,0.0,0.0019230769230769505,88.03,83.25,646610.55,0.097,0.09,0.6398,0.6792,0.8468,1.4742,50.16,0.03668261562998412,49.9725,0.04057231477312529,-5.17
2886,兆豐金,20150423,28.3,28.3,26.35,0.0740037950664136,0,7.400379506641364,20150423,28.3,0.0070671378091872,-0.2526501766784453,27.0,12.43,15.17,0.0569,1.7662,1.3614,0.8719,87.13,80.7,6.429999999999993,92.04,85.33,6.710000000000008,5.551,8.67,14.26,3.565,16.404,9.073,8.669,4.549,6.21,-7.516,0.0,0.045936395759717336,68.04,57.42,584351.55,0.279,0.054,0.7897,0.6003,0.8923,0.8036,26.68,0.060719640179910085,26.08,0.08512269938650316,-5.905
3078,僑威,20150113,20.75,20.75,19.5,0.0641025641025641,0,6.41025641025641,20150113,20.75,0.2843373493975903,-0.1951807228915663,20.55,19.87,21.02,0.0674,1.0759,1.2046,0.918,76.9,74.48,2.4200000000000017,85.16,74.31,10.849999999999994,5.208,20.88,18.651,24.407,15.589,23.145,20.88,0.18100000000000005,23.268,33.701,0.0,0.009638554216867436,66.64,57.37,62440.95,0.465,0.099,0.5648,1.2039,1.1162,0.9795,19.7,0.05329949238578684,18.3925,0.12817724616011972,-14.739999999999998
3191,和進,20150427,26.15,26.15,25.05,0.0439121756487025,0,4.39121756487025,20150427,26.15,0.0133843212237094,-0.4952198852772466,24.2,16.44,44.87,0.1984,1.5793,0.5877,0.5737,80.73,80.31,0.4200000000000017,74.66,62.86,11.799999999999997,6.239,19.761,12.905,50.012,52.469,24.7,19.761,3.1109999999999998,26.680999999999997,53.328,0.0,0.07456978967495217,72.01,58.58,37258.1,0.871,0.342,1.0312,1.7252,1.1665,3.1982,24.69,0.05913325232887798,22.6625,0.1538885824600109,-28.98
3227,原相,20150128,93.4,93.4,91.9,0.0163220892274211,0,1.6322089227421108,20150128,93.4,0.3062098501070663,-0.265524625267666,93.3,27.61,33.26,0.2321,1.2995,0.8495,1.1977,77.35,73.5,3.8499999999999943,83.98,72.27,11.710000000000008,3.676,32.364,35.589,7.446,74.554,35.536,32.364000000000004,8.195,30.691999999999997,-51.762,0.0,0.0010706638115632603,58.71,52.98,663786.2,4.266,0.262,2.2402,7.906,9.1578,7.0112,90.24,0.03501773049645402,83.35,0.12057588482303554,-11.06
3450,聯鈞,20150515,148.0,148.0,141.0,0.0496453900709219,0,4.964539007092199,20150515,148.0,0.3277027027027027,-0.3783783783783784,146.0,16.28,27.31,0.1033,0.6307,1.2898,1.3234,70.39,55.38,15.009999999999998,73.36,73.93,-0.5700000000000074,18.903,6.547,41.915,51.882,22.93,6.96,6.543,24.715,-5.660000000000001,66.459,0.0,0.013513513513513514,74.04,58.69,336551.5,0.72,0.18,7.8064,5.2661,12.0191,15.1458,134.6,0.09955423476968801,133.825,0.10592191294601168,-0.505
3694,海華,20150706,24.3,24.3,21.7,0.119815668202765,0,11.981566820276504,20150706,24.3,0.0370370370370369,-0.6127572016460905,23.85,36.6,55.05,0.1636,0.5374,0.2538,0.6166,77.17,68.22,8.950000000000003,88.93,82.36,6.570000000000007,20.381,34.418,77.158,60.793,46.035,33.517,33.410000000000004,16.444,18.215,68.032,0.0,0.01851851851851849,83.51,65.14,70781.85,1.181,0.276,1.0915,1.7652,2.1578,2.2064,22.24,0.09262589928057564,19.8975,0.2212589521296645,-1.6550000000000002
4905,台聯電,20150701,57.9,57.9,52.8,0.0965909090909091,0,9.659090909090912,20150701,57.9,0.0,-0.468048359240069,40.0,40.2,62.75,0.3042,0.5803,0.6279,0.8406,86.93,80.81,6.1200000000000045,84.52,73.65,10.86999999999999,29.064,40.6,61.169,72.341,73.948,37.998,39.75,28.066,31.986,72.06899999999999,0.0,0.309153713298791,88.41,80.14,37824.15,3.208,1.205,3.5857,4.6042,4.3386,4.1406,52.52,0.10243716679360235,45.32,0.27758164165931154,-29.33
5015,華祺,20150330,28.7,28.7,27.5,0.0436363636363636,0,4.3636363636363615,20150330,28.7,0.0,-0.5662020905923345,27.2,11.64,22.91,0.1959,1.2905,0.8196,0.8352,72.62,79.61,-6.989999999999995,67.52,58.5,9.019999999999996,1.346,19.243,9.233,14.073,52.032,18.201,19.243000000000002,-8.125,27.296,-17.730999999999998,0.0,0.05226480836236934,69.03,67.78,29234.65,0.62,0.195,0.3891,2.0804,1.4143,1.7956,28.34,0.01270289343683837,25.46,0.12725844461901015,-31.28
5211,蒙恬,20150407,42.7,42.7,40.85,0.0452876376988984,0,4.528763769889845,20150407,42.7,0.059718969555035,-0.6018735362997658,40.75,42.55,39.24,0.1918,2.7111,1.3284,1.2914,91.7,87.08,4.6200000000000045,82.61,63.82,18.79,14.207,54.192,35.673,33.122,25.66,54.152,54.192,9.238,56.736,35.867,0.0,0.045667447306791634,62.0,45.55,33331.7,2.7,0.682,2.4724,4.9716,3.7815,3.0555,38.58,0.10679108346293428,33.2625,0.283727921833897,-18.96
5269,祥碩,20150629,239.0,239.0,239.0,0.0,0,0.0,20150629,239.0,0.1589958158995816,-0.5585774058577406,228.5,32.08,41.45,0.2432,0.98,0.9203,1.2427,83.74,75.61,8.129999999999995,83.06,65.37,17.689999999999998,18.288,42.149,15.552,36.723,27.61,37.356,41.607,13.477,46.629000000000005,39.458999999999996,0.0,0.043933054393305436,73.43,66.06,216187.2,10.287,3.632,16.0854,17.796,19.1683,19.1236,210.4,0.13593155893536119,189.875,0.2587228439763002,-33.725
5309,系統電,20150416,18.05,18.05,17.15,0.0524781341107873,0,5.24781341107873,20150416,18.05,0.0498614958448752,-0.3739612188365651,17.85,14.93,22.29,0.1296,1.9679,1.5181,0.9902,88.55,80.25,8.299999999999997,75.11,64.5,10.61,6.512,10.948,10.03,-1.115,18.009,12.461,10.948,-1.5170000000000003,0.4640000000000004,-14.184000000000001,0.0,0.01108033240997226,71.87,62.27,67176.85,0.552,0.249,0.5148,0.7763,0.704,1.1821,17.05,0.05865102639296187,16.06,0.1239103362391035,-32.81
5469,瀚宇博,20150114,15.45,15.45,14.85,0.0404040404040403,0,4.040404040404038,20150114,15.45,0.0938511326860841,-0.3650485436893203,14.9,19.2,25.0,0.0867,-0.1004,0.5213,0.8229,84.65,77.98,6.670000000000002,88.02,82.31,5.709999999999994,7.858,15.229,23.573,27.149,25.357,16.923,15.229,2.0839999999999996,11.181,23.667,0.0,0.035598705501618054,73.23,61.33,60082.45,0.356,0.087,0.4123,0.6292,1.0373,0.8744,14.6,0.05821917808219176,13.76,0.12281976744186043,-11.535
6158,禾昌,20151230,18.5,18.5,17.2,0.0755813953488372,0,7.558139534883726,20151230,18.5,0.2756756756756757,-0.3459459459459459,18.45,56.26,60.09,0.1898,0.9215,0.6018,0.8048,84.89,82.13,2.760000000000005,88.14,81.58,6.560000000000002,16.054,83.657,92.713,82.484,51.349,83.168,83.656,9.546999999999999,85.731,101.196,0.0,0.002702702702702741,60.3,41.63,32485.45,1.768,0.271,0.6763,2.2675,2.3899,2.2182,17.34,0.06689734717416379,14.6525,0.26258317693226413,-10.200000000000001
6237,驊訊,20150622,26.6,26.6,24.65,0.079107505070994,0,7.9107505070994035,20150622,26.6,0.5187969924812029,-0.3665413533834586,25.5,27.51,26.53,0.1176,0.9061,0.6996,0.7234,89.55,85.67,3.8799999999999955,77.66,59.93,17.729999999999997,8.816,43.243,33.216,25.051,13.377,40.162,43.199,-5.472999999999999,53.463,29.278,0.0,0.04135338345864667,52.05,35.83,32386.7,1.265,0.545,0.743,2.3559,1.5866,1.146,24.9,0.06827309236947803,21.2575,0.25132306244854763,-7.010000000000001
6506,雙邦,20150521,23.95,23.95,23.1,0.0367965367965367,0,3.6796536796536703,20150521,23.95,0.3298538622129437,-0.4029227557411273,23.9,31.64,34.87,0.1293,0.8703,0.3801,0.9066,86.29,78.86,7.430000000000007,81.01,68.34,12.670000000000002,11.472,34.083,42.045,54.309,22.352,34.551,34.079,-5.039,26.691,75.203,0.0,0.00208768267223385,59.93,43.22,32870.0,0.805,0.218,1.0758,1.6506,1.5749,1.7203,22.04,0.08666061705989112,19.87,0.20533467539003514,-0.7100000000000001
6605,帝寶,20150401,141.5,141.5,131.5,0.0760456273764258,0,7.604562737642586,20150401,141.5,0.0424028268551236,-0.4226148409893993,137.5,15.38,18.62,0.0505,-0.4778,0.3215,1.0798,76.21,62.71,13.499999999999993,73.99,64.02,9.969999999999999,15.942,17.372,18.019,11.892,14.079,16.183,17.372,15.681000000000001,20.564,15.767,0.0,0.028268551236749116,76.83,63.55,85756.0,1.965,0.996,6.4931,4.3145,3.7019,5.6153,129.2,0.09520123839009298,124.4,0.13745980707395494,-7.6850000000000005
8105,凌巨,20151103,16.3,16.3,16.0,0.01875,0,1.8750000000000044,20151103,16.3,0.5368098159509203,-0.1533742331288343,15.95,68.77,59.42,0.2306,0.0502,1.4279,1.1702,91.19,83.06,8.129999999999995,95.47,89.56,5.909999999999997,24.768,52.573,153.271,62.197,61.491,57.488,52.565,21.335,15.113999999999997,71.19,0.0,0.021472392638036897,68.84,47.45,70884.55,1.236,0.13,0.9405,1.0913,2.7245,2.1643,14.58,0.11796982167352542,13.11,0.2433257055682686,-11.635
8383,千附,20150615,45.0,45.0,42.8,0.0514018691588785,0,5.140186915887857,20150615,45.0,0.4711111111111111,-0.1544444444444445,44.9,16.58,22.61,0.1486,1.4281,0.9594,1.1711,73.97,65.39,8.579999999999998,78.85,66.41,12.439999999999998,6.898,23.749,22.451,25.213,12.883,20.408,23.725,-1.4559999999999995,24.433999999999997,35.524,0.0,0.002222222222222254,76.85,64.98,152224.95,1.044,0.21,1.5164,1.904,2.4162,2.121,42.16,0.06736242884250483,40.2,0.11940298507462678,-6.945
8404,百和興業-KY,20150416,27.95,27.95,26.85,0.0409683426443202,0,4.0968342644320215,20150416,27.95,0.2486583184257602,-0.2629695885509838,27.9,17.56,31.52,0.0456,-1.1476,0.0995,0.4746,70.36,56.93,13.43,66.97,65.26,1.7099999999999937,12.843,15.48,25.621,30.589,7.888,16.994,15.481,12.929,21.055,47.801,0.0,0.001788908765652977,70.08,53.39,66670.6,0.487,0.209,1.4713,1.2321,1.5938,2.5069,25.43,0.09909555642941406,23.905,0.16921146203723061,-25.845
8926,台汽電,20150327,27.25,27.25,26.75,0.0186915887850467,0,1.8691588785046729,20150327,27.25,0.1192660550458715,-0.2697247706422019,27.1,7.08,20.25,0.1682,0.7233,0.2424,0.1932,47.18,59.85,-12.670000000000002,76.3,67.59,8.709999999999994,0.349,8.161,5.122,17.011,42.135,6.931,8.161,-4.231,6.535,-3.6080000000000005,0.0,0.005504587155963251,78.69,78.68,42229.1,0.375,0.013,0.628,0.7738,0.9661,1.1314,27.19,0.0022066936373666317,26.3575,0.03386132979227917,-0.7050000000000001
