股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
1231,聯華食,20130717,53.1,53.1,50.9,0.0432220039292731,0,4.322200392927314,20130717,53.1,0.0696798493408662,-0.3559322033898304,49.95,24.86,39.18,0.1338,0.031,0.3103,0.54,93.87,91.45,2.4200000000000017,86.38,75.63,10.75,13.874,25.399,32.52,40.934,31.114,28.727,23.927,11.013,21.226,49.391,0.0,0.05932203389830506,82.24,67.74,34190.45,0.995,0.39,2.2584,3.4678,2.6233,3.1796,49.59,0.07078039927404714,44.535,0.19232064668238477,-4.625
1232,大統益,20131031,69.0,69.0,65.0,0.0615384615384615,0,6.153846153846154,20131031,69.0,0.0550724637681159,-0.1260869565217391,56.1,13.37,26.14,0.114,-0.0955,0.2705,0.2921,75.12,70.22,4.900000000000006,73.73,66.67,7.060000000000002,9.947,11.741,15.637,27.126,23.525,15.12,11.722,6.651999999999999,14.487,31.582,0.0,0.1869565217391304,76.25,73.97,30524.1,1.125,0.476,1.9754,2.5164,1.8061,2.0513,64.04,0.07745159275452831,60.515,0.14021317028835825,-9.075
1305,華夏,20130107,17.15,17.15,15.9,0.0786163522012577,0,7.861635220125775,20130107,17.15,0.1486880466472303,-0.1778425655976676,16.35,22.95,43.2,0.2033,-0.917,0.803,1.3662,85.99,82.7,3.289999999999992,87.91,78.02,9.89,9.05,15.945,30.29,62.417,67.159,17.422,15.946000000000002,5.301,8.269,57.0,0.0,0.04664723032069955,85.79,73.8,90529.55,0.283,0.042,0.6008,0.5524,1.184,1.335,15.8,0.0854430379746834,15.13,0.13350958360872422,-3.885
1432,大魯閣,20130429,28.8,28.8,26.7,0.0786516853932584,0,7.865168539325848,20130429,28.8,0.375,-0.2083333333333333,20.4,45.19,106.19,0.4688,0.5406,0.1745,0.2468,84.47,79.67,4.799999999999997,88.73,87.56,1.1700000000000017,12.78,29.257,111.809,142.072,192.119,30.66,29.252,4.029,2.5720000000000027,126.586,0.0,0.29166666666666674,81.66,72.73,38341.95,2.485,0.486,0.5221,2.0981,4.3091,4.8851,27.02,0.0658771280532939,23.6125,0.2196929592376919,-11.46
1434,福懋,20131021,35.6,35.6,34.35,0.0363901018922852,0,3.6390101892285296,20131021,35.6,0.092696629213483,-0.1404494382022471,35.15,18.22,25.87,0.0752,1.7357,0.9624,0.6836,67.31,70.21,-2.8999999999999915,87.16,82.05,5.109999999999999,2.322,18.106,20.694,23.046,13.72,20.666,18.086,3.0940000000000003,14.763000000000002,32.745,0.0,0.012640449438202327,71.08,66.51,220013.6,1.087,0.07,0.3216,2.3143,2.5688,1.9213,34.24,0.03971962616822428,32.1625,0.10687912942090944,-4.705
1446,宏和,20130610,29.0,29.0,27.5,0.0545454545454545,0,5.454545454545454,20130610,29.0,0.2586206896551724,-0.0655172413793103,24.55,6.01,49.4,0.3214,0.3422,0.6506,0.6903,30.62,50.75,-20.13,68.42,78.89,-10.469999999999999,-8.861,-0.645,25.335,57.086,104.372,-2.091,-0.6610000000000003,-13.495000000000001,-25.192,31.33,0.0,0.15344827586206894,80.87,79.38,32445.8,0.729,-0.241,1.6451,1.0607,3.248,4.4777,30.59,-0.05197777051323962,29.9025,-0.030181422957946655,-13.835
1451,年興,20130530,27.25,27.25,25.65,0.0623781676413255,0,6.23781676413256,20130530,27.25,0.2642201834862386,-0.1155963302752293,25.4,20.87,31.09,0.1306,-0.1425,0.3024,0.4285,81.22,67.09,14.129999999999995,85.25,78.14,7.109999999999999,12.305,15.608,24.166,24.83,29.956,17.457,15.601,12.312999999999999,7.856000000000001,21.24,0.0,0.06788990825688078,80.97,68.9,67692.7,0.705,0.106,1.1898,0.7477,1.5879,1.4974,25.13,0.0843613211301234,24.5025,0.11213141516171814,-1.625
1477,聚陽,20130103,93.6,93.6,91.5,0.022950819672131,0,2.2950819672131084,20130103,93.6,0.6452991452991454,-0.0224358974358973,91.8,4.61,14.4,0.1327,0.3305,0.3213,0.4004,89.02,78.06,10.959999999999994,70.33,61.89,8.439999999999998,0.859,1.714,8.434,6.101,32.904,4.832,1.7149999999999999,-0.593,9.741,-15.662000000000003,0.0,0.0192307692307692,86.72,81.37,52896.15,0.363,0.302,1.2937,1.4604,1.2369,2.6646,90.92,0.029476462824460984,88.79,0.05417276720351377,-7.21
1504,東元,20130104,22.9,22.9,22.45,0.020044543429844,0,2.0044543429844066,20130104,22.9,0.4104803493449781,-0.0218340611353711,22.8,9.96,16.35,0.0797,0.5691,0.8126,0.8916,95.14,88.39,6.75,91.45,84.24,7.210000000000008,1.538,5.833,10.371,15.102,20.903,8.531,5.8340000000000005,-0.07800000000000007,5.7490000000000006,7.3180000000000005,0.0,0.004366812227074143,80.37,67.02,109336.7,0.312,0.042,0.2746,0.4109,0.9155,0.986,22.51,0.017325633051976767,21.9325,0.0441126182605721,-3.175
1513,中興電,20131004,19.95,19.95,19.3,0.0336787564766838,0,3.367875647668386,20131004,19.95,0.2130325814536341,-0.06265664160401,18.9,20.03,27.49,0.1016,1.3028,0.5965,0.4656,81.49,67.84,13.649999999999991,81.03,75.15,5.8799999999999955,15.188,17.254,19.962,20.99,17.806,20.732,17.14,14.557,16.165000000000003,25.823,0.0,0.05263157894736846,75.06,66.25,73611.65,0.356,0.158,1.051,0.7236,0.4924,0.3788,18.03,0.10648918469217959,17.185,0.16089613034623224,-18.189999999999998
1532,勤美,20130301,36.7,36.7,35.65,0.0294530154277701,0,2.9453015427770106,20130301,36.7,0.3024523160762941,-0.0626702997275205,35.5,23.08,58.84,0.2313,1.6678,1.1195,0.9676,82.8,83.65,-0.8500000000000085,82.98,74.59,8.39,4.765,22.459,27.162,71.04,70.805,23.842,22.459,-6.729,18.917,65.69800000000001,0.0,0.03269754768392378,86.9,74.43,107997.1,0.977,0.206,0.8464,2.4306,2.3607,2.5173,34.51,0.06345986670530296,31.71,0.1573636076947336,-5.735
1582,信錦,20130411,57.6,57.6,56.2,0.0249110320284697,0,2.4911032028469724,20130411,57.6,0.0,-0.1762152777777777,57.4,7.63,18.36,0.1694,1.0656,0.7199,0.9553,64.94,66.79,-1.8500000000000085,86.11,79.99,6.1200000000000045,1.062,8.428,15.93,0.529,50.064,6.18,8.428,0.1120000000000001,5.393000000000001,-44.349999999999994,0.0,0.0034722222222222715,83.95,78.22,87460.9,0.5,0.082,0.7473,1.2454,2.339,2.5237,55.84,0.031518624641833776,54.5,0.05688073394495415,-7.0
