股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
3413,京鼎,20170324,115.0,115.0,108.0,0.0648148148148148,0,6.481481481481481,20170324,115.0,1.2608695652173914,-0.0913043478260869,114.5,18.9,29.96,-0.0011,0.3397,0.4422,1.0421,77.82,72.18,5.639999999999986,78.45,76.88,1.5700000000000074,7.901,8.656,23.61,18.057,-1.822,10.22,8.656,4.457,2.6910000000000007,34.617,0.0,0.004347826086956522,73.47,59.63,202496.35,2.491,0.607,5.184,3.8902,7.1765,7.6391,104.78,0.09753769803397594,100.445,0.1449051719846683,-29.705
3444,利機,20171219,32.45,32.45,30.75,0.0552845528455285,0,5.528455284552855,20171219,32.45,0.1309707241910631,-0.312788906009245,25.25,30.79,57.0,0.1838,1.3703,1.0943,0.4905,83.52,76.64,6.8799999999999955,84.8,81.11,3.6899999999999977,17.586,25.436,67.695,72.393,51.055,23.247,25.434,11.596999999999998,-4.0390000000000015,88.437,0.0,0.22187981510015414,71.86,60.16,33191.15,1.232,0.47,2.3952,2.1369,3.3172,3.3849,29.25,0.1094017094017095,26.2575,0.23583737979624878,-11.195
3504,揚明光,20170823,73.1,73.1,69.5,0.051798561151079,0,5.1798561151079054,20170823,73.1,0.1860465116279071,-0.3679890560875512,71.5,87.38,124.4,0.3493,3.5419,1.9274,1.2374,94.17,83.52,10.650000000000006,82.35,64.13,18.22,59.528,114.656,94.925,152.694,139.913,114.37,113.60600000000001,50.498,118.48400000000001,162.44099999999997,0.0,0.021887824897400744,77.13,62.16,316083.3,6.538,2.821,8.172,9.2735,7.8255,5.8785,61.02,0.19796787938380844,46.82,0.5612985903460058,-3.6950000000000003
3535,晶彩科,20170301,20.55,20.55,19.6,0.048469387755102,0,4.846938775510201,20170301,20.55,0.0437956204379561,-0.4841849148418491,19.4,19.49,34.73,0.2742,-1.2246,-0.1434,1.1047,74.87,58.11,16.760000000000005,76.69,69.9,6.789999999999992,19.378,11.605,28.567,17.363,97.966,14.006,11.605,19.164,12.859,-46.354,0.0,0.05596107055961081,85.53,76.44,73156.75,0.343,0.24,1.3067,0.8651,1.0099,1.5241,18.29,0.12356478950246046,17.4875,0.17512508934953538,-28.645
3545,敦泰,20170217,40.4,40.4,37.7,0.0716180371352784,0,7.161803713527839,20170217,40.4,0.1212871287128712,-0.2400990099009901,39.75,12.86,28.3,0.081,-0.958,1.212,1.3281,71.08,58.27,12.809999999999995,72.52,63.3,9.219999999999999,10.699,9.422,6.741,27.466,24.724,13.754,9.422,17.356,5.696000000000001,32.166000000000004,0.0,0.016089108910891055,79.31,69.1,290129.0,0.885,0.203,1.2707,1.1604,1.4418,1.7957,37.63,0.07361148020196641,36.5925,0.10405137664822019,-12.71
3567,逸昌,20171025,32.7,32.7,31.2,0.0480769230769231,0,4.807692307692319,20171025,32.7,0.0733944954128439,-0.1758409785932722,26.2,19.77,26.21,0.1955,-0.0682,0.3503,0.5422,78.55,66.48,12.069999999999993,63.94,52.3,11.64,15.894,16.14,17.225,16.736,50.165,20.152,16.130000000000003,10.594000000000001,16.309,-4.334,0.0,0.19877675840978604,63.79,62.8,34033.7,0.809,0.422,1.6913,1.7195,1.2228,1.4305,29.72,0.10026917900403783,27.24,0.2004405286343614,-4.97
3580,友威科,20170104,39.15,39.15,36.55,0.0711354309165527,0,7.113543091655271,20170104,39.15,0.1698595146871008,-0.3256704980842912,38.4,37.61,153.47,0.6262,4.7475,2.131,0.9471,84.79,73.48,11.310000000000002,84.28,78.16,6.1200000000000045,20.384,43.13,95.112,355.577,301.939,44.191,43.13,9.715,44.812000000000005,371.909,0.0,0.019157088122605366,89.25,80.2,98588.65,3.22,1.353,2.8483,3.1514,2.9286,8.4038,34.73,0.12726749208177374,29.9225,0.30837998161918284,-18.965
3646,艾恩特,20170105,26.0,26.0,24.55,0.0590631364562117,0,5.906313645621178,20170105,26.0,0.1346153846153846,-0.1480769230769231,25.6,35.95,66.06,0.3189,-0.4839,0.857,0.6141,85.85,81.48,4.36999999999999,84.16,74.15,10.009999999999991,4.499,29.834,44.771,33.553,91.545,31.989,29.833000000000002,-20.808,14.604,-7.263000000000005,0.0,0.01538461538461533,80.1,70.87,34604.5,1.479,0.465,0.7935,2.8495,2.4514,1.9109,24.53,0.059926620464737006,20.3775,0.2759170653907495,-4.865
3679,新至陞,20170307,88.1,88.1,85.7,0.0280046674445739,0,2.8004667444573994,20170307,88.1,0.1169125993189558,-0.2190692395005675,84.9,18.24,38.99,0.278,-0.5713,0.0502,0.9045,83.17,80.16,3.010000000000005,83.01,77.48,5.530000000000001,6.424,15.222,20.575,6.067,83.093,17.143,15.222000000000001,-2.6019999999999994,14.478,-62.797999999999995,0.0,0.03632236095346185,82.89,78.18,30005.25,2.74,0.867,1.4719,4.6944,4.3145,3.6754,84.36,0.04433380749170217,77.17,0.14163535052481524,-9.975
3702,大聯大,20170526,41.7,41.7,40.6,0.0270935960591133,0,2.709359605911333,20170526,41.7,0.1163069544364507,-0.0815347721822543,41.4,5.84,9.49,0.0371,0.4005,0.8213,0.7342,73.45,76.68,-3.230000000000004,81.31,68.39,12.920000000000002,0.682,5.363,2.036,-2.863,3.525,7.853,5.358,-0.46099999999999997,8.325000000000001,-9.901,0.0,0.007194244604316649,66.99,62.58,229746.45,0.444,0.052,0.3917,0.7225,0.9437,0.8921,40.51,0.029375462848679458,39.8875,0.04544030084612974,-0.54
