股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
1218,泰山,20090605,14.25,14.25,13.55,0.051660516605166,0,5.1660516605166,20090605,14.25,0.007017543859649,-0.2526315789473684,14.15,54.81,84.32,0.2337,0.3724,0.7989,0.9887,89.59,87.9,1.6899999999999977,92.41,87.52,4.890000000000001,11.633,48.76,73.753,25.339,47.113,54.829,48.707,-5.342000000000002,50.519,6.545999999999999,0.0,0.007017543859649098,79.65,60.03,142410.15,0.906,0.232,0.4827,1.7092,1.7297,1.624,13.15,0.0836501901140684,10.7645,0.32379581030238286,-0.875
1319,東陽,20090831,43.5,43.5,40.5,0.074074074074074,0,7.4074074074074066,20090831,43.5,0.4137931034482758,-0.0689655172413793,42.0,33.45,107.43,0.3326,1.3562,1.1262,0.9769,89.45,75.18,14.269999999999996,86.02,77.16,8.86,23.268,25.574,31.605,151.189,104.67,22.017,24.672,20.598,17.963,144.424,0.0,0.034482758620689655,84.74,68.24,141367.0,1.037,0.401,2.3459,2.1182,3.6386,6.2641,39.59,0.09876231371558465,36.85,0.18046132971506101,-8.28
1325,恆大,20090512,18.95,18.95,17.65,0.0736543909348442,0,7.365439093484424,20090512,18.95,0.820580474934037,-0.0870712401055408,16.9,71.64,85.82,0.2263,0.1434,0.1793,0.6677,93.51,91.74,1.7700000000000102,92.73,88.14,4.590000000000003,8.398,59.468,67.241,81.497,64.15,70.72,59.464999999999996,-7.571,59.642,71.739,0.0,0.108179419525066,72.52,48.61,33422.55,1.207,0.258,0.7755,2.6687,2.7123,2.258,17.64,0.07426303854875276,14.0675,0.34707659498844845,-31.51
1580,新麥,20090825,56.7,56.7,54.0,0.05,0,5.000000000000005,20090825,56.7,0.3051146384479717,-0.1340388007054674,41.7,58.37,113.25,0.361,1.3296,0.464,0.4077,86.22,85.82,0.4000000000000057,92.43,89.42,3.010000000000005,12.631,72.68,79.091,93.234,135.997,70.33,71.623,-2.8680000000000003,74.308,62.017999999999994,0.0,0.26455026455026454,86.72,71.26,32393.05,2.152,0.361,1.5819,6.4817,6.4022,6.2797,53.16,0.06659142212189628,45.005,0.2598600155538273,-10.34
1618,合機,20090511,15.3,15.3,15.3,0.0,0,0.0,20090511,15.3,1.0751633986928104,0.0,15.0,38.02,81.84,0.2538,0.8606,1.0631,1.0266,88.08,72.28,15.799999999999997,88.33,83.83,4.5,30.39,5.979,93.792,120.483,51.365,20.948,5.975,45.181,8.127,125.107,0.0,0.019607843137254947,69.75,47.67,64038.1,0.418,0.231,1.2528,1.1301,1.9049,3.3274,13.46,0.13670133729569092,12.0725,0.2673431352246843,-22.705
1714,和桐,20091014,16.55,16.55,15.35,0.0781758957654723,0,7.817589576547239,20091014,16.55,0.1903323262839878,-0.1601208459214501,16.3,35.02,75.85,0.1831,1.28,0.9973,0.9808,89.32,84.94,4.3799999999999955,91.59,84.91,6.680000000000007,7.38,28.263,43.544,61.908,69.327,34.309,28.238999999999997,-5.528,21.796000000000003,64.993,0.0,0.015105740181268881,83.64,69.63,302542.7,0.515,0.112,0.497,1.3872,1.2455,1.2949,15.6,0.060897435897435966,13.815,0.19797321751719155,-37.265
1730,花仙子,20090827,21.5,21.5,19.5,0.1025641025641025,0,10.256410256410255,20090827,21.5,0.0,-0.4093023255813954,20.25,39.88,92.37,0.2898,1.2101,0.6343,0.5895,82.93,76.06,6.8700000000000045,80.39,69.94,10.450000000000003,30.953,47.057,34.924,100.429,90.831,42.253,45.985,34.402,46.565000000000005,90.473,0.0,0.05813953488372093,72.16,58.19,42059.55,0.62,0.171,1.4256,1.4904,1.8662,2.7092,18.71,0.14911811865312663,16.705,0.2870398084405868,-1.2199999999999998
1732,毛寶,20090824,19.5,19.5,18.5,0.054054054054054,0,5.405405405405405,20090824,19.5,0.2256410256410255,-0.3307692307692307,17.85,38.27,83.97,0.2879,0.9829,0.6804,0.5107,74.66,71.93,2.7299999999999898,86.18,71.11,15.070000000000007,8.493,46.918,8.983,64.745,89.469,44.982,45.894999999999996,6.088000000000001,47.309,42.851000000000006,0.0,0.08461538461538454,72.59,55.76,41822.3,1.116,0.063,0.8106,1.6444,2.1276,2.7958,18.1,0.07734806629834245,16.715,0.1666168112473826,-11.29
1806,冠軍,20091210,22.3,22.3,20.25,0.1012345679012346,0,10.12345679012346,20091210,22.3,0.1479820627802691,-0.2533632286995516,21.4,37.01,98.87,0.2172,0.8994,0.6263,1.142,65.15,56.38,8.770000000000003,86.91,86.22,0.6899999999999977,6.103,41.312,82.671,104.455,106.791,42.424,41.312,4.641,28.994999999999997,120.37899999999999,0.0,0.04035874439461893,82.15,71.24,317402.65,1.078,-0.061,0.7378,0.926,3.2443,3.5566,20.39,0.09367336929867583,19.7,0.13197969543147217,-3.2649999999999997
1903,士紙,20090526,61.5,61.5,61.5,0.0,0,0.0,20090526,61.5,0.5479674796747968,-0.08130081300813,58.8,89.69,129.15,0.2675,0.7348,0.9056,1.1358,91.85,85.25,6.599999999999994,95.29,89.88,5.410000000000011,26.653,69.665,174.931,160.563,55.085,83.309,69.66199999999999,32.736,38.471000000000004,168.034,0.0,0.04390243902439029,63.2,39.45,88897.4,6.375,0.973,5.0957,8.0751,11.0024,10.1954,54.04,0.1380458919319023,45.3825,0.3551479094364568,-41.495000000000005
