股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
1101,台泥,20200807,47.55,47.55,46.95,0.0127795527156548,0,1.277955271565483,20200807,47.55,0.0,-0.1587802313354363,47.3,7.15,12.93,0.0231,0.4025,0.5497,0.8678,84.36,74.82,9.540000000000006,81.34,77.58,3.760000000000005,3.371,-0.243,-8.011,0.352,2.191,5.843,-1.495,6.303,3.1550000000000002,-1.27,0.0,0.005257623554153523,85.22,74.78,980685.7,0.523,0.123,0.8919,0.727,1.2623,2.2244,46.21,0.028998052369616886,45.385,0.0477029855679189,-2.355
1102,亞泥,20200103,49.9,49.9,48.1,0.0374220374220373,0,3.742203742203736,20200103,49.9,0.0,-0.2945891783567133,49.0,7.65,18.74,0.1202,0.7484,0.8138,0.5562,67.14,64.02,3.1200000000000045,87.17,84.16,3.010000000000005,2.15,1.067,3.879,-4.584,25.533,6.087,0.8789999999999996,3.4669999999999996,-4.503,-32.76,0.0,0.01803607214428855,78.42,71.93,534162.3,0.656,0.022,0.4722,0.6951,1.9319,2.0952,48.3,0.03312629399585924,47.54,0.04964240639461505,-1.7350000000000003
1210,大成,20200715,47.2,47.2,45.4,0.0396475770925111,0,3.964757709251111,20200715,47.2,0.1059322033898305,-0.1207627118644068,45.8,9.61,18.13,0.0781,0.3888,0.5798,0.6505,86.68,79.15,7.530000000000001,78.44,75.01,3.4299999999999926,6.308,2.14,1.583,8.767,17.339,10.07,0.4689999999999994,7.619,6.963000000000001,0.47799999999999976,0.0,0.02966101694915266,79.1,68.42,149633.8,0.52,0.236,1.15,1.0025,1.5958,2.9519,44.97,0.04958861463197696,43.695,0.08021512758896905,-0.10499999999999998
1304,台聚,20200910,17.35,17.35,16.15,0.0743034055727556,0,7.430340557275559,20200910,17.35,0.4322766570605187,-0.1210374639769453,17.0,38.28,41.88,0.0687,1.3996,0.783,1.1113,92.72,88.72,4.0,85.17,74.71,10.460000000000008,25.157,42.552,35.595,39.087,20.306,40.984,42.120000000000005,17.037,46.044,52.863,0.0,0.020172910662824287,73.86,61.73,355841.2,0.914,0.357,1.0915,1.2878,1.0707,1.2047,15.56,0.11503856041131111,13.6125,0.2745638200183655,-13.51
1308,亞聚,20200616,19.8,19.8,18.35,0.0790190735694822,0,7.901907356948225,20200616,19.8,0.0858585858585858,-0.154040404040404,19.35,18.17,26.87,0.1215,1.3954,0.779,0.7678,63.33,66.65,-3.3200000000000074,88.48,86.07,2.410000000000011,2.653,7.381,23.299,23.4,34.376,13.824,7.29,-0.39800000000000013,-0.20999999999999996,18.512999999999998,0.0,0.02272727272727269,79.33,67.98,76353.8,0.483,0.001,0.4012,0.6336,1.7221,1.5523,18.65,0.06166219839142103,18.0875,0.09467864547339336,-21.535
1309,台達化,20200810,18.7,18.7,17.05,0.096774193548387,0,9.6774193548387,20200810,18.7,1.1229946524064174,-0.0882352941176469,18.15,26.46,66.06,0.1889,0.9538,1.1461,1.0794,86.78,81.04,5.739999999999995,84.57,82.08,2.489999999999995,11.876,17.354,70.724,86.252,66.138,24.149,16.215,7.659999999999999,17.686,101.675,0.0,0.02941176470588239,81.08,67.03,145655.0,0.635,0.142,0.5495,0.8088,1.518,3.177,17.15,0.09037900874635574,16.1025,0.16131035553485484,-15.84
1315,達新,20200219,56.3,56.3,54.1,0.0406654343807762,0,4.066543438077626,20200219,56.3,0.1349911190053286,-0.2877442273534635,49.9,15.8,57.67,0.2893,0.9831,0.6142,0.3336,79.99,73.76,6.22999999999999,75.03,73.05,1.980000000000004,7.315,9.305,18.602,67.989,95.154,6.564,9.306000000000001,-0.7599999999999989,-3.359,52.298,0.0,0.1136767317939609,86.57,85.13,56057.9,2.662,0.975,1.3276,2.849,2.4956,7.3988,53.74,0.047636769631559266,49.9825,0.12639423798329405,-12.64
1325,恆大,20200204,29.7,29.7,28.35,0.0476190476190475,0,4.761904761904754,20200204,29.7,6.272727272727273,-0.1481481481481481,19.9,76.42,86.04,0.2862,-0.793,-0.7916,-0.3045,94.31,85.12,9.189999999999998,88.53,73.92,14.61,50.59,76.255,90.393,79.027,69.44,71.676,76.255,40.825,69.66199999999999,86.012,0.0,0.32996632996633,72.69,45.8,112330.1,2.155,0.974,3.3081,3.6342,2.7522,2.0439,24.79,0.19806373537716823,19.3525,0.5346854411574732,-31.325
1336,台翰,20200914,21.25,21.25,19.15,0.1096605744125327,0,10.966057441253271,20200914,21.25,0.2752941176470589,-0.2447058823529411,20.2,25.31,39.73,0.1254,0.0933,0.2486,0.6499,70.95,61.73,9.220000000000006,84.24,85.33,-1.0900000000000034,17.383,26.493,24.872,34.665,31.037,26.433,26.315,21.485,29.016,29.833,0.0,0.049411764705882384,78.52,67.65,109624.0,0.746,0.262,1.4901,1.1418,0.9874,1.1046,18.34,0.15866957470010906,17.0175,0.2487145585426768,-17.22
1339,昭輝,20200103,57.0,57.0,54.2,0.051660516605166,0,5.1660516605166,20200103,57.0,0.0,-0.4833333333333333,56.6,18.23,43.98,0.193,0.7424,0.6856,0.344,84.63,82.04,2.589999999999989,79.12,67.95,11.170000000000002,3.202,16.605,18.24,46.85,42.785,21.625,16.417,-0.7880000000000003,16.541,55.82,0.0,0.007017543859649098,81.13,68.77,83987.1,2.034,0.432,1.2076,2.9169,3.2278,4.7275,54.56,0.044721407624633384,50.5825,0.12687194187713136,-6.9399999999999995
