,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
1201,味全,20130912,59.6,,,0.008389261744966443,-0.22986577181208057,286774.0,13.015,11.725,1.290000000000001,25.71,30.15,30.43,26.54,0.264,5.51,32.98,0.1792,1.6669,1.1198,0.9534,59.31,65.42,70.88,70.21,-0.343,-0.503,13.538,26.028,60.199,0.6700000000000017,-6.109999999999999,3.571,-0.9899999999999998,40.9,-2.642,-2.403,-1.902000000000001,4.148,60.629,-0.04799999999999999,-0.6099999999999994,-0.1700000000000017,-8.240000000000002,1.509999999999998,0.4572127139364304
1216,統一,20130912,58.3,,,0.0,-0.17152658662092626,789429.0,5.05,6.995,-1.9450000000000003,23.1,26.33,23.88,21.61,0.216,4.82,12.71,0.0877,1.2749,0.6331,0.7464,94.68,90.33,37.12,35.49,4.176,1.552,8.827,4.295,20.184,1.6299999999999955,4.3500000000000085,5.626,1.0650000000000004,55.0,4.574,-1.4209999999999998,-8.702,10.667,-7.504999999999999,-0.05500000000000002,7.9999999999999964,0.12000000000000455,-8.729999999999997,9.689999999999998,0.05999999999999995
1305,華夏,20130912,17.0,,,0.18823529411764703,-0.15000000000000005,43874.0,5.99,14.385000000000002,-8.395000000000001,29.09,31.1,32.24,32.77,0.326,-4.8,15.34,0.1513,1.8221,0.6945,0.8575,27.4,34.3,33.24,50.1,-5.745,-15.36,0.197,20.614,34.143,-16.86,-6.899999999999999,-11.286,-15.847,16.35,-6.36,-26.525,16.178,-16.814,20.84,-0.125,-13.049999999999997,-9.5,-3.099999999999998,-1.3599999999999994,0.039755351681957096
1310,台苯,20130912,18.8,,,0.3351063829787234,-0.09042553191489358,95694.0,10.235,36.269999999999996,-26.034999999999997,41.81,45.46,43.72,44.64,0.445,6.5,60.29,0.2781,1.901,0.8355,1.1075,28.43,41.23,67.31,76.74,-6.586,-10.927,39.808,103.295,75.758,-9.429999999999993,-12.799999999999997,-6.853,-11.414,16.25,-10.26,-33.459,122.524,-6.131,68.41499999999999,0.08400000000000002,-12.39,-5.140000000000001,-3.6499999999999986,-4.119999999999997,0.15692307692307697
1312,國喬,20131008,24.55,,,0.04684317718940931,-0.27494908350305497,705257.0,4.625,29.255,-24.63,38.02,34.84,37.93,27.32,0.271,23.2,51.99,0.18,0.8943,1.0166,0.7947,88.67,80.97,90.88,85.03,12.954,18.944,33.776,66.585,60.596,5.849999999999994,7.700000000000003,21.534,18.831,24.0,5.104000000000001,11.607,69.03899999999999,9.170000000000002,39.48,-0.062,7.789999999999992,4.010000000000005,6.440000000000005,-1.5499999999999972,0.022916666666666696
1319,東陽,20130912,45.45,,,0.11111111111111104,-0.09130913091309142,211264.0,10.485,16.145,-5.66,31.23,33.73,32.55,27.54,0.274,15.5,51.11,0.1703,0.9759,0.9118,0.9408,88.79,79.95,83.36,78.81,7.725,7.604,34.589,59.857,53.808,4.549999999999997,8.840000000000003,11.678,7.117000000000001,44.3,5.983,-0.23899999999999988,66.623,16.921,49.338,-0.05099999999999999,11.450000000000003,4.079999999999998,-4.449999999999999,5.089999999999996,0.02595936794582406
1321,大洋,20130912,34.0,,,0.30588235294117644,-0.014705882352941176,13467.0,13.725,21.69,-7.965000000000002,31.92,30.43,33.67,37.53,0.372,-5.95,12.46,0.0436,1.2855,1.2162,0.9569,66.82,63.42,22.29,24.48,-0.244,-4.951,-13.408,23.608,9.674,-2.1900000000000013,3.3999999999999915,-0.877,-5.438,32.25,-1.882,-0.2519999999999998,29.916,-48.783,-31.639000000000003,0.135,3.599999999999998,-0.5799999999999983,3.200000000000003,-18.54,0.05426356589147287
1323,永裕,20130912,44.25,,,0.10734463276836158,-0.1322033898305085,71541.0,13.149999999999999,6.215,6.934999999999999,61.59,59.38,53.04,34.94,0.346,25.89,79.26,0.2954,1.4881,0.4484,0.7969,61.47,66.22,79.55,78.46,-1.259,-2.114,83.464,99.965,102.441,1.0900000000000034,-4.75,1.96,-2.601,27.6,-5.427,-51.092999999999996,100.623,74.037,82.123,0.03899999999999998,1.7399999999999949,1.0699999999999932,10.690000000000005,26.75,0.6032608695652173
1434,福懋,20131021,35.6,,,0.09269662921348307,-0.12640449438202248,252545.0,-4.705,-8.445,3.74,35.8,27.08,24.19,20.15,0.2,18.22,25.87,0.0752,1.7357,0.9624,0.6836,67.31,70.21,87.16,82.05,2.322,18.106,20.694,23.046,13.72,5.109999999999999,-2.8999999999999915,20.666,18.086,35.15,3.0940000000000003,14.763000000000002,32.745,17.131,5.57,0.014000000000000012,6.170000000000002,4.609999999999999,22.809999999999995,8.0,0.012802275960170778
1440,南紡,20131008,23.8,,,0.0,-0.14285714285714293,1383921.0,5.84,0.82,5.02,48.45,36.76,31.46,25.01,0.248,40.25,55.15,0.1636,0.7757,0.5744,0.7671,89.28,92.77,87.92,85.76,19.184,35.222,54.172,47.382,48.157,2.1599999999999966,-3.489999999999995,37.812,35.108999999999995,23.7,12.310000000000002,26.054000000000002,49.851,53.989999999999995,44.468999999999994,-0.129,-2.6599999999999966,1.2199999999999989,31.840000000000003,17.499999999999996,0.004219409282700482
