股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
2312,金寶,20191217,13.8,13.8,12.55,0.099601593625498,0,9.9601593625498,20191217,13.8,0.0797101449275362,-0.3673913043478261,13.1,18.33,26.97,0.1072,1.6016,1.0831,0.465,79.57,73.52,6.049999999999997,83.85,79.04,4.809999999999988,6.577,15.487,17.806,23.19,15.156,20.444,15.483999999999998,4.471,17.86,30.301000000000002,0.0,0.05072463768115949,69.63,56.52,115199.2,0.331,0.083,0.4707,0.443,0.5573,0.6482,12.63,0.09263657957244655,12.095,0.1409673418768086,-9.465
2316,楠梓電,20190415,23.1,23.1,21.7,0.0645161290322581,0,6.451612903225816,20190415,23.1,1.0259740259740258,-0.1341991341991342,23.0,21.91,36.95,0.1386,2.3713,1.3486,1.1863,67.21,59.06,8.149999999999991,86.07,82.51,3.559999999999988,6.129,6.014,30.087,48.346,36.747,10.194,6.014000000000001,6.901999999999999,-13.989,51.809,0.0,0.004329004329004391,71.07,51.93,146027.6,0.645,-0.051,0.6437,0.5274,2.3935,2.4865,21.44,0.07742537313432836,21.21,0.08910891089108913,-12.685
2330,台積電,20190419,269.5,269.5,263.5,0.0227703984819734,0,2.2770398481973437,20190419,269.5,0.0630797773654916,-0.1576994434137291,268.0,11.71,13.73,0.0513,1.7749,1.7925,1.4516,85.1,87.67,-2.5700000000000074,88.78,86.8,1.980000000000004,3.45,5.64,9.54,1.499,12.148,9.979,5.638999999999999,2.162,4.164999999999999,-8.131,0.0,0.0055658627087198514,63.04,51.28,7095318.55,6.08,1.104,3.747,7.0931,12.2067,11.6,260.6,0.03415195702225624,250.725,0.07488283976468245,-14.46
2368,金像電,20191122,17.25,17.25,16.0,0.078125,0,7.8125,20191122,17.25,1.0463768115942027,-0.217391304347826,17.2,11.09,21.73,0.1126,1.0039,1.7149,1.3907,75.15,66.39,8.760000000000005,56.89,57.31,-0.4200000000000017,8.032,8.374,9.781,32.945,12.236,10.997,8.365,2.266,12.52,53.089,0.0,0.0028985507246377224,70.01,59.08,381183.5,0.359,0.214,0.5054,0.7407,0.6428,1.3333,15.79,0.09246358454718182,14.8075,0.16495019415836576,-4.1
2419,仲琦,20191218,28.4,28.4,27.5,0.0327272727272726,0,3.272727272727268,20191218,28.4,0.0369718309859155,-0.4823943661971831,24.9,43.93,41.12,0.1051,2.8364,0.963,0.6217,95.52,92.73,2.789999999999992,81.67,64.5,17.17,33.497,42.336,32.161,27.473,28.345,46.842,42.333999999999996,30.791,45.791,28.817999999999998,0.0,0.12323943661971831,48.07,41.56,90525.3,1.612,0.813,2.7681,2.7043,1.8498,1.4464,24.68,0.15072933549432735,20.74,0.3693346190935391,-26.645000000000003
2467,志聖,20190403,32.0,32.0,30.0,0.0666666666666666,0,6.666666666666667,20190403,32.0,0.125,-0.1734375,31.9,14.72,20.59,0.1083,0.1698,0.6155,0.85,73.07,61.8,11.269999999999996,83.82,77.72,6.099999999999994,7.149,12.074,12.477,23.142,26.824,15.108,12.074000000000002,6.043,15.399000000000001,19.047,0.0,0.0031250000000000444,70.97,53.21,45350.05,0.55,0.095,0.9127,0.9388,1.3725,1.6474,30.3,0.056105610561056084,29.3325,0.09094008352510016,-5.41
2501,國建,20190328,23.95,23.95,22.4,0.0691964285714286,0,6.91964285714286,20190328,23.95,0.2672233820459291,-0.173277661795407,22.95,16.01,33.03,0.2154,-0.551,0.2136,0.5798,79.11,64.82,14.290000000000006,86.91,79.26,7.6499999999999915,12.635,13.765,11.484,34.162,69.254,15.181,13.764999999999999,15.155999999999999,16.258,9.024999999999999,0.0,0.04175365344467641,91.32,84.15,35628.6,0.382,0.122,0.9621,0.6622,0.7974,1.113,22.22,0.07785778577857788,21.4875,0.1146015125072716,-8.580000000000002
2537,聯上發,20191230,11.75,11.75,10.65,0.1032863849765257,0,10.328638497652578,20191230,11.75,0.0,-0.5268085106382979,11.2,24.61,46.01,0.1996,1.0529,0.5228,0.2543,83.54,86.65,-3.1099999999999994,74.46,63.83,10.629999999999995,10.17,26.8,19.293,39.788,54.601,31.707,26.612000000000002,0.10200000000000031,34.238,35.522999999999996,0.0,0.04680851063829793,70.64,66.17,32270.1,0.6,0.215,0.4099,0.9278,0.7033,0.8636,10.65,0.10328638497652579,9.2725,0.2671879212725801,-72.505
2612,中航,20190722,40.65,40.65,38.4,0.05859375,0,5.859375,20190722,40.65,0.008610086100861,-0.2890528905289053,37.65,30.28,34.3,0.1636,0.4557,0.8303,0.7011,88.71,82.95,5.759999999999991,88.56,75.65,12.909999999999997,21.479,33.011,39.082,25.638,46.453,34.314,30.611,22.944,35.458000000000006,8.575000000000003,0.0,0.07380073800738007,62.54,45.85,56923.35,1.568,0.545,2.4107,1.8329,1.7463,1.7605,36.44,0.11553238199780463,34.1825,0.18920500255978942,-1.9900000000000002
2617,台航,20190722,23.95,23.95,23.5,0.0191489361702127,0,1.9148936170212731,20190722,23.95,0.0,-0.2651356993736951,23.45,19.53,24.37,0.1725,0.6019,0.6329,0.7016,89.46,89.09,0.36999999999999034,90.09,82.06,8.030000000000001,10.903,19.616,28.156,22.536,42.353,20.918,17.215,8.912,22.345,6.046000000000003,0.0,0.020876826722338204,56.81,45.02,44827.35,0.723,0.232,0.7954,1.0776,1.0309,1.1976,22.42,0.06824264049955385,20.905,0.14565893326955265,-4.0
2707,晶華,20190610,177.5,177.5,168.5,0.0534124629080118,0,5.341246290801187,20190610,177.5,0.1492957746478873,-0.1549295774647887,175.0,15.17,24.62,0.089,0.6601,0.3854,0.2004,88.31,80.72,7.590000000000003,91.36,87.44,3.9200000000000017,9.616,15.15,26.866,16.81,28.966,13.782,15.14,9.964,12.751000000000001,6.648999999999999,0.0,0.014084507042253521,82.25,61.9,53918.9,2.818,0.918,6.1644,4.8839,8.8555,10.7916,166.5,0.06606606606606606,160.65,0.10488639900404602,-6.375
2801,彰銀,20190524,19.25,19.25,19.0,0.0131578947368421,0,1.3157894736842104,20190524,19.25,0.2467532467532467,-0.0129870129870129,19.2,4.76,8.77,0.0781,0.5304,0.4233,0.5769,86.36,72.37,13.989999999999995,66.82,61.68,5.1399999999999935,5.17,11.547,4.866,0.726,20.761,5.206,11.545000000000002,0.7190000000000003,14.631,-17.567,0.0,0.0025974025974026343,72.96,62.18,162600.9,0.156,0.094,0.08,0.3816,0.2502,0.3939,19.04,0.011029411764705928,18.44,0.04392624728850318,-6.9350000000000005
2885,元大金,20190121,16.5,16.5,16.25,0.0153846153846153,0,1.5384615384615383,20190121,16.5,0.1484848484848484,-0.0151515151515151,16.4,6.86,15.51,0.1136,0.7768,0.7294,0.8037,97.05,93.72,3.3299999999999983,82.97,69.3,13.670000000000002,2.564,7.073,11.788,31.76,31.637,9.272,7.074,1.858,8.355,29.758000000000003,0.0,0.0060606060606061465,83.36,77.44,285153.45,0.229,0.092,0.1158,0.4911,0.3752,0.4633,16.31,0.011649294911097565,15.595,0.05803142032702785,-12.11
2903,遠百,20190625,20.15,20.15,19.5,0.0333333333333332,0,3.3333333333333264,20190625,20.15,0.3449131513647644,-0.0322580645161289,20.1,16.4,20.0,0.0455,0.1008,0.1985,0.5372,90.57,81.96,8.61,88.11,80.7,7.409999999999997,8.868,10.296,20.531,17.068,9.673,13.96,9.409,8.205,-2.7330000000000005,21.269000000000002,0.0,0.0024813895781636308,67.12,49.47,66650.65,0.488,0.146,0.6234,0.7057,0.8499,0.8777,19.18,0.05057351407716365,18.1425,0.11065178448394657,-3.2249999999999996
3037,欣興,20190304,26.25,26.25,24.2,0.0847107438016529,0,8.471074380165293,20190304,26.25,0.6114285714285713,-0.0780952380952381,25.35,15.36,41.03,0.1581,-0.5806,0.4387,0.9032,67.91,57.5,10.409999999999997,77.01,67.24,9.77000000000001,7.32,12.462,13.767,51.12,41.655,16.667,12.462000000000002,6.155,13.671,58.711,0.0,0.03428571428571423,81.77,67.54,750866.15,0.596,0.142,1.0101,1.1461,1.2861,2.9275,24.46,0.07318070318887977,23.41,0.121315677061085,-3.4850000000000003
3047,訊舟,20190513,12.75,12.75,12.05,0.0580912863070538,0,5.809128630705388,20190513,12.75,0.0,-0.2117647058823528,11.9,14.03,26.02,0.1803,2.2484,0.7827,1.1162,79.14,75.91,3.230000000000004,79.19,74.97,4.219999999999999,9.223,12.741,20.236,34.937,50.042,10.455,12.741,1.830000000000001,10.411,21.931999999999995,0.0,0.06666666666666664,71.6,59.42,49091.6,0.321,0.066,0.3536,0.4363,0.7526,0.8977,12.05,0.05809128630705388,11.4825,0.11038536903984325,-4.2749999999999995
3049,和鑫,20190408,14.2,14.2,13.45,0.0557620817843866,0,5.576208178438662,20190408,14.2,0.1830985915492959,-0.1690140845070421,13.9,54.12,74.64,0.2717,1.2021,1.4059,1.1145,86.23,69.61,16.620000000000005,90.34,83.69,6.650000000000006,19.367,22.472,81.055,98.695,77.694,27.928,22.472,6.290000000000001,-13.509999999999998,105.692,0.0,0.02112676056338021,81.15,64.9,282874.65,0.702,0.204,1.1952,0.9365,1.7433,1.723,12.28,0.15635179153094464,11.13,0.27583108715184174,-6.674999999999999
3176,基亞,20190412,88.8,88.8,80.1,0.1086142322097378,0,10.861423220973789,20190412,88.8,0.0,-0.3423423423423423,81.4,31.4,89.94,0.3753,-1.7696,-0.8925,0.3855,83.15,75.1,8.050000000000011,56.45,58.5,-2.049999999999997,30.697,17.385,31.912,102.925,107.796,21.851,17.384999999999998,27.902,4.607000000000001,96.551,0.0,0.08333333333333325,78.26,67.8,130810.75,3.516,2.49,7.7,7.0534,6.3199,10.9499,72.84,0.21911037891268526,63.105,0.40717851200380323,-24.675
3191,和進,20190918,43.5,43.5,38.0,0.1447368421052631,0,14.473684210526317,20190918,43.5,0.3839080459770115,-0.2379310344827586,26.45,81.21,115.78,0.3284,-0.8871,-0.6055,0.2859,90.3,92.79,-2.490000000000009,87.35,82.54,4.809999999999988,11.918,74.43,127.337,104.592,108.105,79.31,74.08800000000001,-28.022,47.27600000000001,99.693,0.0,0.3919540229885058,73.24,60.43,30847.65,4.487,1.506,2.1015,6.1246,5.5377,4.3033,36.81,0.18174409127954352,27.165,0.6013252346769741,-16.465
3390,旭軟,20190410,27.8,27.8,27.1,0.025830258302583,0,2.5830258302583,20190410,27.8,0.0035971223021581,-0.2607913669064748,27.6,21.08,23.12,0.1359,0.7353,0.822,0.6658,88.28,79.84,8.439999999999998,86.67,75.92,10.75,-0.048,9.496,18.362,17.405,21.129,15.612,9.496,-10.336,0.5549999999999997,17.389000000000003,0.0,0.007194244604316521,61.01,45.62,42800.35,0.927,0.282,0.8924,1.3048,1.8263,1.6258,26.69,0.041588609966279486,24.6,0.1300813008130081,-37.82
4908,前鼎,20191018,33.6,33.6,31.9,0.0532915360501568,0,5.329153605015683,20191018,33.6,0.9583333333333331,-0.3348214285714285,30.65,33.44,50.05,0.2123,1.738,1.2519,0.9493,85.47,68.57,16.900000000000006,86.55,80.38,6.170000000000002,25.824,28.7,44.077,34.327,88.609,30.994,28.515,26.164,21.975,-5.828000000000003,0.0,0.08779761904761912,80.1,69.77,29817.15,1.27,0.635,2.6588,2.2818,2.196,2.0195,30.24,0.11111111111111122,27.055,0.24191461836998712,-1.6300000000000001
4958,臻鼎-KY,20190212,84.9,84.9,81.0,0.0481481481481482,0,4.814814814814822,20190212,84.9,0.3957597173144875,-0.0459363957597173,84.8,5.88,18.61,0.1661,0.9566,1.0025,1.1657,81.86,81.95,-0.09000000000000341,64.69,61.02,3.6699999999999946,2.764,5.95,18.08,22.649,44.353,9.416,5.949,2.642,11.167,-2.751999999999999,0.0,0.0011778563015313135,78.62,70.7,416655.45,0.722,0.677,1.8687,2.6141,3.4635,4.9965,79.8,0.06390977443609033,76.645,0.10770435122969547,-39.510000000000005
4973,廣穎,20191218,26.75,26.75,25.0,0.07,0,7.000000000000001,20191218,26.75,0.3046728971962616,-0.2728971962616823,26.15,34.55,60.18,0.2545,2.2661,0.0485,0.4539,72.96,60.09,12.86999999999999,77.09,68.36,8.730000000000004,14.498,9.81,45.061,52.818,67.546,14.316,9.808,16.151,-25.062999999999995,47.852999999999994,0.0,0.02242990654205613,81.69,74.57,44589.35,0.854,0.086,1.8783,1.152,2.6999,2.303,23.45,0.14072494669509597,22.7475,0.17595340147268937,-7.890000000000001
5203,訊連,20190904,105.0,105.0,101.0,0.0396039603960396,0,3.96039603960396,20190904,105.0,0.2619047619047619,-0.1228571428571429,85.0,26.78,44.29,0.1595,-0.235,-0.0368,0.3782,81.98,79.08,2.9000000000000057,87.22,84.38,2.8400000000000034,8.732,26.04,45.464,48.707,46.167,27.066,25.316,0.5109999999999992,17.948,49.410000000000004,0.0,0.19047619047619047,82.86,72.18,36880.35,4.69,1.321,4.376,5.6127,6.4204,6.831,97.22,0.08002468627854352,89.125,0.17812061711079943,-19.56
5340,建榮,20190227,25.85,25.85,22.0,0.175,0,17.500000000000007,20190227,25.85,0.8955512572533848,-0.1818181818181819,15.4,65.63,90.11,0.4119,0.7918,0.7426,0.9805,87.89,88.81,-0.9200000000000017,83.43,79.94,3.490000000000009,14.57,50.433,100.265,61.654,132.655,55.034,50.434,-6.4289999999999985,25.246,18.187000000000005,0.0,0.4042553191489362,69.07,62.88,41592.75,2.246,0.764,1.3923,2.9821,2.9015,2.2923,21.84,0.18360805860805868,17.0925,0.512359221880942,-12.510000000000002
5439,高技,20190401,54.1,54.1,52.3,0.0344168260038241,0,3.4416826003824177,20190401,54.1,0.0739371534195933,-0.2634011090573013,53.3,22.21,32.62,0.1816,1.2743,1.0323,1.1147,82.53,85.26,-2.730000000000004,82.21,74.49,7.719999999999999,3.463,24.811,27.323,42.983,33.159,27.251,24.811,-5.3500000000000005,26.918,47.221999999999994,0.0,0.014787430683918747,71.68,56.92,223122.7,2.53,0.534,0.2332,4.5097,3.7941,5.102,52.04,0.039584934665641856,46.495,0.16356597483600396,-5.265
5469,瀚宇博,20190725,35.5,35.5,34.5,0.0289855072463768,0,2.898550724637681,20190725,35.5,0.3267605633802817,-0.047887323943662,35.2,19.04,37.24,0.161,0.8255,1.5849,1.7948,90.76,86.53,4.230000000000004,88.14,74.77,13.370000000000005,9.55,18.245,13.117,43.603,29.713,20.437,16.0,4.097,13.759,50.078,0.0,0.008450704225352032,75.88,63.35,178281.4,1.126,0.343,1.0539,1.037,1.5835,2.8012,33.82,0.049674748669426366,32.39,0.0960172892868169,-1.925
5488,松普,20190415,11.85,11.85,10.85,0.0921658986175115,0,9.216589861751151,20190415,11.85,0.0759493670886076,-0.3485232067510548,10.9,39.22,41.94,0.1305,3.6331,1.0745,0.4193,87.55,86.33,1.2199999999999989,85.89,74.08,11.810000000000002,7.525,44.316,40.627,36.998,28.789,48.496,44.316,2.6980000000000004,47.024,41.150999999999996,0.0,0.08016877637130795,70.3,49.7,28004.35,0.727,0.16,0.414,1.2779,1.0717,0.8077,11.11,0.06660666066606663,9.604,0.2338608912952937,-18.2
5820,日盛金,20190508,10.3,10.3,10.15,0.0147783251231527,0,1.4778325123152742,20190508,10.3,0.0970873786407767,-0.1048543689320388,10.25,8.52,13.17,0.0984,-0.486,0.0165,0.3036,93.52,84.17,9.349999999999994,78.91,67.54,11.36999999999999,4.78,5.965,3.278,1.818,21.528,7.106,5.965,-3.4210000000000003,7.823,-15.947999999999999,0.0,0.004854368932038904,70.13,57.86,47878.95,0.174,0.089,0.1137,0.4254,0.2676,0.335,10.122,0.0175854574194824,9.4955,0.08472434310989425,-0.2400000000000002
5880,合庫金,20190227,19.1,19.1,18.95,0.007915567282322,0,0.7915567282322014,20190227,19.1,0.1125654450261779,-0.0157068062827225,19.0,5.47,10.75,0.0892,0.353,0.3424,0.4539,98.79,95.98,2.8100000000000023,94.95,88.86,6.090000000000003,0.416,-1.357,1.636,10.756,24.447,3.243,-1.3569999999999998,1.143,-3.016,-0.5519999999999996,0.0,0.005235602094240912,74.1,68.79,189818.9,0.188,0.015,0.1,0.1874,0.4505,0.4457,18.95,0.007915567282322013,18.6725,0.02289463114205393,-9.0
5905,南仁湖,20191031,13.65,13.65,12.2,0.1188524590163935,0,11.885245901639353,20191031,13.65,0.183150183150183,-0.5106227106227107,9.18,43.07,68.81,0.2752,0.478,0.4258,0.3519,89.22,89.77,-0.5499999999999972,84.47,71.6,12.870000000000005,6.627,40.6,34.897,79.288,98.349,45.485,40.579,-18.085,31.578000000000003,72.102,0.0,0.32747252747252753,71.48,67.98,35235.8,0.957,0.191,0.3696,1.2556,1.3399,1.071,12.38,0.10258481421647815,10.7355,0.2714824647198547,-8.115
6125,廣運,20190412,14.25,14.25,13.05,0.0919540229885056,0,9.195402298850569,20190412,14.25,0.1929824561403508,-0.0947368421052631,13.3,39.8,40.61,0.1491,-5.4927,-1.0923,0.4712,82.92,74.31,8.61,84.78,77.15,7.6299999999999955,22.101,41.711,49.714,53.235,26.366,46.178,41.711999999999996,24.823999999999998,45.367999999999995,67.197,0.0,0.06666666666666661,65.3,44.23,37620.25,0.596,0.152,1.0254,1.0752,1.047,0.8944,12.41,0.1482675261885576,11.2585,0.26571035217835415,-29.939999999999998
6138,茂達,20191025,74.2,74.2,69.9,0.0615164520743919,0,6.151645207439194,20191025,74.2,0.1159029649595686,-0.3787061994609164,74.1,15.79,21.0,0.0284,2.3107,1.5847,1.1381,72.4,70.63,1.7700000000000102,81.4,82.2,-0.7999999999999972,0.268,10.518,15.453,14.705,34.204,14.403,10.498000000000001,-11.305,6.024000000000001,3.737,0.0,0.001347708894878821,60.98,54.92,121011.8,2.133,0.609,1.3167,3.2547,3.6486,3.2637,68.12,0.08925425719318845,64.015,0.1591033351558229,-12.375
6213,聯茂,20190314,79.7,79.7,74.0,0.077027027027027,0,7.702702702702706,20190314,79.7,0.8820577164366373,-0.0715181932245922,79.0,32.16,28.09,0.1073,0.1082,1.4678,1.5931,76.38,61.55,14.829999999999998,87.4,84.95,2.450000000000003,16.634,16.752,40.089,29.459,19.828,19.325,16.752,18.524,-2.9410000000000025,36.819,0.0,0.008782936010037677,67.34,52.05,380554.0,2.931,0.174,3.665,2.8129,8.1387,9.4806,71.5,0.11468531468531472,68.965,0.15565866744000578,-9.015
6219,富旺,20191025,16.8,16.8,15.4,0.0909090909090909,0,9.090909090909092,20191025,16.8,0.1339285714285714,-0.25,15.8,22.53,20.94,0.1422,1.2084,0.4763,0.4858,86.08,79.83,6.25,68.25,55.05,13.200000000000003,12.067,20.358,10.253,-10.328,30.942,24.242,20.337,4.884,20.026,-52.111000000000004,0.0,0.05952380952380952,41.47,43.54,37350.0,0.478,0.23,0.5105,1.0293,1.026,1.5092,15.42,0.08949416342412457,13.9225,0.20667983479978463,-3.0600000000000023
6274,台燿,20190701,133.5,133.5,128.5,0.0389105058365758,0,3.891050583657588,20190701,133.5,0.149812734082397,-0.1647940074906367,128.0,12.81,26.12,0.221,2.2853,2.6355,1.6323,68.13,60.07,8.059999999999995,80.49,70.26,10.22999999999999,7.154,12.591,18.267,34.429,25.168,16.372,11.46,6.552,7.867999999999999,38.346000000000004,0.0,0.04119850187265917,82.43,70.28,295039.05,2.425,0.674,4.1665,4.374,5.1555,10.6861,123.8,0.07835218093699518,119.925,0.11319574734208883,-2.23
6472,保瑞,20190717,167.5,167.5,164.0,0.0213414634146341,0,2.1341463414634148,20190717,167.5,0.3552238805970149,-0.1820895522388059,166.5,15.5,32.43,0.2074,0.8386,0.6593,1.1709,85.71,75.62,10.08999999999999,84.9,77.41,7.490000000000009,6.774,13.547,19.974,35.874,20.119,16.376,11.089000000000002,2.935,10.71,44.381,0.0,0.005970149253731343,82.25,69.02,75353.55,2.269,0.714,5.5082,6.9019,7.1608,12.3132,161.1,0.039726877715704566,151.725,0.10397100016477183,-6.585
