,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
2330,台積電,20121128,96.1,,,0.21227887617065563,0.0,6054404.0,31.305,34.625,-3.3200000000000003,17.39,18.93,18.82,23.64,0.236,8.7,19.29,0.1028,0.9587,0.8418,0.9378,89.85,80.3,89.97,84.21,1.079,5.634,15.392,17.677,27.34,5.760000000000005,9.549999999999997,9.851,5.633000000000001,78.3,0.08399999999999996,-2.391,9.357999999999999,11.939,-8.538999999999998,0.002999999999999975,9.25,4.859999999999999,-4.789999999999999,1.1499999999999986,0.22733077905491697
2355,敬鵬,20121128,32.5,,,0.2553846153846153,-0.0630769230769231,25582.0,0.0050000000000003375,22.155,-22.150000000000002,34.17,30.91,30.27,30.91,0.307,-2.4,18.15,0.2219,0.9629,0.7813,0.8978,64.85,50.64,43.43,37.67,-1.017,2.582,-9.254,25.022,71.137,5.759999999999998,14.209999999999994,6.799,2.5810000000000004,30.0,2.161,6.792,-11.175000000000004,-47.977,73.745,0.045999999999999985,10.520000000000003,4.719999999999999,7.740000000000002,3.1099999999999994,0.08333333333333333
2357,華碩,20121128,315.0,,,0.2126984126984127,0.0,858784.0,10.86,-4.484999999999999,15.344999999999999,17.19,20.73,25.44,33.36,0.331,1.02,16.84,0.1835,0.4468,0.4883,1.165,49.66,46.65,67.45,67.87,-4.081,-3.248,13.898,10.877,60.424,-0.4200000000000017,3.009999999999998,0.969,-3.249,311.0,-3.8020000000000005,-9.113,-29.577999999999996,12.535,48.953,-0.05499999999999999,4.960000000000001,1.980000000000004,-7.259999999999998,-10.45,0.012861736334405145
2382,廣達,20121130,73.8,,,0.0,-0.22628726287262868,1351390.0,-7.005,-3.185,-3.82,26.94,31.48,30.0,33.64,0.334,0.45,3.49,0.0807,1.0925,1.2902,1.1079,78.5,70.33,41.14,35.02,-0.507,3.503,-8.038,-5.195,20.589,6.119999999999997,8.170000000000002,9.282,3.503,73.0,-1.718,9.309000000000001,-30.232,-11.16,-3.8480000000000025,-0.023999999999999966,8.910000000000004,3.0600000000000023,-1.6999999999999993,1.6999999999999993,0.010958904109589003
2395,研華,20121128,108.5,,,0.4470046082949309,0.0,49572.0,9.965,12.83,-2.865,31.13,34.88,30.63,27.09,0.27,-0.42,11.07,0.117,0.3305,0.2882,0.6728,52.28,51.84,43.55,49.73,-6.27,-2.796,3.399,8.446,30.867,-6.18,0.4399999999999977,1.422,-2.7960000000000003,102.0,-7.265,-9.307,-9.435,-2.652,0.26399999999999935,-0.011999999999999955,-2.8100000000000023,-2.8000000000000043,-6.790000000000003,16.930000000000003,0.06372549019607843
2514,龍邦,20121210,24.0,,,0.5479166666666666,-0.1645833333333333,246152.0,4.545,19.68,-15.135,34.5,30.0,28.9,32.16,0.318,18.43,56.87,0.2971,0.3356,0.5174,0.8819,82.79,79.91,84.72,82.85,7.264,13.088,37.946,80.312,109.99,1.8700000000000045,2.8800000000000097,17.424,13.088,20.0,-1.4479999999999995,7.613999999999999,66.517,6.890999999999998,103.607,-0.020000000000000018,-3.950000000000003,-0.6400000000000006,10.0,1.1700000000000017,0.2
3034,聯詠,20121128,117.0,,,0.3504273504273504,-0.04700854700854701,491521.0,24.985,9.47,15.514999999999999,29.98,29.36,32.85,32.85,0.326,7.37,29.19,0.1722,1.0574,1.133,1.0839,75.39,64.44,73.48,73.09,0.135,3.764,23.333,32.055,56.795,0.39000000000000057,10.950000000000003,7.981,3.763,113.0,0.933,-6.118,16.936999999999998,12.834999999999999,55.004000000000005,-0.034999999999999976,13.71,3.5,0.39000000000000057,-5.57,0.035398230088495575
3045,台灣大,20121128,104.5,,,0.16267942583732056,-0.0430622009569378,703590.0,6.880000000000001,9.559999999999999,-2.679999999999998,19.0,23.89,25.05,19.71,0.197,-2.49,9.08,0.0617,-0.005,0.4644,0.1263,58.63,72.17,31.61,35.08,-6.792,-5.179,-4.278,8.94,11.181,-3.469999999999999,-13.54,-0.962,-5.18,98.3,-9.237,-8.906,16.463,-23.692,-37.751000000000005,0.007000000000000006,-0.8100000000000023,-1.0799999999999983,-9.600000000000001,-3.1099999999999994,0.06307222787385558
3265,台星科,20121228,39.3,,,0.15012722646310447,-0.0839694656488549,159477.0,19.97,4.045,15.924999999999999,37.19,34.0,31.56,41.16,0.408,16.86,24.9,0.283,1.7534,1.0834,1.1558,74.52,67.9,80.95,71.16,6.081,7.224,14.426,18.042,103.678,9.790000000000006,6.61999999999999,8.799,7.225,34.9,3.4770000000000003,-1.125,-50.798,11.985,116.726,-0.10200000000000004,5.730000000000004,5.289999999999992,7.789999999999999,9.829999999999998,0.1260744985673352
3454,晶睿,20121128,99.4,,,0.43863179074446673,-0.11167002012072443,40047.0,25.09,37.97,-12.879999999999999,23.23,26.64,25.92,42.61,0.425,4.05,13.92,0.1484,0.7626,0.747,1.0982,75.05,66.66,68.34,55.0,0.208,3.979,6.617,24.354,38.026,13.340000000000003,8.39,8.197,3.978999999999999,92.0,0.883,0.375,12.934999999999999,-9.314,-17.586999999999996,-0.0050000000000000044,19.550000000000004,9.399999999999999,-4.879999999999999,-1.620000000000001,0.08043478260869572
4904,遠傳,20121128,71.2,,,0.09129213483146068,-0.046348314606741534,638687.0,12.22,11.795,0.4250000000000007,17.73,19.1,18.69,26.15,0.26,0.6,11.81,0.1016,-0.1356,0.0853,0.2832,86.18,83.14,43.57,39.16,-3.168,-0.112,-4.916,2.49,17.892,4.410000000000004,3.0400000000000063,4.106,-0.1120000000000001,61.1,-3.878,-2.48,-8.246,-21.104,-41.248000000000005,0.04500000000000001,7.770000000000003,2.4299999999999997,-2.5500000000000007,-1.0700000000000003,0.16530278232405893
5347,世界,20121128,19.15,,,1.0156657963446478,-0.028720626631853638,159711.0,55.18,17.12,38.06,32.24,42.6,42.9,38.18,0.379,2.48,33.78,0.2609,0.585,0.5997,0.6717,39.29,52.54,74.4,78.59,-7.767,-4.487,29.642,23.97,77.143,-4.189999999999998,-13.25,-0.269,-4.487,18.45,-5.716,-17.756,-28.923000000000002,23.233999999999998,74.878,0.0030000000000000027,-4.4199999999999875,-0.5999999999999943,-21.64,7.5,0.037940379403794
5508,永信建,20121129,51.2,,,0.703125,-0.011718750000000028,21888.0,233.64,5.925000000000001,227.71499999999997,25.65,25.74,30.97,32.09,0.317,0.25,25.39,0.2272,1.0116,0.7101,0.6462,48.0,37.11,54.37,57.37,-2.537,-2.218,12.639,23.078,74.85,-3.0,10.89,3.59,-2.2190000000000003,51.0,1.4140000000000001,-9.385,-19.313,2.8229999999999986,51.02799999999999,0.069,4.479999999999997,0.7299999999999969,-0.21000000000000085,-6.07,0.003921568627451036
6147,頎邦,20121129,58.0,,,0.43620689655172407,-0.049999999999999975,429811.0,17.97,15.815,2.1549999999999994,31.34,26.2,27.37,38.53,0.383,16.12,46.73,0.286,0.4636,0.2869,0.9008,75.55,69.68,84.13,82.8,2.197,10.739,33.802,50.571,101.486,1.3299999999999983,5.86999999999999,16.547,10.738,57.5,-0.07699999999999996,-1.9659999999999993,27.124,17.298,122.28800000000001,-0.08899999999999997,4.810000000000002,1.2099999999999937,10.68,-4.52,0.008695652173913044
6176,瑞儀,20121128,132.0,,,0.03409090909090909,-0.19318181818181818,324678.0,87.22,132.82,-45.599999999999994,26.42,31.76,29.33,45.8,0.457,1.87,12.0,0.1684,0.6076,0.7377,1.5481,75.69,66.68,60.38,46.44,-0.068,1.025,3.409,1.967,51.224,13.940000000000005,9.009999999999991,5.242,1.024,121.0,0.518,-2.0820000000000003,-43.401,2.2969999999999997,-49.535000000000004,-0.08500000000000002,21.93,9.189999999999998,1.0300000000000011,-0.05999999999999872,0.09090909090909091
6269,台郡,20121128,120.0,,,0.05416666666666667,-0.26666666666666666,209615.0,69.12,37.245,31.875000000000007,31.43,36.96,35.57,48.41,0.483,-1.03,10.62,0.2273,0.8267,0.8145,1.3997,53.08,42.11,45.26,43.24,-3.178,-2.072,-6.121,9.913,71.878,2.019999999999996,10.969999999999999,2.146,-2.072,99.0,-3.326,-10.802,-48.657,-21.927,10.469000000000001,0.01200000000000001,5.229999999999997,1.2899999999999991,-0.08999999999999986,1.980000000000004,0.21212121212121213
