格式：一般總覽/3406/最近/1800/遞減/個股券商分點進出統計(top5)/日期/日////每一期,"表格欄位/代號種類^=^S^;^週期編號^=^D^;^AllCMenuIDs^=^M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517,M517^;^是否轉置^=^False^;^檢視方式^=^1^;^AllFields^=^近1日買超合計,近1日賣超合計,近1日買張合計,近1日賣張合計,近1日成交量合計,近1日籌碼集中度,近5日買超合計,近5日賣超合計,近5日買張合計,近5日賣張合計,近5日成交量合計,近5日籌碼集中度,近10日買超合計,近10日賣超合計,近10日買張合計,近10日賣張合計,近10日成交量合計,近10日籌碼集中度,近20日買超合計,近20日賣超合計,近20日買張合計,近20日賣張合計,近20日成交量合計,近20日籌碼集中度,近60日買超合計,近60日賣超合計,近60日買張合計,近60日賣張合計,近60日成交量合計,近60日籌碼集中度,近120日買超合計,近120日賣超合計,近120日買張合計,近120日賣張合計,近120日成交量合計,近120日籌碼集中度,近240日買超合計,近240日賣超合計,近240日買張合計,近240日賣張合計,近240日成交量合計,近240日籌碼集中度^;^MainTable^=^M517^;^ListType^=^日期^;^SelectDate^=^TOP 20^;^SelectCMenuID^=^M517|^;^SelectDate種類^=^1^;^AllFieldsNO^=^,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^;^自訂欄位公式^=^|||||||||||||||||||||||||||||||||||||||||^;^自訂欄位Where條件^=^|||||||||||||||||||||||||||||||||||||||||^;^多期數值處理方式^=^1^;^多欄指定個股方式^=^|||||||||||||||||||||||||||||||||||||||||^;^多欄指定個股^=^|||||||||||||||||||||||||||||||||||||||||^;^多欄指定群組名稱^=^|||||||||||||||||||||||||||||||||||||||||^;^欄位顯示狀態^=^1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1^;^欄位轉換日期方式^=^日^;^欄位排序方式^=^|||||||||||||||||||||||||||||||||||||||||^;^欄位採用各期最新^=^|||||||||||||||||||||||||||||||||||||||||^;^樣本表系統定義全部代號^=^^;^單項目比較欄位^=^^;^單項目比較欄位編號^=^^;^表格類型^=^",個股券商分點進出統計(top5).近1日買超合計/,個股券商分點進出統計(top5).近1日賣超合計/,個股券商分點進出統計(top5).近1日買張合計/,個股券商分點進出統計(top5).近1日賣張合計/,個股券商分點進出統計(top5).近1日成交量合計/,個股券商分點進出統計(top5).近1日籌碼集中度/,個股券商分點進出統計(top5).近5日買超合計/,個股券商分點進出統計(top5).近5日賣超合計/,個股券商分點進出統計(top5).近5日買張合計/,個股券商分點進出統計(top5).近5日賣張合計/,個股券商分點進出統計(top5).近5日成交量合計/,個股券商分點進出統計(top5).近5日籌碼集中度/,個股券商分點進出統計(top5).近10日買超合計/,個股券商分點進出統計(top5).近10日賣超合計/,個股券商分點進出統計(top5).近10日買張合計/,個股券商分點進出統計(top5).近10日賣張合計/,個股券商分點進出統計(top5).近10日成交量合計/,個股券商分點進出統計(top5).近10日籌碼集中度/,個股券商分點進出統計(top5).近20日買超合計/,個股券商分點進出統計(top5).近20日賣超合計/,個股券商分點進出統計(top5).近20日買張合計/,個股券商分點進出統計(top5).近20日賣張合計/,個股券商分點進出統計(top5).近20日成交量合計/,個股券商分點進出統計(top5).近20日籌碼集中度/,個股券商分點進出統計(top5).近60日買超合計/,個股券商分點進出統計(top5).近60日賣超合計/,個股券商分點進出統計(top5).近60日買張合計/,個股券商分點進出統計(top5).近60日賣張合計/,個股券商分點進出統計(top5).近60日成交量合計/,個股券商分點進出統計(top5).近60日籌碼集中度/,個股券商分點進出統計(top5).近120日買超合計/,個股券商分點進出統計(top5).近120日賣超合計/,個股券商分點進出統計(top5).近120日買張合計/,個股券商分點進出統計(top5).近120日賣張合計/,個股券商分點進出統計(top5).近120日成交量合計/,個股券商分點進出統計(top5).近120日籌碼集中度/,個股券商分點進出統計(top5).近240日買超合計/,個股券商分點進出統計(top5).近240日賣超合計/,個股券商分點進出統計(top5).近240日買張合計/,個股券商分點進出統計(top5).近240日賣張合計/,個股券商分點進出統計(top5).近240日成交量合計/,個股券商分點進出統計(top5).近240日籌碼集中度/,
基準日:最近一日,資料日期/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
更新標題:是,參考標題,近1日買超合計,近1日賣超合計,近1日買張合計,近1日賣張合計,近1日成交量合計,近1日籌碼集中度,近5日買超合計,近5日賣超合計,近5日買張合計,近5日賣張合計,近5日成交量合計,近5日籌碼集中度,近10日買超合計,近10日賣超合計,近10日買張合計,近10日賣張合計,近10日成交量合計,近10日籌碼集中度,近20日買超合計,近20日賣超合計,近20日買張合計,近20日賣張合計,近20日成交量合計,近20日籌碼集中度,近60日買超合計,近60日賣超合計,近60日買張合計,近60日賣張合計,近60日成交量合計,近60日籌碼集中度,近120日買超合計,近120日賣超合計,近120日買張合計,近120日賣張合計,近120日成交量合計,近120日籌碼集中度,近240日買超合計,近240日賣超合計,近240日買張合計,近240日賣張合計,近240日成交量合計,近240日籌碼集中度,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406 玉晶光,日期,近1日買超合計,近1日賣超合計,近1日買張合計,近1日賣張合計,近1日成交量合計,近1日籌碼集中度,近5日買超合計,近5日賣超合計,近5日買張合計,近5日賣張合計,近5日成交量合計,近5日籌碼集中度,近10日買超合計,近10日賣超合計,近10日買張合計,近10日賣張合計,近10日成交量合計,近10日籌碼集中度,近20日買超合計,近20日賣超合計,近20日買張合計,近20日賣張合計,近20日成交量合計,近20日籌碼集中度,近60日買超合計,近60日賣超合計,近60日買張合計,近60日賣張合計,近60日成交量合計,近60日籌碼集中度,近120日買超合計,近120日賣超合計,近120日買張合計,近120日賣張合計,近120日成交量合計,近120日籌碼集中度,近240日買超合計,近240日賣超合計,近240日買張合計,近240日賣張合計,近240日成交量合計,近240日籌碼集中度,
,1/12/2022,194,402,319,482,687,-9,1326,971,4835,4335,9144,1.6,2925,703,9025,6648,15591,5.5,4561,931,13947,10563,24499,6.1,14161,1684,49662,40677,89057,5.6,9022,4507,73914,70292,142887,1.2,17530,3989,142587,134914,277501,1.7,
,1/11/2022,483,317,690,507,1058,7.3,1939,710,6052,5042,11025,4.5,3100,685,9035,6620,15587,6.2,4800,1041,14164,10963,25118,6.3,14699,1645,50097,40517,89431,5.9,9280,4313,74088,70269,143094,1.3,17309,3961,142761,135594,278355,1.6,
,1/10/2022,699,215,1007,468,1421,17.2,2788,668,6642,5108,11437,7.2,3163,669,8698,6379,15015,6.6,5330,907,14393,11360,25701,7.3,14724,1634,49978,40385,89058,5.9,9463,4443,73881,70088,142782,1.3,17648,3990,143567,135680,279247,1.7,
,1/7/2022,448,1536,1099,2228,3209,-13.6,3111,803,6851,5099,11652,7.8,3323,867,8109,6291,14337,6.7,5307,1439,13802,11601,25315,6.4,14072,1603,49356,40550,88171,5.7,9303,4884,73303,70460,142728,1.2,17486,3889,143543,136026,279569,1.7,
,1/6/2022,1693,583,2360,1243,3393,16.2,4191,922,6157,3100,9036,14.3,4101,732,7421,4390,11772,11.3,7432,1194,15591,10550,25479,10.7,15366,1749,48995,38682,85750,6.4,9556,4687,72750,69286,141042,1.3,17765,3883,143025,134730,277755,1.7,
,1/5/2022,1513,670,2035,1136,2850,11.3,2636,751,4500,2461,6835,10.5,2648,817,5770,4346,10116,6.9,7193,1159,15262,10161,24653,10.8,14316,1784,47440,38341,83932,6,8661,4507,71616,68607,139230,1.1,16571,3867,141651,134170,275821,1.6,
,1/4/2022,1266,320,1541,597,2020,22.6,1869,384,3192,1780,4955,12.8,3371,725,6569,3976,10523,11,6088,912,14144,9817,23540,10.1,13494,1379,46499,38177,82978,5.9,7490,4848,70257,68423,137880,0.7,15819,3858,140736,134410,275146,1.5,
,1/3/2022,1109,344,1312,495,1595,24.4,985,335,2056,1533,3589,7.6,2582,632,5812,3792,9604,9.3,5213,901,13563,9717,22832,8.8,11892,1729,45805,39428,83449,4.9,7218,4769,69376,68373,137077,0.7,14736,3485,140772,134751,275523,1.4,
,12/30/2021,277,154,305,211,425,10.2,560,644,1334,1427,2685,-1.2,1917,898,4914,4077,8991,5.1,4520,857,13241,10206,22858,7.4,10949,1591,45281,39543,83347,4.5,7020,4902,68921,68470,136549,0.6,13624,3706,140841,135767,276608,1.2,
,12/29/2021,215,514,328,636,848,-14.8,557,594,1264,1472,2736,-0.5,1936,1019,4875,4212,9087,4.6,3657,1345,13786,12527,25768,4.3,10622,1636,45666,40232,84426,4.3,6939,4967,69060,68585,136825,0.6,13395,4028,140868,135930,276798,1.1,
,12/28/2021,287,234,399,311,620,5,642,948,1370,2048,3281,-3.6,2016,872,4922,4004,8908,5.9,3872,1058,14566,12820,26748,5,10929,1649,46153,40349,85114,4.4,7016,5191,69286,69338,137875,0.5,13020,4394,141021,136570,277591,1,
,12/27/2021,116,181,253,303,479,-5.8,1911,869,3394,2347,5568,8.4,2173,970,5272,4499,9531,5.7,5406,1307,17378,14206,30745,6.4,10792,1733,46929,41073,86835,4.3,7115,5062,69757,69800,138796,0.6,12887,4395,140932,136518,277450,1,
,12/24/2021,323,174,451,304,642,9.9,2202,890,3756,2394,6015,10.5,2763,911,5936,5116,10686,8.2,6543,1004,19827,14767,33754,7.9,10569,1684,47580,41487,87963,4.1,7301,5092,70172,69947,139265,0.6,13062,4667,141158,136615,277773,1,
,12/23/2021,178,165,293,286,503,1,1805,888,3656,2769,6306,7.1,2648,1134,6040,5428,10978,6.4,6567,1129,20331,15221,34720,7.4,10185,1694,47627,41563,88171,3.9,7082,5140,70110,70373,139698,0.5,12722,4650,141130,136727,277857,1,
,12/22/2021,356,917,572,1158,1521,-15.9,1759,900,3611,2847,6351,6.6,3809,992,8363,6180,13707,10,6602,1180,20670,15431,35337,7.2,9964,1952,48300,42214,89582,3.7,7188,4761,70964,71176,141506,0.7,12693,4623,141186,136681,277867,1,
,12/21/2021,2029,507,2390,794,2868,31,1845,504,3614,2063,5627,12.4,4991,729,9640,5875,14826,14.6,7545,1358,21639,15115,36403,8.2,10136,2080,48288,42299,89725,3.7,7783,4369,71227,70897,141603,0.9,13342,4727,141107,136266,277373,1,
,12/20/2021,256,95,454,261,715,12.5,597,562,2098,2228,4240,0.4,2952,380,8024,6010,13747,9.5,5186,1067,20027,16265,35914,5.4,8536,2061,47199,42119,88631,3,7090,5725,69728,70949,139861,0.4,13138,4862,139097,135980,275077,1,
,12/17/2021,168,420,311,685,980,-12.9,1180,1030,2621,2732,5338,1.5,3029,543,8147,6092,14013,8.9,6586,1220,21808,17385,38546,6.3,8296,2050,46952,42218,88544,2.9,6582,5835,69671,71595,140392,0.2,12891,4907,138717,135884,274601,1,
,12/16/2021,96,136,304,339,620,-3.2,1167,862,2749,2708,5436,2.9,3061,666,8518,6187,14366,8.1,7463,1081,23255,18516,41221,7,8212,2136,46764,42085,88312,2.8,6870,6004,69864,71675,140722,0.2,13076,5116,138626,135757,274383,1,
,12/15/2021,210,210,343,399,660,0,2272,499,4804,3399,7906,11.6,1972,912,9069,8315,17159,3.1,8715,1107,25101,19326,43817,7.8,8409,2119,46939,42428,88937,2.9,6778,6249,70115,72400,141803,0.1,12957,5090,138614,135722,274336,0.9,
,12/14/2021,414,243,805,728,1437,6.4,3213,617,6026,3957,9543,14.1,2111,875,9748,8834,18440,3.3,8617,1096,25244,19688,44194,7.6,8643,2178,46923,42569,89135,3,7216,4906,72283,73485,145389,0.6,12692,5094,138671,135765,274436,0.9,
,12/13/2021,836,432,1026,848,1749,14.7,2881,391,6039,3900,9507,13.5,3591,972,12106,9916,21821,6.1,8799,1102,25449,19624,44277,7.7,8854,3114,46944,42889,89496,2.6,7364,4404,72495,73350,145681,0.8,12651,5042,138439,135433,273872,0.9,
,12/10/2021,201,312,507,642,1078,-4.3,3033,499,5890,3360,8915,14.2,4802,912,13891,9882,23615,8.2,8728,1040,25328,19597,44159,7.6,8328,3656,46688,43554,89894,2.1,7692,3878,72943,72749,145692,1,12632,5010,138945,134975,273920,0.9,
,12/9/2021,1834,286,2583,1051,3441,26.2,2925,588,6027,3494,9329,12.4,5036,1013,14291,10036,24143,8,9957,1393,27045,20194,46432,8.1,8390,3587,46318,43334,89141,2.2,7596,4164,72832,72882,145714,0.9,12655,4934,138744,134803,273547,0.9,
,12/8/2021,1112,332,1580,907,2369,17.4,353,1128,4308,5046,9325,-4.1,3454,859,12307,9472,21708,5.5,8518,1191,25082,19615,43872,7.2,7427,3694,44754,42524,86725,1.7,6511,4096,71865,72673,144483,0.6,11614,5295,137050,134314,271364,0.8,
,12/7/2021,443,279,972,683,1591,5.9,558,1953,3773,5381,9103,-7.3,3138,1043,11999,9720,21577,4.5,7832,926,24046,19481,42625,6.9,6570,3700,43761,42088,85278,1.4,5972,4000,71007,72611,143554,0.5,10545,6192,135940,134539,270479,0.5,
,12/6/2021,305,329,575,541,996,-1.2,1131,1157,6067,6468,12387,-0.1,2761,954,12062,10760,22541,3.6,7962,1066,23622,19214,41841,7,6366,3848,43361,41962,84891,1.2,6077,3614,71045,72360,143405,0.6,10641,6257,135486,134061,269547,0.5,
,12/3/2021,189,497,747,951,1698,-8.4,2298,854,8067,6957,14807,4.9,4670,1145,13883,11763,25403,6.2,7819,1029,23252,19171,41398,6.9,6008,4341,43202,42452,85307,0.8,5953,3793,70810,72491,143301,0.6,10254,6659,135275,134208,269483,0.4,
,12/2/2021,501,1978,1083,2619,3462,-24.3,2482,925,8264,6921,15002,5,5448,1190,15146,12796,27138,6.9,8217,1090,23264,18778,41055,7.4,5911,4695,43094,42419,85272,0.6,5794,3723,70683,72048,142731,0.5,10278,6762,134750,133463,268213,0.4,
,12/1/2021,459,269,1136,1130,2225,4.2,4247,1054,8076,4936,12604,11.4,7911,1134,16259,11377,26810,10.8,9132,1259,22797,16550,38404,8.5,7170,4415,42880,40782,83653,1.3,7117,3338,70336,69797,140117,1,11181,6736,134012,131086,265098,0.5,
,11/30/2021,2135,695,3065,1995,4770,17.5,4766,1071,8344,4622,12607,13.5,7672,1024,15711,11014,26026,10.9,8729,1220,22119,16316,37515,8.3,6951,4516,42522,40630,83152,1.1,7830,3128,70600,69122,139679,1.2,11196,6499,133355,130524,263879,0.6,
,11/29/2021,2549,332,3196,1040,4028,31.1,3003,719,6523,4614,10820,9.1,6732,863,14115,9855,23180,10.4,7558,977,20033,15726,34755,7.5,6016,4965,40797,40028,80825,0.5,6701,3282,68366,67866,135817,0.9,10036,6814,130893,129187,259976,0.4,
,11/26/2021,466,353,972,903,1625,2.3,2750,731,6051,5127,10670,7.4,4624,769,12189,9789,21202,7.2,5564,931,17850,15398,32213,5.6,3993,5345,38689,39957,78542,-0.6,5117,3688,66270,67845,133969,0.4,7843,7383,128274,128657,256931,0.1,
,11/25/2021,513,157,814,534,1244,11.6,3271,1025,7250,6029,12769,7.4,5566,1019,13556,10221,23150,8.1,5480,876,17623,15042,31638,5.7,4131,5465,38140,39412,77391,-0.7,5286,3785,66218,67544,133447,0.4,7831,7405,127742,128324,256066,0.1,
,11/24/2021,756,446,1262,930,2061,8,4199,735,8663,6713,14789,9.9,5259,860,13240,10169,22750,8.1,4978,1103,17440,15298,31696,4.8,4047,5654,37653,39155,76584,-0.8,5493,4071,66165,67602,133353,0.4,7361,8028,127344,128601,255894,-0.1,
,11/23/2021,639,930,1299,1640,2775,-4.9,3397,723,8198,6392,14030,7.9,4804,796,12833,9761,22004,7.5,4898,1121,17562,15414,31777,4.5,3877,5780,36881,38746,75167,-1,5482,4457,65469,67875,132799,0.3,7205,8174,126711,128486,255029,-0.1,
,11/22/2021,2280,362,3124,1457,4340,20.3,4233,593,8436,5329,13288,11.7,5544,679,12414,8454,20359,10,5923,897,18181,14659,31962,6,3795,5825,36262,37858,73630,-1,5980,4130,65361,66817,131787,0.5,6837,8223,126346,128269,254480,-0.2,
,11/19/2021,1639,998,2320,1779,3746,7.9,2636,515,6393,4750,10995,8.1,3686,526,9779,7408,16909,7.8,4313,842,15513,13557,28697,4.6,2734,5935,33959,36779,70080,-1.7,4986,3972,64055,66665,130584,0.3,5658,7685,125739,128605,254344,-0.2,
,11/18/2021,1586,328,2382,1228,3389,16.6,2986,678,6539,4210,10647,9.1,3183,661,8346,5997,14202,7.2,3614,796,14522,12221,26260,4.1,2707,6339,33145,35783,67998,-2,5268,3969,63439,65560,128835,0.4,5573,7360,125262,127348,252610,-0.2,
,11/17/2021,352,398,594,664,1109,-1.7,1632,468,4642,3547,7961,6,1966,555,6654,5325,11726,4.8,2093,950,12675,11642,24224,1.8,2431,6870,31564,34956,65541,-2.5,4447,4699,61912,65166,126755,-0.1,4853,7921,123328,127063,250391,-0.4,
,11/16/2021,622,130,1176,634,1747,14.4,1754,469,4670,3405,7974,6.6,1744,633,6501,5435,11701,3.8,1859,1060,12483,11828,24311,1.3,2396,6526,31773,34576,65532,-2.4,4204,4432,61836,64893,126378,-0.1,4723,7978,123822,127113,250935,-0.4,
,11/15/2021,390,298,938,871,1685,2.1,1486,493,3980,3134,7071,5.6,1331,819,6334,6053,12177,1.6,2249,1053,12118,11384,23468,1.9,2143,6806,31005,34564,64807,-2.7,4375,4649,61576,64849,126156,-0.1,4659,8529,123592,127693,251285,-0.5,
,11/12/2021,1478,496,2231,1402,3351,13.4,1338,399,3386,2694,5914,6.5,1221,688,5965,5654,11597,1.8,2029,1048,11662,10894,22556,1.7,2219,7047,30887,34119,64256,-2.8,4083,4884,61461,65006,126058,-0.2,4448,8803,123082,127303,250385,-0.5,
,11/11/2021,271,379,354,501,722,-6.3,441,498,1937,1865,3773,-0.6,655,795,4590,4945,9535,-0.6,1678,1441,10359,10200,20559,0.4,2231,7691,29664,33263,62177,-3.3,4634,5236,61739,64541,126026,-0.2,4223,9157,121823,126425,248248,-0.6,
,11/10/2021,265,281,630,484,1062,-0.6,585,613,2151,1860,4011,-0.3,409,1096,4731,5231,9934,-2.6,1571,1183,10581,10011,20592,0.7,2128,7821,29888,33643,62734,-3.4,4781,5041,62063,64556,126347,-0.1,4436,9116,122625,126796,249421,-0.6,
,11/9/2021,157,187,321,364,630,-2,552,799,1951,2075,4008,-2.6,1017,1165,5823,5881,11602,-0.5,1565,1435,10458,10197,20655,0.2,2194,7865,29693,33683,62577,-3.4,5009,5023,62352,64695,126669,0,4550,9010,122467,126750,249217,-0.5,
,11/8/2021,174,263,273,363,551,-7.1,358,916,2623,2935,5505,-4,1572,895,7308,6437,13745,1.9,1526,1207,11203,10518,21721,0.6,2244,7586,31170,34507,64828,-3.1,4895,5046,62750,65254,127657,0,4505,9116,122717,127043,249760,-0.5,
,11/5/2021,403,353,771,660,1318,2.2,309,697,2909,3136,6045,-2.6,1501,902,7282,6464,13746,1.7,1356,2035,11520,11888,23408,-1.1,2371,7535,31323,34511,64959,-3,5136,4765,63562,65572,128900,0.1,4537,8943,123072,127329,250401,-0.5,
,11/4/2021,211,389,439,487,776,-8,378,733,2707,3100,5776,-2.3,1429,1159,6732,6244,12976,0.8,1393,1987,11559,11881,23440,-1,2364,8028,30891,34773,64528,-3.3,5047,5081,63962,66159,129863,0,4379,8970,123261,127487,250748,-0.5,
,11/3/2021,189,467,396,726,1015,-11.9,249,1143,2698,3453,6151,-5.3,1386,1289,6713,6317,13030,0.3,1559,2394,11853,12289,24015,-1.4,2449,8132,30874,34677,64431,-3.3,5363,5506,64848,66813,131318,0,4344,8965,123209,127434,250643,-0.5,
,11/2/2021,232,541,1053,1203,2147,-5.4,873,923,3975,3892,7867,-0.2,1332,1334,6659,6435,13094,0,1544,2025,12208,12314,24358,-0.8,2526,7927,30750,34285,63833,-3.1,5684,5037,65594,66893,132071,0.2,4331,9239,123384,128440,251824,-0.6,
,11/1/2021,345,241,615,531,1141,4.3,1658,797,4823,3654,8477,4.1,1618,990,6356,5493,11849,2,1714,2229,12369,12294,24402,-0.9,2482,8290,29915,34046,62067,-3.5,5920,5073,66017,67234,132989,0.2,4663,9234,123874,127853,251717,-0.5,
,10/29/2021,262,172,585,471,1014,3.3,1394,688,4467,3427,7894,3.5,1473,829,6084,5240,11324,2.2,1466,2555,12657,12569,24830,-1.8,2430,8203,29494,33679,61245,-3.5,5880,5138,66145,67455,133245,0.2,4606,9099,123746,127862,251520,-0.5,
,10/28/2021,123,798,356,1042,1304,-18.6,1341,743,4025,3189,7201,3.1,1458,1049,5817,5315,11132,1.4,1517,2847,12425,12677,24445,-2.2,2400,8371,29066,33541,60500,-3.6,5788,5099,65990,67515,133079,0.2,4585,9053,123805,128030,251690,-0.5,
,10/27/2021,944,469,1647,1079,2679,7.8,1801,670,4015,2864,6879,6.5,2075,805,5883,4780,10663,4.8,2050,3209,12979,13034,25253,-1.9,2538,8214,28923,32962,59767,-3.5,6012,4766,66259,66936,132850,0.3,4663,8597,124737,127840,252499,-0.5,
,10/26/2021,1632,338,2194,934,2976,20.8,1391,884,3054,2543,5392,3.8,1624,971,4928,4415,9174,2.8,1546,3635,12140,12930,24553,-3.5,1919,8242,27568,32271,58359,-4,5549,5029,65578,67074,132652,0.1,4355,8577,124527,127391,251857,-0.5,
,10/25/2021,157,313,277,418,617,-9.2,384,641,1690,1933,3575,-2.7,450,637,4157,4318,8475,-0.9,468,3685,10537,12409,22301,-5.9,1873,8517,25963,31643,56069,-4.4,4343,5316,64292,67423,131715,-0.3,3944,8468,123423,127778,251027,-0.5,
,10/22/2021,89,259,152,304,390,-13,432,443,1807,1830,3637,-0.1,366,1473,4526,5768,10294,-4.5,596,3656,10690,12381,22359,-5.6,1793,8513,26547,32039,57149,-4.4,4492,5891,64999,68649,133648,-0.4,3909,8413,123820,128625,252227,-0.5,
,10/21/2021,111,239,405,547,922,-6.2,453,548,1953,2139,4084,-1,395,1084,5183,6041,11224,-2.7,524,3777,10778,12618,22689,-5.9,1873,8489,26575,32109,57294,-4.3,4397,6033,65319,69243,134562,-0.4,3891,8244,124265,128947,252964,-0.5,
,10/20/2021,138,559,358,805,1087,-20.1,512,433,1947,1940,3871,0.9,498,1299,5487,6439,11926,-3,941,3899,11456,12967,23177,-5.3,1930,8353,26580,31731,56819,-4.2,4357,6318,65431,69818,135249,-0.5,4010,8400,124228,128940,252782,-0.5,
,10/19/2021,591,163,758,269,948,18.2,616,434,2085,1947,4032,1.8,562,1379,5984,6310,12294,-2.9,1417,3902,11799,12504,23076,-4.4,1955,8325,26653,31533,56621,-4.2,5178,5848,66637,69651,136255,-0.2,4236,8236,124507,128512,252519,-0.5,
,10/18/2021,119,197,264,325,552,-5.6,519,569,2582,2569,5126,-0.4,475,1832,6263,7013,13276,-4.6,1331,4573,11869,13436,23982,-5.6,1819,8565,26368,31730,56587,-4.5,5094,6035,66357,70247,136521,-0.2,4175,8505,124997,129129,253454,-0.5,
,10/15/2021,127,305,305,534,819,-10.9,268,1444,2853,3998,6821,-7.8,421,2239,6939,7624,14357,-5.6,1286,5502,12208,14780,25440,-6.9,1814,8427,26353,31639,56481,-4.4,5759,5184,68916,71292,140208,0.1,4371,8321,125553,129436,254312,-0.4,
,10/14/2021,261,113,423,222,616,10.2,236,1011,3340,3937,7277,-4.8,546,2360,7029,7633,14252,-5.6,1293,5361,12015,14552,24949,-6.7,1867,8517,26388,31782,56725,-4.4,5742,5018,69082,71024,140106,0.2,4394,7728,127277,129297,255888,-0.4,
,10/13/2021,159,483,454,805,1249,-10.5,418,1433,3573,4556,8129,-5.7,444,2988,7526,8457,15286,-7.1,1251,5342,11728,14490,24674,-6.8,1888,8971,26164,32277,57001,-4.6,5656,5012,69019,71091,140110,0.2,4386,7610,127266,129549,256188,-0.4,
,10/12/2021,518,235,1207,870,2044,6.8,496,1346,3899,4363,8262,-4.7,527,3327,7381,8700,15395,-7.8,1265,5268,11571,14037,24068,-6.8,1812,8487,26434,31858,56861,-4.4,5293,5125,68868,71277,140145,0,4183,7578,127379,129276,255983,-0.4,
,10/8/2021,170,1397,521,1760,2237,-25.6,521,1711,3681,4732,8230,-6.7,410,3403,6461,8363,14378,-9.1,1302,5258,10850,13909,23251,-6.9,1853,8851,25712,31706,56315,-4.6,5080,5051,68235,70993,139228,0,3784,7374,127614,129348,256252,-0.4,
,10/7/2021,386,247,774,556,1227,5.1,845,1589,4086,4261,7949,-4.3,942,3157,6452,7273,12892,-7.3,1369,5160,10649,13212,22347,-6.7,1977,8169,25565,30460,54898,-4.2,5218,4540,68171,69951,138122,0.2,4018,6934,127838,128665,255698,-0.3,
,10/6/2021,429,363,819,856,1522,2.1,719,1691,3689,4220,7711,-5.9,698,3155,5951,7158,12467,-8.4,1340,5645,10371,13566,22426,-7.5,1978,8467,25114,30389,54434,-4.4,6154,6091,70012,72466,142478,0,3871,7039,127554,128603,255350,-0.4,
,10/5/2021,489,682,834,1029,1685,-6.3,980,2522,3953,4692,8302,-8.6,1029,3483,6316,7237,12958,-8.4,1296,5653,10304,13880,22631,-7.3,2008,8370,24855,29988,53770,-4.3,7267,4556,72097,72494,144591,0.7,3681,6965,127492,128540,255187,-0.4,
,10/4/2021,309,472,1155,1184,2260,-4,468,2499,3554,4568,7851,-11.4,1170,2989,6250,6587,12281,-6.4,1256,5591,10076,13603,22472,-7.1,2084,8958,24656,30423,54009,-4.6,7464,4214,71742,71920,143662,0.8,3797,6763,127746,128486,255501,-0.3,
,10/1/2021,343,852,918,1113,1780,-12.2,438,2325,2810,3797,6148,-12.5,1189,3249,5856,6522,11565,-7.2,1300,6002,9701,13545,22118,-7.6,1875,8834,24160,30012,53291,-4.6,7156,4024,70974,71254,142228,0.8,3549,7466,127722,129885,256440,-0.4,
,9/30/2021,194,348,398,542,893,-8.2,627,1925,2500,3261,5205,-10,1262,3789,5635,7289,12211,-8.8,1914,5454,9863,13448,22402,-5.6,2054,8442,23721,29501,52384,-4.3,7147,3776,70367,70627,140994,0.8,4020,7281,127924,129896,256935,-0.4,
,9/29/2021,481,1197,1039,1693,2342,-15.3,508,1966,2378,3177,5003,-11.3,1245,3592,5407,7047,11818,-8.4,1926,5171,9726,13052,22115,-5.2,2100,8129,23723,29631,52510,-4,6994,3475,70310,70333,140643,0.9,3993,7042,128132,129756,257289,-0.3,
,9/28/2021,144,734,342,908,1176,-20.1,826,1710,2492,2672,4991,-7.7,1207,3001,4632,6033,10301,-7.3,1995,4900,8912,12031,20631,-5,1912,7513,24148,29410,52711,-3.7,6962,3375,69723,69213,138936,0.9,4141,6835,127763,129004,256529,-0.3,
,9/27/2021,276,193,486,335,790,5.7,1226,910,2781,2110,4891,2.9,1253,2431,4606,5337,9709,-5.1,2065,4295,8839,11472,20001,-3.9,2093,6558,24317,28861,52486,-2.9,7312,3285,69497,68549,138046,1,4266,6412,128301,128906,257207,-0.2,
,9/24/2021,408,284,523,438,849,6.2,1092,1389,3046,2895,5861,-2.2,1085,2537,4389,5546,9687,-6,1844,4643,8603,11921,20175,-4.8,1943,6453,24214,29108,52987,-2.9,7013,3254,69446,68584,138030,0.9,4040,6432,128549,129147,257696,-0.3,
,9/23/2021,62,456,238,528,684,-21.3,798,2311,3135,4229,7255,-9.6,963,3050,4197,6109,10076,-8,1498,4549,8262,11783,19705,-5.3,1694,6871,24008,29717,53680,-3.3,6817,3209,69357,68480,137837,0.9,3815,6334,128863,129310,258173,-0.3,
,9/22/2021,515,514,1000,848,1720,0,915,2310,3029,4065,6946,-9.3,1045,3351,4420,6508,10583,-8.1,1846,4513,8328,11796,19706,-4.7,1937,6687,24361,29944,54222,-3,7046,3313,69268,68294,137562,0.9,3843,6411,129060,129518,258578,-0.3,
