,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
1326,台化,20101026,91.0,,,0.3076923076923077,-0.02197802197802198,2023060.0,16.54,9.524999999999999,7.015000000000001,26.04,20.25,19.88,22.58,0.225,18.68,28.04,0.1351,1.3063,0.8109,0.7819,89.67,87.99,90.84,88.25,5.938,14.68,17.582,19.62,36.565,2.5900000000000034,1.6800000000000068,16.842,14.671999999999999,88.0,-1.891,9.724,1.123000000000001,16.919,59.56099999999999,-0.12899999999999998,-0.009999999999990905,1.5499999999999972,13.809999999999999,-0.5500000000000007,0.03409090909090909
1409,新纖,20100920,13.7,,,0.2846715328467155,-0.13138686131386854,358744.0,18.21,38.295,-20.085,33.46,32.37,32.18,39.64,0.395,11.54,23.2,0.1447,1.0833,1.0978,1.3249,75.22,67.15,75.29,71.57,4.77,-2.139,19.726,11.924,44.849,3.720000000000013,8.069999999999993,1.136,-2.3970000000000002,13.65,8.097,-17.733,-21.796,24.204,19.334999999999997,-0.15300000000000002,11.600000000000009,4.5,2.620000000000001,-9.200000000000003,0.003663003663003585
1414,東和,20101130,13.3,,,0.3909774436090225,0.0,65892.0,-61.660000000000004,-41.525,-20.135000000000005,70.96,70.4,61.23,47.92,0.475,35.1,101.39,0.3495,3.2975,1.9398,1.4531,50.06,50.75,85.01,85.77,2.24,19.339,109.668,119.436,132.112,-0.7599999999999909,-0.6899999999999977,20.37,19.339000000000002,8.9,2.8310000000000004,-30.062000000000005,112.584,102.227,43.16,-0.09799999999999998,-1.6799999999999926,-1.1899999999999977,2.9099999999999966,20.340000000000003,0.49438202247191015
1417,嘉裕,20100914,11.8,,,0.0847457627118644,-0.13559322033898316,211384.0,33.52,-4.6850000000000005,38.205000000000005,47.48,46.88,39.41,37.27,0.37,12.95,31.58,0.2246,1.9852,0.9192,0.9053,67.83,54.7,54.66,51.05,2.788,-2.185,3.639,38.074,69.182,3.6099999999999994,13.129999999999995,0.869,-2.4699999999999998,11.55,-1.573,-23.858999999999998,16.453999999999997,-22.652,68.86200000000001,-0.15900000000000003,3.6799999999999997,1.0399999999999991,8.309999999999995,18.730000000000004,0.021645021645021644
1419,新紡,20101110,47.8,,,0.16108786610878667,-0.21025104602510455,440427.0,15.195,-1.4800000000000004,16.675,39.91,38.03,36.68,41.79,0.417,14.67,25.21,0.1262,0.9908,1.3088,1.3371,74.78,59.87,67.12,63.47,14.606,5.307,9.962,22.929,35.768,3.6500000000000057,14.910000000000004,7.811,5.305,46.75,15.276,-5.442,8.085999999999999,-4.145,-22.222,-0.14599999999999996,18.240000000000002,5.689999999999998,5.289999999999999,6.830000000000002,0.02245989304812828
1439,中和,20100914,43.0,,,0.06976744186046512,-0.1953488372093023,74385.0,24.514999999999997,74.105,-49.59,76.18,61.45,53.62,57.22,0.569,-2.18,20.15,0.4385,1.6093,0.9932,0.7127,12.25,10.76,36.84,55.38,-7.244,-14.597,13.158,-5.314,167.072,-18.54,1.4900000000000002,-11.543,-14.882,28.6,-8.616,-38.132,-166.267,24.863,157.273,0.17899999999999994,-12.579999999999998,-10.059999999999995,37.330000000000005,21.67,0.5034965034965034
1440,南紡,20101015,19.5,,,0.241025641025641,-0.07435897435897432,900162.0,34.425,25.055,9.369999999999997,37.07,39.79,37.05,34.1,0.34,23.94,48.92,0.1772,0.9603,1.4751,1.1416,71.53,57.56,87.35,82.4,14.174,21.748,45.865,40.397,56.917,4.949999999999989,13.969999999999999,22.256,21.731,19.3,14.465,12.857000000000001,33.772,46.319,21.671,-0.16899999999999998,6.329999999999998,2.469999999999999,-4.359999999999999,11.77,0.010362694300518097
1444,力麗,20100914,15.75,,,0.23174603174603164,-0.0222222222222222,754362.0,51.364999999999995,28.54,22.824999999999996,42.22,42.3,37.62,40.62,0.404,19.91,66.47,0.3801,1.4079,0.9633,1.0743,70.6,61.27,85.11,80.84,2.204,5.566,33.885,67.576,152.733,4.269999999999996,9.329999999999991,8.62,5.280999999999999,11.7,-1.0619999999999998,-17.764,7.956999999999994,15.674,137.282,-0.11699999999999999,3.469999999999999,0.8100000000000023,-0.25,3.7099999999999937,0.34615384615384626
1447,力鵬,20100914,15.85,,,0.2807570977917982,-0.06309148264984227,305037.0,13.560000000000002,-4.535,18.095000000000002,41.08,42.51,37.85,42.55,0.424,11.2,12.17,0.144,1.6513,1.2743,1.3486,78.5,66.54,69.44,57.57,1.852,4.823,2.013,0.393,36.518,11.869999999999997,11.959999999999994,7.877,4.538,14.65,-1.7710000000000001,-4.045999999999999,-42.96,4.729,-91.04899999999999,-0.15899999999999997,9.5,4.850000000000001,-2.6700000000000017,0.6499999999999986,0.08191126279863477
1455,集盛,20100914,15.9,,,0.37106918238993714,-0.07547169811320761,211179.0,28.634999999999998,28.19,0.44499999999999673,37.47,40.21,37.27,43.22,0.43,10.42,17.58,0.1898,1.1494,1.0699,1.2931,57.34,56.17,78.06,67.72,-1.219,2.966,4.019,12.073,53.477,10.340000000000003,1.1700000000000017,6.021,2.682,13.9,-2.7670000000000003,-8.605999999999998,-28.165999999999997,-2.455,-25.69400000000001,-0.04299999999999998,2.8299999999999983,3.719999999999999,-6.0,-4.469999999999999,0.14388489208633093
1457,宜進,20101015,13.4,,,0.11194029850746269,-0.16044776119402987,467714.0,12.32,26.33,-14.009999999999998,49.08,41.98,39.75,43.56,0.432,33.49,57.33,0.319,1.6677,1.4294,1.3062,79.61,76.43,85.67,77.26,9.639,41.114,52.868,34.504,115.615,8.409999999999997,3.1799999999999926,41.622,41.097,8.57,4.3759999999999994,41.961,-29.012,64.025,118.681,0.010000000000000009,4.040000000000006,4.200000000000003,20.81,8.979999999999997,0.5635939323220537
1464,得力,20100914,14.35,,,0.04529616724738678,-0.30313588850174217,28845.0,31.395,31.865,-0.46999999999999886,36.28,42.17,48.38,46.57,0.462,-5.05,48.08,0.3871,1.1903,1.4308,0.7276,46.78,31.68,28.08,42.71,-2.796,-11.708,9.726,114.122,137.715,-14.630000000000003,15.100000000000001,-8.654,-11.993,8.53,0.015000000000000124,-11.147,99.961,-75.848,133.56300000000002,0.064,-7.649999999999999,-8.089999999999996,-4.060000000000002,-25.939999999999998,0.6822977725674092
1466,聚隆,20101008,30.7,,,0.4104234527687296,-0.23615635179153094,114056.0,76.31,72.14500000000001,4.164999999999992,46.71,66.62,64.99,53.19,0.526,25.85,132.28,0.6289,1.7723,2.2307,1.1455,71.61,71.33,87.96,86.39,4.417,13.196,113.83,202.323,359.172,1.5699999999999932,0.28000000000000114,18.2,13.140999999999998,9.5,5.012,-3.2790000000000017,152.547,73.48400000000001,305.173,0.10100000000000003,0.4399999999999977,0.7900000000000063,-33.57,9.930000000000007,2.231578947368421
1473,台南,20100914,47.7,,,0.04612159329140452,-0.23060796645702306,49567.0,7.2,18.12,-10.920000000000002,55.47,54.57,47.56,39.29,0.391,12.16,43.06,0.2799,2.1582,1.4172,0.9553,57.69,49.2,72.25,76.0,-1.847,-4.842,33.426,39.836,95.845,-3.75,8.489999999999995,-1.788,-5.127,44.0,-1.69,-28.807,-0.5480000000000018,30.311,87.424,0.061,-1.7900000000000063,-2.25,3.1899999999999977,17.11,0.08409090909090916
1476,儒鴻,20100914,42.5,,,0.1505882352941176,-0.26117647058823534,139519.0,91.77000000000001,49.125,42.64500000000001,67.87,62.0,52.06,35.33,0.349,50.79,101.78,0.382,0.9435,0.9001,0.7954,77.76,73.23,90.51,88.55,3.303,25.196,123.388,117.015,155.356,1.960000000000008,4.530000000000001,28.25,24.911,21.9,-7.341,-38.182,99.911,125.23700000000001,95.532,-0.01100000000000001,2.010000000000005,0.8199999999999932,15.410000000000004,39.010000000000005,0.9406392694063929
1477,聚陽,20100914,75.9,,,0.0,-0.13702239789196316,82554.0,7.334999999999999,3.22,4.114999999999998,16.51,20.65,20.35,19.72,0.196,1.73,18.69,0.0918,0.2982,0.3958,0.4837,43.02,47.6,56.52,61.5,-4.199,-3.975,-1.289,14.508,18.244,-4.979999999999997,-4.579999999999998,-0.921,-4.26,74.8,-1.4729999999999999,-6.1,2.311,-13.777,-72.204,-0.172,-8.999999999999993,-4.769999999999996,-6.959999999999997,1.4399999999999977,0.01470588235294129
1507,永大,20100914,41.9,,,0.14081145584725535,-0.08353221957040573,40579.0,5.640000000000001,8.965,-3.3249999999999993,31.42,35.36,33.55,28.83,0.286,22.65,56.23,0.2613,-0.0904,0.548,0.7743,66.83,66.95,88.3,86.13,-2.667,15.051,38.167,72.946,91.783,2.1700000000000017,-0.12000000000000455,18.105,14.766,29.5,-7.35,-0.10099999999999909,64.26599999999999,17.672,51.370000000000005,-0.14500000000000002,-0.18999999999999773,0.6499999999999915,-8.71,2.4099999999999966,0.42033898305084744
1531,高林股,20100920,31.45,,,0.06518282988871227,-0.2034976152623211,134479.0,170.51,333.745,-163.235,45.79,41.24,37.34,38.68,0.385,8.75,45.5,0.2705,1.1173,0.8887,0.8865,29.4,26.89,65.54,70.51,0.446,1.637,16.8,35.309,108.927,-4.969999999999999,2.509999999999998,4.912,1.379,31.35,11.758,-7.747999999999999,-1.7420000000000044,0.8680000000000003,145.054,-0.008000000000000007,-3.9099999999999966,-2.8900000000000006,8.75,2.3500000000000014,0.003189792663476806
1537,廣隆,20100914,56.2,,,0.15480427046263348,-0.010676156583629918,110729.0,8.39,15.620000000000001,-7.23,42.54,36.63,34.39,41.72,0.414,7.13,29.69,0.2561,1.6558,1.0344,1.0282,75.38,61.79,57.43,52.49,2.936,-0.411,0.393,44.293,88.574,4.939999999999998,13.589999999999996,2.644,-0.6949999999999998,45.5,1.256,-3.181,18.746,-36.394,78.464,-0.04400000000000004,12.25,1.3599999999999994,11.8,-7.369999999999997,0.23516483516483522
1558,伸興,20100914,153.0,,,0.0,-0.3006535947712418,101822.0,62.215,93.85,-31.63499999999999,27.6,32.04,31.34,33.99,0.336,2.25,49.44,0.2802,0.3195,0.5499,0.5648,40.76,54.34,61.41,70.08,-6.994,-10.175,23.584,89.397,115.847,-8.670000000000002,-13.580000000000005,-7.121,-10.46,86.4,-8.524,-28.652,88.768,-26.864,-54.28699999999999,-0.10899999999999999,-8.650000000000006,-5.0,-5.259999999999998,2.460000000000001,0.7708333333333333
1565,精華,20100914,330.0,,,0.3484848484848485,-0.012121212121212121,120349.0,27.880000000000003,39.175,-11.294999999999995,33.03,29.87,30.19,32.11,0.318,14.56,49.84,0.3131,0.1257,0.2105,0.3554,50.5,56.7,78.39,81.09,-4.966,13.493,30.104,59.509,115.745,-2.700000000000003,-6.200000000000003,16.547,13.208,191.0,-7.555,15.159,26.464,9.843,106.738,-0.02699999999999997,-6.549999999999997,-2.8900000000000006,8.440000000000001,-8.440000000000001,0.7277486910994765
1580,新麥,20100914,122.0,,,0.11885245901639344,-0.16393442622950818,31622.0,19.345,57.075,-37.730000000000004,36.51,40.42,41.34,45.99,0.456,-5.74,36.57,0.2464,1.1999,1.1364,1.0594,50.94,50.63,37.83,52.19,-7.18,-16.014,-12.576,102.544,99.845,-14.36,0.30999999999999517,-12.96,-16.299,74.0,-8.744,-29.005,105.134,-122.81,-60.483000000000004,0.05399999999999999,-14.04,-8.29,-6.080000000000005,-13.18,0.6486486486486487
1605,華新,20100924,17.35,,,0.1469740634005762,-0.16714697406340068,795790.0,25.939999999999998,28.395000000000003,-2.4550000000000054,31.82,35.22,33.82,34.66,0.346,15.77,37.84,0.1342,1.2405,1.4594,1.4587,71.41,66.11,89.77,86.12,5.421,3.001,32.811,37.753,45.576,3.6499999999999915,5.299999999999997,5.847,2.7920000000000003,17.0,6.626,-15.955,34.489,29.008,44.012,-0.22399999999999998,3.3499999999999943,1.8299999999999983,-7.020000000000003,0.6700000000000017,0.02058823529411773
1701,中化,20100914,27.2,,,0.2408088235294118,-0.031249999999999924,211152.0,3.540000000000001,15.18,-11.639999999999999,46.79,39.85,34.89,35.02,0.35,17.77,24.19,0.0174,1.1916,0.7,1.0635,72.58,68.35,83.04,80.58,-0.065,9.815,33.74,30.077,-0.716,2.460000000000008,4.230000000000004,12.87,9.530999999999999,26.8,-0.34500000000000003,-6.541000000000002,55.231,34.862,-96.889,-0.19000000000000006,2.460000000000008,1.0600000000000023,11.920000000000002,15.21,0.014925373134328304
1702,南僑,20100914,44.05,,,0.06356413166855855,-0.16231555051078317,420747.0,-1.3050000000000002,0.32000000000000006,-1.6250000000000002,54.5,46.87,42.35,52.49,0.522,16.56,42.16,0.482,2.119,1.6802,1.5101,84.16,76.49,74.74,63.15,6.578,11.38,10.131,29.597,223.812,11.589999999999996,7.670000000000002,14.434,11.094999999999999,32.2,-10.141000000000002,8.742,-121.352,-7.573,89.28500000000003,-0.05599999999999994,14.989999999999995,8.0,15.5,-2.1799999999999997,0.3680124223602482
1711,永光,20100914,41.7,,,0.011990407673860911,-0.28537170263788975,975858.0,7.495,28.4,-20.904999999999998,61.18,50.59,42.81,46.18,0.458,33.28,42.46,0.3256,1.1829,0.9585,1.1391,87.52,82.83,82.33,72.05,2.522,35.929,33.998,41.127,115.354,10.280000000000001,4.689999999999998,38.983,35.644,37.1,-24.159000000000002,34.631,-5.495999999999995,30.586999999999996,103.82,-0.11899999999999994,2.3700000000000045,3.8400000000000034,30.77,15.150000000000006,0.12398921832884101
1718,中纖,20101007,13.65,,,0.32967032967032955,-0.040293040293040344,788022.0,110.69,55.004999999999995,55.685,43.03,40.02,38.57,43.79,0.436,20.52,54.64,0.2967,1.0467,0.8706,1.0351,89.21,81.4,75.43,67.22,18.136,19.59,33.135,64.467,97.943,8.210000000000008,7.809999999999988,24.658,19.523000000000003,13.2,17.244,25.064999999999998,46.334999999999994,6.650999999999996,79.1,-0.062,17.56000000000001,5.859999999999999,7.899999999999999,6.270000000000003,0.03409090909090917
1720,生達,20101014,36.75,,,0.047619047619047616,-0.2108843537414966,431604.0,23.05,13.03,10.020000000000001,48.84,41.22,34.84,28.12,0.279,21.13,34.46,0.0915,1.6133,0.9299,0.897,77.11,69.73,80.07,74.76,9.072,20.122,29.38,33.689,21.572,5.309999999999988,7.3799999999999955,21.141,20.092999999999996,33.5,-0.6160000000000014,17.166,43.93,19.21,-19.215999999999998,-0.125,2.559999999999988,1.440000000000012,16.370000000000005,24.97,0.09701492537313433
1723,中碳,20100914,105.5,,,0.3080568720379147,-0.018957345971563982,85010.0,52.81,97.28999999999999,-44.47999999999999,26.99,28.55,23.49,22.41,0.222,8.03,22.12,0.1255,0.4644,0.4628,0.5676,52.59,53.87,73.99,74.51,-2.191,2.446,9.352,21.071,40.199,-0.5200000000000102,-1.279999999999994,5.5,2.161,96.5,-3.38,-2.142,15.124000000000002,-0.3309999999999995,31.839999999999996,-0.10300000000000001,-0.3200000000000074,-1.5799999999999983,-2.020000000000003,11.530000000000001,0.09326424870466321
1733,五鼎,20101005,79.1,,,0.0,-0.21238938053097342,470995.0,23.6,15.459999999999999,8.140000000000002,33.11,36.27,31.23,25.58,0.254,10.5,22.56,0.0914,0.9211,1.018,0.63,70.18,63.92,69.4,67.0,7.337,0.328,12.402,24.728,18.312,2.4000000000000057,6.260000000000005,5.056,0.25900000000000034,79.0,7.252,-8.501000000000001,30.011000000000003,1.834999999999999,-17.385,-0.139,9.150000000000006,3.9299999999999997,-6.82,19.17,0.0012658227848100546
1734,杏輝,20100914,40.45,,,0.044499381953028355,-0.18170580964153277,129284.0,5.605,7.205,-1.5999999999999996,39.26,39.38,36.41,32.19,0.318,10.54,31.4,0.1281,1.3365,0.4904,0.687,56.82,55.22,73.3,75.08,-1.736,0.893,25.948,36.647,29.058,-1.7800000000000011,1.6000000000000014,3.947,0.6080000000000001,35.0,-4.782,-18.811,41.772,19.875,7.058,-0.11599999999999999,-3.480000000000004,-1.8900000000000006,0.269999999999996,12.220000000000002,0.1557142857142858
1806,冠軍,20100914,24.9,,,0.07028112449799197,-0.09839357429718873,279077.0,19.295,12.29,7.005000000000003,62.66,52.65,44.34,48.35,0.481,0.97,25.94,0.3657,0.811,1.037,1.0044,31.98,19.35,37.01,53.09,-2.742,-5.302,1.042,20.723,124.882,-16.080000000000005,12.629999999999999,-2.248,-5.587,22.3,2.965,-21.43,-65.633,-16.692999999999998,116.17,-0.10099999999999998,-10.560000000000002,-8.989999999999995,21.819999999999993,9.29,0.11659192825112098
1809,中釉,20100914,30.75,,,0.0455284552845528,-0.25203252032520324,367635.0,-12.68,0.18999999999999995,-12.87,59.46,51.45,45.4,48.5,0.483,14.14,39.17,0.2811,1.9352,1.2134,1.152,61.68,51.45,59.84,60.14,-0.648,7.613,18.429,53.608,104.75,-0.29999999999999716,10.229999999999997,10.667,7.327999999999999,22.9,-7.625,-3.4850000000000003,30.458999999999996,-11.588000000000001,32.485,-0.08799999999999997,-1.2899999999999991,-1.4600000000000009,21.730000000000004,10.57,0.3427947598253276
1815,富喬,20100914,38.1,,,0.0,-0.3385826771653544,325686.0,120.485,84.185,36.3,46.12,51.13,49.69,53.13,0.529,6.38,54.85,0.3154,0.787,1.3421,1.3568,30.66,23.27,61.96,70.26,-3.148,-10.785,37.03,39.572,130.642,-8.300000000000004,7.390000000000001,-7.731,-11.07,25.6,-0.859,-43.30800000000001,-30.342,34.258,74.59899999999999,-0.04599999999999993,-7.240000000000002,-5.030000000000001,-6.650000000000006,-3.3499999999999943,0.48828125
1904,正隆,20100929,13.85,,,0.0758122743682311,-0.06498194945848378,174215.0,20.615000000000002,21.94,-1.3249999999999993,14.04,20.8,18.0,23.25,0.232,7.76,16.51,0.0767,0.5941,0.4318,0.8566,49.19,51.85,84.79,84.4,0.2,-1.668,11.179,9.803,17.85,0.39000000000000057,-2.6600000000000037,5.039,-1.7430000000000003,13.65,0.9850000000000001,-11.779,2.5500000000000007,9.216000000000001,2.0130000000000017,-0.18499999999999997,-2.719999999999999,-0.6899999999999977,-12.100000000000001,5.850000000000001,0.0146520146520146
2103,台橡,20101014,57.7,,,0.4904679376083188,-0.03812824956672448,711973.0,42.260000000000005,40.08,2.180000000000007,26.61,22.85,22.1,23.68,0.236,19.99,39.22,0.1637,0.5492,0.4575,0.7556,85.11,78.46,85.97,81.81,12.787,16.11,24.517,38.243,47.806,4.159999999999997,6.650000000000006,17.128,16.08,57.3,7.538000000000001,12.446,30.645000000000003,13.526,44.565,-0.15700000000000003,9.400000000000006,3.6400000000000006,8.120000000000001,4.75,0.006980802792321217
2107,厚生,20101201,31.15,,,0.1043338683788122,-0.20545746388443015,996844.0,11.6,15.195,-3.5950000000000006,39.82,32.86,28.62,37.78,0.378,20.97,23.44,0.0486,2.5373,1.3606,1.5367,83.11,73.43,75.47,63.35,8.103,23.274,16.692,26.796,19.26,12.119999999999997,9.679999999999993,24.949,23.274,29.95,3.7,24.079,32.754,9.231,-33.699,-0.07100000000000001,8.310000000000002,5.520000000000003,16.29,10.05,0.0400667779632721
2201,裕隆,20100914,55.8,,,0.1684587813620073,-0.005376344086021455,3358429.0,105.6,30.345,75.255,47.66,47.33,42.21,39.22,0.391,37.29,49.8,0.161,1.6517,1.6004,1.487,83.54,77.22,90.92,85.83,6.812,23.406,65.733,54.74,48.323,5.090000000000003,6.320000000000007,26.46,23.121000000000002,48.95,2.838,-8.750999999999998,57.846000000000004,71.75800000000001,-1.7620000000000005,-0.21499999999999997,0.4300000000000068,1.5999999999999943,2.8999999999999986,14.36,0.13993871297242072
2204,中華,20101202,29.85,,,0.058626465661641536,-0.25628140703517593,486204.0,15.634999999999998,6.46,9.174999999999997,48.63,44.9,46.16,39.4,0.393,13.02,34.02,0.0615,1.5846,1.6649,1.3418,76.09,68.96,78.27,76.87,2.24,14.249,36.635,40.908,13.624,1.3999999999999915,7.13000000000001,17.137,14.249,29.75,1.7610000000000001,15.692,55.6,36.165,-98.86,-0.135,1.8699999999999903,0.04000000000000625,2.8700000000000045,4.1299999999999955,0.003361344537815174
2227,裕日車,20101001,150.5,,,0.13953488372093023,-0.26578073089701,275411.0,29.490000000000002,16.015,13.475000000000001,62.84,55.26,49.69,47.83,0.472,53.72,84.44,0.2631,1.9054,1.4546,1.3886,90.33,84.12,86.63,75.72,21.907,64.883,67.676,99.946,90.871,10.909999999999997,6.209999999999994,72.394,64.80600000000001,82.6,27.047,69.143,108.773,45.663,-77.82700000000001,-0.038000000000000034,6.689999999999998,5.450000000000003,31.710000000000004,18.46,0.8220338983050849
